#Gen,Best Ind,Fitness,#Evals
0,"[ 5.21095654  4.96228798  1.5168729  -0.6169312  -3.98785858 -4.90260193
  6.28806123  2.50590919 -4.60776642  1.17120184]",165.38161890676156,0
1,"[ 5.21095654  4.96228798  1.5168729  -0.6169312  -3.98785858 -4.90260193
  6.28806123  2.50590919 -4.60776642  1.17120184]",165.38161890676156,64
2,"[ 5.21095654  4.96228798  1.5168729  -0.6169312  -3.98785858 -4.90260193
  6.28806123  2.50590919 -4.60776642  1.17120184]",165.38161890676156,129
3,"[ 5.21095654  4.96228798  1.5168729  -0.6169312  -3.98785858 -4.90260193
  6.28806123  2.50590919 -4.60776642  1.17120184]",165.38161890676156,194
4,"[ 5.21095654  4.96228798  1.5168729  -0.6169312  -3.98785858 -4.90260193
  6.28806123  2.50590919 -4.60776642  1.17120184]",165.38161890676156,259
5,"[ 5.21095654  4.96228798  1.5168729  -0.6169312  -3.98785858 -4.90260193
  6.28806123  2.50590919 -4.60776642  1.17120184]",165.38161890676156,324
6,"[ 2.16871323  6.21889401 -5.         -2.36658494  2.5970623  -1.04512403
 -0.57798422  6.31513429 -3.68279535 -1.35376995]",148.1361601504231,389
7,"[ 2.16871323  6.21889401 -5.         -2.36658494  2.5970623  -1.04512403
 -0.57798422  6.31513429 -3.68279535 -1.35376995]",148.1361601504231,454
8,"[ 2.16871323  6.21889401 -5.         -2.36658494  2.5970623  -1.04512403
 -0.57798422  6.31513429 -3.68279535 -1.35376995]",148.1361601504231,519
9,"[ 2.16871323  6.21889401 -5.         -2.36658494  2.5970623  -1.04512403
 -0.57798422  6.31513429 -3.68279535 -1.35376995]",148.1361601504231,584
10,"[ 2.16871323  6.21889401 -5.         -2.36658494  2.5970623  -1.04512403
 -0.57798422  6.31513429 -3.68279535 -1.35376995]",148.1361601504231,649
11,"[ 2.16871323  6.21889401 -5.         -2.36658494  2.5970623  -1.04512403
 -0.57798422  6.31513429 -3.68279535 -1.35376995]",148.1361601504231,714
12,"[-5.          2.29907538 -2.23749094 -5.          2.41189432  5.07398158
  2.42626757 -5.          1.96520166 -0.76515637]",130.74066167886429,779
