#Gen,Best Ind,Fitness,#Evals
0,"[-33.72188967 -33.72962168 -33.13560668 -32.77406239 -33.68372583
 -33.72341801 -33.28835631 -32.88465249 -32.85479956 -33.16121131]",21.520752107425242,0
1,"[-33.95780959 -33.22475449 -33.02042638 -32.06645476 -33.79176422
 -34.05327564 -33.60265615 -34.19745466 -31.07954549 -32.81366543]",21.039260991599676,512
2,"[-21.23772002 -20.49634701 -20.30731948 -19.33889337 -21.06153055
 -21.32579538 -20.87180461 -21.46882334 -18.333366   -20.09114051]",21.505751960986462,1024
3,"[-0.72932873  0.02279238  0.2068651   1.15497017 -0.54882439 -0.82966292
 -0.35628651 -0.96290702  2.16376453  0.42369614]",5.014776785202294,1536
4,"[-0.50530037  0.21160652  0.38437372  1.34787245 -0.34730347 -0.63653794
 -0.15678182 -0.78392084  2.35181116  0.61390737]",5.55590126097788,2048
5,"[-0.85669499 -0.14567284  0.01748306  0.98063389 -0.71172513 -0.99915787
 -0.50595178 -1.13993781  1.98074122  0.25238171]",4.5499985659395925,2560
6,"[-0.87762939 -0.14616085 -0.01071998  0.96347108 -0.73155025 -1.00136794
 -0.52955916 -1.13156483  1.95578966  0.21349702]",4.460519809022916,3072
7,"[-0.89791819 -0.12726381 -0.0032462   0.95262251 -0.75224562 -0.99907844
 -0.53947147 -1.10600246  1.93287983  0.17061289]",4.335285621918313,3584
8,"[-0.90585683 -0.11349922 -0.02277657  0.93986373 -0.78223879 -1.0006258
 -0.56385298 -1.07722314  1.9016436   0.12390795]",4.21677903954437,4096
9,"[-0.90540482 -0.09422229 -0.00671728  0.95612376 -0.79728352 -0.97383002
 -0.56067246 -1.05836719  1.89302963  0.09365227]",4.140442922354151,4608
10,"[-0.93594252 -0.08018729 -0.0167032   0.94430719 -0.83029456 -0.98234489
 -0.60396805 -1.06198689  1.89138923  0.06576729]",4.066855326466577,5120
11,"[-0.94776866 -0.0644789  -0.0275883   0.93418482 -0.8536513  -0.98985181
 -0.64081138 -1.05140876  1.89755204  0.04682701]",3.999843877115382,5632
12,"[-0.97250919 -0.05221136 -0.00971114  0.93797828 -0.87759672 -0.98565113
 -0.67884762 -1.03385361  1.88986321  0.01253872]",3.917513247748364,6144
13,"[-0.9698333  -0.03653699 -0.01541268  0.94706577 -0.88940673 -0.98945481
 -0.72364074 -1.01433296  1.90855781  0.00456412]",3.839626239996836,6656
14,"[-9.86514328e-01 -3.28298847e-02 -1.92941120e-02  9.33997112e-01
 -9.18316827e-01 -9.96937291e-01 -7.91888827e-01 -1.01242940e+00
  1.91253621e+00  1.00847308e-03]",3.747348548281771,7168
15,"[-0.9793776  -0.02639377 -0.01527781  0.93191851 -0.92026807 -0.99321901
 -0.84193811 -0.99292988  1.92298472  0.00716644]",3.6778118336271146,7680
16,"[-0.95519632 -0.02102257 -0.01044394  0.9511684  -0.92796137 -0.97796566
 -0.87455897 -0.98378633  1.92231055  0.01658525]",3.633330881500417,8192
17,"[-0.96345405 -0.00516731 -0.00488332  0.9617366  -0.94245237 -0.971784
 -0.91758308 -0.98511323  1.92151823  0.0045621 ]",3.593800907862335,8704
