#Gen,Best Ind,Fitness,#Evals
0,[-33.1304719  -33.16482957],20.876707743390252,0
1,[-33.11018152 -32.89520195],20.508834696074786,256
2,[-31.76701651 -31.60024806],21.978680816871467,512
3,[-29.66835643 -29.54521335],22.180495316676396,768
4,[-26.73972427 -26.664016  ],21.873715377313037,1024
5,[-16.56901235 -16.49639299],21.60008107442104,1280
6,[-0.17392969 -0.08768342],1.334611067014674,1536
7,[0.07398229 0.16355636],1.195049330392426,1792
8,[-0.02115037  0.02760662],0.13031069021825958,2048
9,[-0.00768896  0.00862249],0.036227174480071955,2304
10,[-0.00259204 -0.00088864],0.007950215379473935,2560
11,[-0.00164023  0.00192751],0.007329136176331463,2816
12,[-0.00283317  0.00194105],0.010027770980081119,3072
13,[-0.00078502  0.00147577],0.004802321062755244,3328
14,[-0.00154557 -0.00074856],0.00493579413812073,3584
15,[ 0.00131067 -0.00158491],0.0059297101644770756,3840
16,[2.09703577e-06 4.97670646e-04],0.0014142329638322515,4096
17,[ 7.63389153e-05 -1.95298556e-03],0.005629812350971708,4352
18,[-0.00089094 -0.00075097],0.0033318708007965547,4608
19,[-0.00170014  0.00102332],0.0057174568410300886,4864
20,[-0.00026404 -0.00160694],0.004676664756793958,5120
21,[-0.00060002 -0.00149539],0.004626513357579132,5376
22,[-0.00102221 -0.00173604],0.005806329523544651,5632
23,[-0.00047182 -0.00139909],0.004234250701138809,5888
24,[-0.00214412  0.00146215],0.007519702998127986,6144
25,[-0.00023958 -0.00215762],0.006265661289639457,6400
26,[-0.00271234  0.00023057],0.007896635182629286,6656
27,[-0.0014432  -0.00034024],0.004252423960910523,6912
28,[ 0.00064637 -0.00187593],0.005716882051942651,7168
29,[-0.0021735   0.00036709],0.006364039122559451,7424
30,[-0.00074055 -0.00138647],0.004511664763747536,7680
31,[-0.00082074 -0.00010481],0.002358474405060651,7936
32,[0.00027402 0.00054766],0.001742083185320542,8192
33,[-0.00280006  0.00200676],0.010059680796697723,8448
34,[-0.00090611  0.00078997],0.0034385888576378143,8704
35,[-0.00379942  0.00171863],0.012257662261629054,8960
36,[-0.00020241 -0.00035781],0.0011672441199128691,9216
37,[ 0.00036009 -0.00417404],0.012317137038366344,9472
38,[-0.00040296 -0.00095892],0.002970805682487754,9728
39,[-0.00026901 -0.00032895],0.0012067294510882398,9984
40,[-0.00265577 -0.00175859],0.00927937358216413,10240
41,[ 0.00027397 -0.00187008],0.005440954039567902,10496
42,[ 0.00039384 -0.00168023],0.004960532114083538,10752
43,[ 0.00133132 -0.00210561],0.007211378536905233,11008
44,[-2.90119393e-05 -2.69181276e-04],0.0007677207687675214,11264
45,[ 0.00311672 -0.00136862],0.009936427293692152,11520
46,[-0.00082088  0.00257   ],0.007824666014077497,11776
47,[0.00065066 0.00192356],0.005853279312902249,12032
48,[-0.00063168  0.00095127],0.003264492264837049,12288
