#Gen,Best Ind,Fitness,#Evals
0,"[ 3.65527983 -0.1430643  -3.45159678  0.1655735   1.03575186 -1.03852616
 -2.82511807  4.06387721  2.05433645  2.68331708]",58054.76778900719,0
1,"[ 3.65527983 -0.1430643  -3.45159678  0.1655735   1.03575186 -1.03852616
 -2.82511807  4.06387721  2.05433645  2.68331708]",58054.76778900719,32
2,"[ 3.65527983 -0.1430643  -3.45159678  0.1655735   1.03575186 -1.03852616
 -2.82511807  4.06387721  2.05433645  2.68331708]",58054.76778900719,65
3,"[ 3.65527983 -0.1430643  -3.45159678  0.1655735   1.03575186 -1.03852616
 -2.82511807  4.06387721  2.05433645  2.68331708]",58054.76778900719,98
4,"[ 3.65527983 -0.1430643  -3.45159678  0.1655735   1.03575186 -1.03852616
 -2.82511807  4.06387721  2.05433645  2.68331708]",58054.76778900719,131
5,"[ 3.65527983 -0.1430643  -3.45159678  0.1655735   1.03575186 -1.03852616
 -2.82511807  4.06387721  2.05433645  2.68331708]",58054.76778900719,164
6,"[-2.0769707   2.21361297 -1.63248836  2.13978503 -3.25459283  0.92726576
  1.67109824  1.19307346 -2.37875351 -5.        ]",33390.3515090595,197
7,"[-2.0769707   2.21361297 -1.63248836  2.13978503 -3.25459283  0.92726576
  1.67109824  1.19307346 -2.37875351 -5.        ]",33390.3515090595,230
8,"[-2.0769707   2.21361297 -1.63248836  2.13978503 -3.25459283  0.92726576
  1.67109824  1.19307346 -2.37875351 -5.        ]",33390.3515090595,263
9,"[-2.0769707   2.21361297 -1.63248836  2.13978503 -3.25459283  0.92726576
  1.67109824  1.19307346 -2.37875351 -5.        ]",33390.3515090595,296
10,"[-3.22068496e+00  7.66091426e-01  2.20406065e+00 -3.67168630e-03
 -1.19263224e+00  4.53371589e-01  3.98688195e-02 -1.08925608e+00
 -4.55727986e-01  1.00000000e+01]",22103.23714271414,329
11,"[-3.22068496e+00  7.66091426e-01  2.20406065e+00 -3.67168630e-03
 -1.19263224e+00  4.53371589e-01  3.98688195e-02 -1.08925608e+00
 -4.55727986e-01  1.00000000e+01]",22103.23714271414,362
12,"[-0.15899067  2.3491678   1.32886504  1.00115026  0.05521529  1.1266479
  0.19050719  2.83120815 -0.51757808 -0.75618076]",10864.50828609781,395
13,"[-0.15899067  2.3491678   1.32886504  1.00115026  0.05521529  1.1266479
  0.19050719  2.83120815 -0.51757808 -0.75618076]",10864.50828609781,428
14,"[-0.15899067  2.3491678   1.32886504  1.00115026  0.05521529  1.1266479
  0.19050719  2.83120815 -0.51757808 -0.75618076]",10864.50828609781,461
15,"[-0.15899067  2.3491678   1.32886504  1.00115026  0.05521529  1.1266479
  0.19050719  2.83120815 -0.51757808 -0.75618076]",10864.50828609781,494
16,"[-0.15899067  2.3491678   1.32886504  1.00115026  0.05521529  1.1266479
  0.19050719  2.83120815 -0.51757808 -0.75618076]",10864.50828609781,527
17,"[-0.15899067  2.3491678   1.32886504  1.00115026  0.05521529  1.1266479
  0.19050719  2.83120815 -0.51757808 -0.75618076]",10864.50828609781,560
18,"[-0.15899067  2.3491678   1.32886504  1.00115026  0.05521529  1.1266479
  0.19050719  2.83120815 -0.51757808 -0.75618076]",10864.50828609781,593
19,"[ 2.15665712  0.80119248 -1.14450891  1.4226827  -0.17499045 -0.84031512
  2.23952841  2.44411671 -1.47459354  4.62917056]",9429.342288307085,626
20,"[ 2.15665712  0.80119248 -1.14450891  1.4226827  -0.17499045 -0.84031512
  2.23952841  2.44411671 -1.47459354  4.62917056]",9429.342288307085,659
21,"[ 2.15665712  0.80119248 -1.14450891  1.4226827  -0.17499045 -0.84031512
  2.23952841  2.44411671 -1.47459354  4.62917056]",9429.342288307085,692
22,"[ 2.15665712  0.80119248 -1.14450891  1.4226827  -0.17499045 -0.84031512
  2.23952841  2.44411671 -1.47459354  4.62917056]",9429.342288307085,725
23,"[ 2.15665712  0.80119248 -1.14450891  1.4226827  -0.17499045 -0.84031512
  2.23952841  2.44411671 -1.47459354  4.62917056]",9429.342288307085,758
24,"[ 2.15665712  0.80119248 -1.14450891  1.4226827  -0.17499045 -0.84031512
  2.23952841  2.44411671 -1.47459354  4.62917056]",9429.342288307085,791
25,"[ 2.15665712  0.80119248 -1.14450891  1.4226827  -0.17499045 -0.84031512
  2.23952841  2.44411671 -1.47459354  4.62917056]",9429.342288307085,824
26,"[ 2.15665712  0.80119248 -1.14450891  1.4226827  -0.17499045 -0.84031512
  2.23952841  2.44411671 -1.47459354  4.62917056]",9429.342288307085,857
27,"[ 2.15665712  0.80119248 -1.14450891  1.4226827  -0.17499045 -0.84031512
  2.23952841  2.44411671 -1.47459354  4.62917056]",9429.342288307085,890
