#Gen,Best Ind,Fitness,#Evals
0,"[-2.29317285 -4.39877066  4.63778661 -2.61982099 -1.8223522   0.69635306
  7.00393327  3.61471739 -4.46081878  5.7770903 ]",358964.2547544522,0
1,"[-2.29317285 -4.39877066  4.63778661 -2.61982099 -1.8223522   0.69635306
  7.00393327  3.61471739 -4.46081878  5.7770903 ]",358964.2547544522,32
2,"[-0.82212935 -0.2550066   2.75937072  4.29586553  2.96017363  2.29956393
 -5.          1.45483198  4.95973856  4.72032004]",136520.7495684957,65
3,"[-0.82212935 -0.2550066   2.75937072  4.29586553  2.96017363  2.29956393
 -5.          1.45483198  4.95973856  4.72032004]",136520.7495684957,98
4,"[-0.82212935 -0.2550066   2.75937072  4.29586553  2.96017363  2.29956393
 -5.          1.45483198  4.95973856  4.72032004]",136520.7495684957,131
5,"[-0.82212935 -0.2550066   2.75937072  4.29586553  2.96017363  2.29956393
 -5.          1.45483198  4.95973856  4.72032004]",136520.7495684957,164
6,"[-0.82212935 -0.2550066   2.75937072  4.29586553  2.96017363  2.29956393
 -5.          1.45483198  4.95973856  4.72032004]",136520.7495684957,197
7,"[-0.82212935 -0.2550066   2.75937072  4.29586553  2.96017363  2.29956393
 -5.          1.45483198  4.95973856  4.72032004]",136520.7495684957,230
8,"[-0.82212935 -0.2550066   2.75937072  4.29586553  2.96017363  2.29956393
 -5.          1.45483198  4.95973856  4.72032004]",136520.7495684957,263
9,"[-0.82212935 -0.2550066   2.75937072  4.29586553  2.96017363  2.29956393
 -5.          1.45483198  4.95973856  4.72032004]",136520.7495684957,296
10,"[-3.24687167  0.82274056 -2.90000665  3.90436056 -1.8509254  -3.35341411
 -2.92536881  2.00826306 -2.95010397  7.07079438]",76190.44178456048,329
11,"[ 0.29469982  0.12389718  1.89410783 -3.0372438   4.38312889  3.15288378
  0.83058363  1.79779815 -1.83084718 -1.0342003 ]",45827.640762324496,362
