#Gen,Best Ind,Fitness,#Evals
0,[-10.31286994 -10.55014468],1366815.9624344304,0
1,[-6.00127498 -9.90498503],210916.2882247216,256
2,[ 0.27942721 -3.6569178 ],1395.539759179898,512
3,[ 0.33143343 -3.59434668],1372.552895054075,768
4,[ 0.49079735 -3.34233151],1284.2012176062456,1024
5,[ 0.49396351 -3.26176868],1229.2974416863333,1280
6,[ 0.49217552 -3.17743675],1169.67455997394,1536
7,[ 0.45652805 -3.12478284],1111.318050989573,1792
8,[ 0.47949539 -3.00770272],1048.4883125950837,2048
9,[ 0.48109495 -2.90845394],986.1704190289545,2304
10,[ 0.47921855 -2.81598528],927.8608904343118,2560
11,[ 0.48632342 -2.72274964],875.9858991734571,2816
12,[ 0.45702468 -2.65229035],818.919567253113,3072
13,[ 0.48501291 -2.54757732],774.6710592758761,3328
14,[ 0.51478369 -2.43272243],728.0072784630942,3584
15,[ 0.45573049 -2.40031477],680.4652670277427,3840
16,[ 0.46151467 -2.304537  ],634.0870998054555,4096
17,[ 0.4719518  -2.20625057],590.2776231445307,4352
18,[ 0.46374884 -2.12516071],547.9522596758411,4608
19,[ 0.46128429 -2.03778154],506.79437886473556,4864
20,[ 0.46234837 -1.9348121 ],461.9278595373205,5120
21,[ 0.48758121 -1.82030175],423.8142790373279,5376
22,[ 0.45643855 -1.75340319],385.13758261785574,5632
23,[ 0.45761338 -1.6597466 ],349.66882549369893,5888
24,[ 0.46387352 -1.56288835],316.4396558598607,6144
25,[ 0.49108787 -1.45964117],289.5339347932683,6400
26,[ 0.42487387 -1.42877445],259.31292879587124,6656
27,[ 0.45232428 -1.30526285],228.26770187140218,6912
28,[ 0.51927254 -1.14075108],199.15251859333816,7168
29,[ 0.51759417 -1.05085318],174.14469440234254,7424
30,[ 0.48424027 -0.98305414],148.5070510578949,7680
31,[ 0.4802468  -0.86793296],120.95573618965852,7936
32,[ 0.48160483 -0.77754018],102.17440595699995,8192
33,[ 0.55779806 -0.61257664],85.52053941076444,8448
34,[ 0.50535353 -0.57938046],69.92754253654529,8704
35,[ 0.49603196 -0.50195527],56.204828149975825,8960
36,[ 0.4727604  -0.44764773],45.32223068692399,9216
37,[ 0.46814182 -0.34973366],32.646504006622564,9472
38,[ 0.46137469 -0.27114272],23.716619724941378,9728
39,[ 0.46635862 -0.17076883],15.359293468402686,9984
40,[ 0.44528636 -0.10731461],9.646509790649796,10240
41,[ 0.44855867 -0.01566569],5.0073720355326055,10496
42,[0.46192968 0.07766688],2.1312985173759613,10752
43,[0.45003611 0.15914745],0.4906865044666977,11008
44,[0.59437858 0.35073433],0.1651797868065045,11264
45,[0.72669196 0.52602375],0.07512059794532246,11520
46,[0.80642606 0.64644713],0.038973094125495926,11776
47,[0.8564981  0.73000996],0.021873748221362562,12032
48,[0.90159554 0.81317462],0.009692445132005432,12288
49,[0.91653632 0.83712317],0.007816286367981751,12544
50,[0.93727849 0.87904041],0.003964178216499899,12800
51,[0.93420663 0.87303438],0.004337314093294494,13056
52,[0.96251845 0.92437376],0.0018325350017136222,13312
53,[0.97109135 0.94517751],0.001301876584959589,13568
54,[0.99262664 0.98474459],8.606838571472405e-05,13824
55,[0.98925324 0.9795422 ],0.000200176016444518,14080
56,[1.0033704 1.0067644],1.1374587373114489e-05,14336
57,[0.99713785 0.99639254],0.0004528266309136706,14592
58,[0.99358885 0.98821685],0.0001407139381286408,14848
59,[0.98404523 0.96772381],0.00029314320098592863,15104
60,[0.98695383 0.97363156],0.00019012083189235673,15360
61,[0.99130394 0.98325518],0.0001083023149138139,15616
62,[0.995197   0.99136115],0.00011219890902823513,15872
63,[0.99586628 0.99195267],2.1209292042597875e-05,16128
64,[1.00380643 1.00738865],2.018633273054717e-05,16384
65,[0.98825316 0.97666868],0.0001380477036244738,16640
66,[0.9962214 0.9934858],0.00012010703659009484,16896
67,[0.99515688 0.99020239],2.527342534966267e-05,17152
68,[1.00597831 1.01439511],0.0006130634632195979,17408
69,[1.01092057 1.02333247],0.00030751818450065586,17664
70,[1.00781279 1.01805175],0.0006204257940833242,17920
71,[1.0077032  1.01534067],6.0903535732424056e-05,18176
72,[1.00733548 1.01434265],6.841149971209059e-05,18432
73,[1.01260453 1.02481876],0.00018903290407067894,18688
74,[1.0009344  1.00145858],1.777389853343493e-05,18944
75,[1.00755467 1.01470718],7.816285985451467e-05,19200
76,[1.00242906 1.00691112],0.00042496503023015786,19456
77,[0.99828426 0.99786781],0.00017099660299305908,19712
78,[1.00157787 1.00442048],0.00016181805277598783,19968
79,[1.0039789  1.00748013],4.01858337502411e-05,20224
80,[1.00086958 1.00299851],0.00015916221691800506,20480
81,[1.00206464 1.00552472],0.00019780054398732227,20736
82,[1.00567029 1.01253708],0.0001677234166790006,20992
83,[0.99546193 0.99225653],0.00019274533099455625,21248
84,[1.00018003 1.00045874],1.005764060312941e-06,21504
85,[0.9967923  0.99204963],0.00024907443571261926,21760
86,[1.00856693 1.01911459],0.0004371884693360196,22016
87,[1.0057444  1.01252931],0.00013450552962549568,22272
88,[0.99764526 0.99637299],0.00012152208587376466,22528
89,[1.00178393 1.00420446],4.3303161939507047e-05,22784
90,[0.99744492 0.99481599],7.174386325320005e-06,23040
91,[0.99775494 0.99601992],3.0542669602317035e-05,23296
92,[0.99956491 1.0001883 ],0.00011218497721766297,23552
93,[1.00490334 1.00810377],0.00032228086824777325,23808
94,[1.00024579 0.99937105],0.00012563195462737258,24064
