#Gen,Best Ind,Fitness,#Evals
0,[0.12052989 0.67539175],0.47068146964451424,0
1,[0.12052989 0.2762325 ],0.0908318488500667,32
2,[0.12052989 0.2762325 ],0.0908318488500667,65
3,[0.12052989 0.2762325 ],0.0908318488500667,98
4,[-0.1547609   0.10964181],0.03597226510693619,131
5,[-0.09726698  0.15816873],0.03447821351513963,164
6,[-0.09726698  0.15816873],0.03447821351513963,197
7,[-0.00039389  0.04554132],0.0020741673539578587,230
8,[-0.00039389  0.04554132],0.0020741673539578587,263
9,[-0.00039389  0.04554132],0.0020741673539578587,296
10,[-0.00039389  0.04554132],0.0020741673539578587,329
11,[-0.00039389  0.04554132],0.0020741673539578587,362
12,[-0.00039389  0.04554132],0.0020741673539578587,395
13,[-0.00039389  0.04554132],0.0020741673539578587,428
14,[-0.00039389  0.04554132],0.0020741673539578587,461
15,[-0.00039389  0.04554132],0.0020741673539578587,494
16,[ 0.01759324 -0.00882709],0.00038743937187662075,527
17,[ 0.01759324 -0.00882709],0.00038743937187662075,560
18,[ 0.01759324 -0.00882709],0.00038743937187662075,593
19,[-0.01709477  0.00056799],0.00029255386136391187,626
20,[ 0.00798289 -0.00072653],6.425439361010112e-05,659
21,[-0.00039389 -0.00111933],1.4080368410332541e-06,692
22,[-0.00039389 -0.00111933],1.4080368410332541e-06,725
23,[-0.00039389 -0.00111933],1.4080368410332541e-06,758
24,[-0.00039389 -0.00111933],1.4080368410332541e-06,791
25,[-0.00039389 -0.00111933],1.4080368410332541e-06,824
26,[-0.00039389 -0.00111933],1.4080368410332541e-06,857
27,[-0.00039389 -0.00111933],1.4080368410332541e-06,890
28,[-0.00039389 -0.00111933],1.4080368410332541e-06,923
29,[-0.00039389 -0.00111933],1.4080368410332541e-06,956
30,[-0.00039389 -0.00111933],1.4080368410332541e-06,989
31,[-0.00039389 -0.00111933],1.4080368410332541e-06,1022
32,[-0.00039389 -0.00111933],1.4080368410332541e-06,1055
33,[0.00038134 0.00083002],8.343438033522768e-07,1088
