#Gen,Best Ind,Fitness,#Evals
0,"[0.52486308 2.92825986 1.29489354 1.20611664 1.04613447 1.52751667
 3.00339635 0.35263473 2.95525209 2.65725627]",-2.58050327191954,0
1,"[2.12481259 0.43508666 1.37804932 0.9356716  0.78895021 2.13913117
 0.81909494 1.34816139 2.52964396 1.81650463]",-3.041270707401318,128
2,"[2.12481259 0.43508666 1.37804932 0.9356716  0.78895021 2.13913117
 0.81909494 1.34816139 2.52964396 1.81650463]",-3.041270707401318,257
3,"[2.434806   1.44540104 1.43854982 1.44702918 1.74818648 2.03690064
 1.63437277 1.33773028 1.93631064 1.35010134]",-3.8505941330465827,386
4,"[2.434806   1.44540104 1.43854982 1.44702918 1.74818648 2.03690064
 1.63437277 1.33773028 1.93631064 1.35010134]",-3.8505941330465827,515
5,"[2.434806   1.44540104 1.43854982 1.44702918 1.74818648 2.03690064
 1.63437277 1.33773028 1.93631064 1.35010134]",-3.8505941330465827,644
6,"[2.434806   1.44540104 1.43854982 1.44702918 1.74818648 2.03690064
 1.63437277 1.33773028 1.93631064 1.35010134]",-3.8505941330465827,773
7,"[2.25925343 1.51603378 0.         1.18362481 2.43490678 1.54593556
 2.25488957 1.40769785 2.86516956 1.042962  ]",-3.861900267657002,902
8,"[2.25925343 1.51603378 0.         1.18362481 2.43490678 1.54593556
 2.25488957 1.40769785 2.86516956 1.042962  ]",-3.861900267657002,1031
9,"[2.25925343 1.51603378 0.         1.18362481 2.43490678 1.54593556
 2.25488957 1.40769785 2.86516956 1.042962  ]",-3.861900267657002,1160
10,"[2.2115927  0.         1.29489354 1.15987542 1.04613447 0.
 0.57519894 1.95146757 0.85162394 2.32931682]",-3.923901839009549,1289
11,"[2.2115927  0.         1.29489354 1.15987542 1.04613447 0.
 0.57519894 1.95146757 0.85162394 2.32931682]",-3.923901839009549,1418
12,"[2.2115927  0.         1.29489354 1.15987542 1.04613447 0.
 0.57519894 1.95146757 0.85162394 2.32931682]",-3.923901839009549,1547
13,"[2.2115927  0.         1.29489354 1.15987542 1.04613447 0.
 0.57519894 1.95146757 0.85162394 2.32931682]",-3.923901839009549,1676
14,"[0.38152871 1.89438266 0.26951764 1.92638546 1.72889234 2.02538652
 1.36894396 1.77088651 1.29637053 0.31698793]",-4.539972816996402,1805
15,"[0.38152871 1.89438266 0.26951764 1.92638546 1.72889234 2.02538652
 1.36894396 1.77088651 1.29637053 0.31698793]",-4.539972816996402,1934
16,"[0.38152871 1.89438266 0.26951764 1.92638546 1.72889234 2.02538652
 1.36894396 1.77088651 1.29637053 0.31698793]",-4.539972816996402,2063
17,"[0.38152871 1.89438266 0.26951764 1.92638546 1.72889234 2.02538652
 1.36894396 1.77088651 1.29637053 0.31698793]",-4.539972816996402,2192
18,"[0.38152871 1.89438266 0.26951764 1.92638546 1.72889234 2.02538652
 1.36894396 1.77088651 1.29637053 0.31698793]",-4.539972816996402,2321
19,"[0.38152871 1.89438266 0.26951764 1.92638546 1.72889234 2.02538652
 1.36894396 1.77088651 1.29637053 0.31698793]",-4.539972816996402,2450
20,"[0.38152871 1.89438266 0.26951764 1.92638546 1.72889234 2.02538652
 1.36894396 1.77088651 1.29637053 0.31698793]",-4.539972816996402,2579
21,"[0.38152871 1.89438266 0.26951764 1.92638546 1.72889234 2.02538652
 1.36894396 1.77088651 1.29637053 0.31698793]",-4.539972816996402,2708
22,"[2.19384022 2.28582786 1.2183008  2.60498814 0.94110168 1.58849458
 1.4521205  2.17585445 1.29981196 0.72872595]",-5.442072328425619,2837
