3840.00,147495.40
3072.00,108455.50
2048.00,74727.90
3840.00,143270.30
2560.00,89896.00
4352.00,158450.20
3840.00,143654.40
3328.00,125504.30
3328.00,124505.60
2816.00,109300.60
