2048.00,53981.10
2560.00,63619.00
2560.00,61314.00
4352.00,117532.00
3328.00,87220.80
3328.00,90216.90
2048.00,52636.40
4352.00,115790.80
2816.00,77750.20
2816.00,74933.20
