2048.00,39381.50
6656.00,141129.40
4352.00,90543.40
3840.00,73748.20
4608.00,89672.80
4096.00,76821.00
4096.00,84118.90
3584.00,61587.50
3328.00,67579.70
2048.00,39957.80
