#Gen,Best Ind,Fitness,#Evals
0,"[-2.03966612 -2.4165933  -1.63015066 -2.03590095 -1.17610231 -1.8181241
 -2.63267333  2.67828928  0.34574009  1.74020046]",38.74327298000343,0
1,"[-2.03966612 -2.4165933  -1.63015066 -2.03590095 -1.17610231 -1.8181241
 -2.63267333  2.67828928  0.34574009  1.74020046]",38.74327298000343,64
2,"[-2.03966612 -2.4165933  -1.63015066 -2.03590095 -1.17610231 -1.8181241
 -2.63267333  2.67828928  0.34574009  1.74020046]",38.74327298000343,129
3,"[-2.03966612 -2.4165933  -1.63015066 -2.03590095 -1.17610231 -1.8181241
 -2.63267333  2.67828928  0.34574009  1.74020046]",38.74327298000343,194
4,"[-2.03966612 -2.4165933  -1.63015066 -2.03590095 -1.17610231 -1.8181241
 -2.63267333  2.67828928  0.34574009  1.74020046]",38.74327298000343,259
5,"[-1.69032723  1.09476124 -0.97599768 -3.30012582 -0.84436151  1.3324131
  0.74038607 -2.66450536 -2.88456244 -0.0524022 ]",34.35858804889895,324
6,"[-3.01552617  2.37945825  2.42444294  0.19916288  2.18532025  0.04264071
 -0.1465982  -1.14705148  0.31191805  0.41176891]",27.054316495400677,389
7,"[-3.01552617  2.37945825  2.42444294  0.19916288  2.18532025  0.04264071
 -0.1465982  -1.14705148  0.31191805  0.41176891]",27.054316495400677,454
8,"[ 0.04446417 -1.79401348 -2.84337295  1.16808163  0.12493354 -0.25066978
  0.32363435  0.53650296 -3.2596126   0.23436982]",23.820667771480306,519
9,"[ 0.04446417 -1.79401348 -2.84337295  1.16808163  0.12493354 -0.25066978
  0.32363435  0.53650296 -3.2596126   0.23436982]",23.820667771480306,584
10,"[ 0.04446417 -1.79401348 -2.84337295  1.16808163  0.12493354 -0.25066978
  0.32363435  0.53650296 -3.2596126   0.23436982]",23.820667771480306,649
11,"[ 0.01498189 -1.993258    2.39076061 -0.65119377  2.83047396 -0.80367246
 -1.71840551 -0.83449917  1.02547523 -0.04233209]",23.473261598513258,714
12,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,779
13,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,844
14,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,909
15,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,974
16,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1039
17,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1104
18,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1169
19,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1234
20,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1299
21,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1364
22,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1429
23,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1494
24,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1559
25,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1624
26,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1689
27,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1754
28,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1819
29,"[-0.56220437  0.35705567 -0.39861195 -0.65119377  0.34062871  0.1339281
  1.62106952  0.97277558  1.02547523 -0.04233209]",5.788022141245681,1884
30,"[-0.23794405  0.12856764  0.43911291 -0.09181378 -0.2704573   1.3324131
 -0.28059479  0.40105436 -0.53365592  1.07228959]",3.7970403973621636,1949
31,"[-0.23794405  0.12856764  0.43911291 -0.09181378 -0.2704573   1.3324131
 -0.28059479  0.40105436 -0.53365592  1.07228959]",3.7970403973621636,2014
32,"[-0.23794405  0.12856764  0.43911291 -0.09181378 -0.2704573   1.3324131
 -0.28059479  0.40105436 -0.53365592  1.07228959]",3.7970403973621636,2079
33,"[-0.23794405  0.12856764  0.43911291 -0.09181378 -0.2704573   1.3324131
 -0.28059479  0.40105436 -0.53365592  1.07228959]",3.7970403973621636,2144
34,"[-0.23794405  0.12856764  0.43911291 -0.09181378 -0.2704573   1.3324131
 -0.28059479  0.40105436 -0.53365592  1.07228959]",3.7970403973621636,2209
