#Gen,Best Ind,Fitness,#Evals
0,"[-0.08376152  1.69882702  2.44565668  0.17573067 -1.26489851  2.60615072
  1.66114594 -0.3340281  -0.52610001  1.72954675]",23.436230680673738,0
1,"[-0.08376152  1.69882702  2.44565668  0.17573067 -1.26489851  2.60615072
  1.66114594 -0.3340281  -0.52610001  1.72954675]",23.436230680673738,512
2,"[-0.08376152  1.69882702  2.44565668  0.17573067 -1.26489851  2.60615072
  1.66114594 -0.3340281  -0.52610001  1.72954675]",23.436230680673738,1025
3,"[-0.08376152  1.69882702  2.44565668  0.17573067 -1.26489851  2.60615072
  1.66114594 -0.3340281  -0.52610001  1.72954675]",23.436230680673738,1538
4,"[ 1.69065584  1.29577881  1.3354165  -0.37976072  0.45773585  0.00898831
  1.10669782 -0.67940554  0.16327792 -1.47428552]",10.561067641811341,2051
5,"[ 1.69065584  1.29577881  1.3354165  -0.37976072  0.45773585  0.00898831
  1.10669782 -0.67940554  0.16327792 -1.47428552]",10.561067641811341,2564
6,"[ 1.69065584  1.29577881  1.3354165  -0.37976072  0.45773585  0.00898831
  1.10669782 -0.67940554  0.16327792 -1.47428552]",10.561067641811341,3077
7,"[ 1.69065584  1.29577881  1.3354165  -0.37976072  0.45773585  0.00898831
  1.10669782 -0.67940554  0.16327792 -1.47428552]",10.561067641811341,3590
8,"[ 1.69065584  1.29577881  1.3354165  -0.37976072  0.45773585  0.00898831
  1.10669782 -0.67940554  0.16327792 -1.47428552]",10.561067641811341,4103
9,"[ 1.69065584  1.29577881  1.3354165  -0.37976072  0.45773585  0.00898831
  1.10669782 -0.67940554  0.16327792 -1.47428552]",10.561067641811341,4616
10,"[ 1.69065584  1.29577881  1.3354165  -0.37976072  0.45773585  0.00898831
  1.10669782 -0.67940554  0.16327792 -1.47428552]",10.561067641811341,5129
11,"[ 1.69065584  1.29577881  1.3354165  -0.37976072  0.45773585  0.00898831
  1.10669782 -0.67940554  0.16327792 -1.47428552]",10.561067641811341,5642
12,"[ 1.69065584  1.29577881  1.3354165  -0.37976072  0.45773585  0.00898831
  1.10669782 -0.67940554  0.16327792 -1.47428552]",10.561067641811341,6155
13,"[ 1.69065584  1.29577881  1.3354165  -0.37976072  0.45773585  0.00898831
  1.10669782 -0.67940554  0.16327792 -1.47428552]",10.561067641811341,6668
14,"[ 1.69065584  1.29577881  1.3354165  -0.37976072  0.45773585  0.00898831
  1.10669782 -0.67940554  0.16327792 -1.47428552]",10.561067641811341,7181
15,"[ 0.86132188  1.63520932 -0.52059049  1.95789403  0.07535174 -0.67437457
  0.0798868   1.16233713  0.29082226 -0.93632232]",10.299293913798445,7694
16,"[ 0.86132188  1.63520932 -0.52059049  1.95789403  0.07535174 -0.67437457
  0.0798868   1.16233713  0.29082226 -0.93632232]",10.299293913798445,8207
17,"[ 0.42344609 -0.72198421 -0.03590118  0.23348928 -0.70356764  1.78463642
 -0.00788736 -1.74977451  0.20043144  1.25630767]",9.116563269074977,8720
18,"[ 0.42344609 -0.72198421 -0.03590118  0.23348928 -0.70356764  1.78463642
 -0.00788736 -1.74977451  0.20043144  1.25630767]",9.116563269074977,9233
19,"[ 0.96166625 -0.2954238  -0.6567024   0.52664583  1.07722397 -1.1500801
 -0.62116294 -0.92378554 -0.86016855  0.53328221]",6.4672897448227005,9746
20,"[ 0.96166625 -0.2954238  -0.6567024   0.52664583  1.07722397 -1.1500801
 -0.62116294 -0.92378554 -0.86016855  0.53328221]",6.4672897448227005,10259
21,"[ 0.96166625 -0.2954238  -0.6567024   0.52664583  1.07722397 -1.1500801
 -0.62116294 -0.92378554 -0.86016855  0.53328221]",6.4672897448227005,10772
22,"[ 0.96166625 -0.2954238  -0.6567024   0.52664583  1.07722397 -1.1500801
 -0.62116294 -0.92378554 -0.86016855  0.53328221]",6.4672897448227005,11285
23,"[ 0.96166625 -0.2954238  -0.6567024   0.52664583  1.07722397 -1.1500801
 -0.62116294 -0.92378554 -0.86016855  0.53328221]",6.4672897448227005,11798
24,"[ 0.96166625 -0.2954238  -0.6567024   0.52664583  1.07722397 -1.1500801
 -0.62116294 -0.92378554 -0.86016855  0.53328221]",6.4672897448227005,12311
25,"[ 0.96166625 -0.2954238  -0.6567024   0.52664583  1.07722397 -1.1500801
 -0.62116294 -0.92378554 -0.86016855  0.53328221]",6.4672897448227005,12824
26,"[ 0.96166625 -0.2954238  -0.6567024   0.52664583  1.07722397 -1.1500801
 -0.62116294 -0.92378554 -0.86016855  0.53328221]",6.4672897448227005,13337
27,"[-1.62172895 -0.25034957 -0.59609682 -0.25730303 -0.72453012 -0.55291378
  0.97257398  0.02916372  1.16950485 -0.19287752]",6.296567504650791,13850
28,"[-1.62172895 -0.25034957 -0.59609682 -0.25730303 -0.72453012 -0.55291378
  0.97257398  0.02916372  1.16950485 -0.19287752]",6.296567504650791,14363
29,"[ 0.44357753 -0.01302433  0.1875429   1.15576826  0.80339744  0.16464176
 -0.03807526  0.33405754 -1.26448885  0.7128853 ]",4.460639303107795,14876
30,"[ 0.44357753 -0.01302433  0.1875429   1.15576826  0.80339744  0.16464176
 -0.03807526  0.33405754 -1.26448885  0.7128853 ]",4.460639303107795,15389
31,"[ 0.44357753 -0.01302433  0.1875429   1.15576826  0.80339744  0.16464176
 -0.03807526  0.33405754 -1.26448885  0.7128853 ]",4.460639303107795,15902
32,"[-0.00753159  0.24855937  1.73340382 -0.25344236 -0.01058438  0.09065351
 -0.1647569   0.91586517  0.0733946  -0.63284196]",4.410919946476007,16415
33,"[-0.00753159  0.24855937  1.73340382 -0.25344236 -0.01058438  0.09065351
 -0.1647569   0.91586517  0.0733946  -0.63284196]",4.410919946476007,16928
34,"[-0.00753159  0.24855937  1.73340382 -0.25344236 -0.01058438  0.09065351
 -0.1647569   0.91586517  0.0733946  -0.63284196]",4.410919946476007,17441
35,"[-0.00753159  0.24855937  1.73340382 -0.25344236 -0.01058438  0.09065351
 -0.1647569   0.91586517  0.0733946  -0.63284196]",4.410919946476007,17954
36,"[-0.00753159  0.24855937  1.73340382 -0.25344236 -0.01058438  0.09065351
 -0.1647569   0.91586517  0.0733946  -0.63284196]",4.410919946476007,18467
37,"[-0.00753159  0.24855937  1.73340382 -0.25344236 -0.01058438  0.09065351
 -0.1647569   0.91586517  0.0733946  -0.63284196]",4.410919946476007,18980
38,"[-0.00753159  0.24855937  1.73340382 -0.25344236 -0.01058438  0.09065351
 -0.1647569   0.91586517  0.0733946  -0.63284196]",4.410919946476007,19493
39,"[-0.00753159  0.24855937  1.73340382 -0.25344236 -0.01058438  0.09065351
 -0.1647569   0.91586517  0.0733946  -0.63284196]",4.410919946476007,20006
40,"[-0.00753159  0.24855937  1.73340382 -0.25344236 -0.01058438  0.09065351
 -0.1647569   0.91586517  0.0733946  -0.63284196]",4.410919946476007,20519
41,"[-0.00753159  0.24855937  1.73340382 -0.25344236 -0.01058438  0.09065351
 -0.1647569   0.91586517  0.0733946  -0.63284196]",4.410919946476007,21032
