#Gen,Best Ind,Fitness,#Evals
0,"[0.06688319 1.411065   0.85622351 1.96894791 2.24629321 0.94056071
 1.18847852 2.50976352 1.7062554  2.33850632]",-2.9104662409964037,0
1,"[3.14159265 1.52690311 1.2147611  2.45837354 1.68392948 3.04183829
 2.63528798 2.30224885 0.         2.33850632]",-3.4427847371786293,64
2,"[3.14159265 1.52690311 1.2147611  2.45837354 1.68392948 3.04183829
 2.63528798 2.30224885 0.         2.33850632]",-3.4427847371786293,129
3,"[2.17239999 2.54692717 1.1632239  1.92499626 2.60833559 1.17024552
 1.27852627 2.05538195 0.71789716 1.11820277]",-3.6448309611246237,194
4,"[2.17239999 2.54692717 1.1632239  1.92499626 2.60833559 1.17024552
 1.27852627 2.05538195 0.71789716 1.11820277]",-3.6448309611246237,259
5,"[2.17239999 2.54692717 1.1632239  1.92499626 2.60833559 1.17024552
 1.27852627 2.05538195 0.71789716 1.11820277]",-3.6448309611246237,324
6,"[2.37800951 1.54507234 1.23680551 1.92824322 0.72499358 0.90963194
 2.37175769 2.24994611 1.96995636 1.37609146]",-4.7342907517739174,389
7,"[2.37800951 1.54507234 1.23680551 1.92824322 0.72499358 0.90963194
 2.37175769 2.24994611 1.96995636 1.37609146]",-4.7342907517739174,454
8,"[2.37800951 1.54507234 1.23680551 1.92824322 0.72499358 0.90963194
 2.37175769 2.24994611 1.96995636 1.37609146]",-4.7342907517739174,519
9,"[2.37800951 1.54507234 1.23680551 1.92824322 0.72499358 0.90963194
 2.37175769 2.24994611 1.96995636 1.37609146]",-4.7342907517739174,584
10,"[2.37800951 1.54507234 1.23680551 1.92824322 0.72499358 0.90963194
 2.37175769 2.24994611 1.96995636 1.37609146]",-4.7342907517739174,649
11,"[2.37800951 1.54507234 1.23680551 1.92824322 0.72499358 0.90963194
 2.37175769 2.24994611 1.96995636 1.37609146]",-4.7342907517739174,714
12,"[2.37800951 1.54507234 1.23680551 1.92824322 0.72499358 0.90963194
 2.37175769 2.24994611 1.96995636 1.37609146]",-4.7342907517739174,779
13,"[2.37800951 1.54507234 1.23680551 1.92824322 0.72499358 0.90963194
 2.37175769 2.24994611 1.96995636 1.37609146]",-4.7342907517739174,844
14,"[2.37800951 1.54507234 1.23680551 1.92824322 0.72499358 0.90963194
 2.37175769 2.24994611 1.96995636 1.37609146]",-4.7342907517739174,909
