#Gen,Best Ind,Fitness,#Evals
0,"[ 0.17175199 -2.16072127 -1.43348696 -1.81380276 -1.0404194   1.60878939
 -3.63036387  0.67401235  1.14708245 -1.42259534]",30.68706642261901,0
1,"[ 0.17175199 -2.16072127 -1.43348696 -1.81380276 -1.0404194   1.60878939
 -3.63036387  0.67401235  1.14708245 -1.42259534]",30.68706642261901,128
2,"[ 0.17175199 -2.16072127 -1.43348696 -1.81380276 -1.0404194   1.60878939
 -3.63036387  0.67401235  1.14708245 -1.42259534]",30.68706642261901,257
3,"[ 0.17175199 -2.16072127 -1.43348696 -1.81380276 -1.0404194   1.60878939
 -3.63036387  0.67401235  1.14708245 -1.42259534]",30.68706642261901,386
4,"[ 0.17175199 -2.16072127 -1.43348696 -1.81380276 -1.0404194   1.60878939
 -3.63036387  0.67401235  1.14708245 -1.42259534]",30.68706642261901,515
5,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,644
6,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,773
7,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,902
8,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,1031
9,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,1160
10,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,1289
11,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,1418
12,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,1547
13,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,1676
14,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,1805
15,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,1934
16,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,2063
17,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,2192
18,"[-0.41683384  0.96869727 -1.97881694  0.38564201  0.59944198  1.56776928
 -1.98436545 -0.21904595  0.72886138  1.49486663]",14.74534481819412,2321
19,"[ 0.56349663 -1.378267   -0.55722851  0.86346239  1.02124758  2.02232279
 -0.01393811 -0.68212758  0.53978438 -1.87853255]",12.6916993665467,2450
20,"[ 0.56349663 -1.378267   -0.55722851  0.86346239  1.02124758  2.02232279
 -0.01393811 -0.68212758  0.53978438 -1.87853255]",12.6916993665467,2579
21,"[ 0.56349663 -1.378267   -0.55722851  0.86346239  1.02124758  2.02232279
 -0.01393811 -0.68212758  0.53978438 -1.87853255]",12.6916993665467,2708
22,"[ 0.56349663 -1.378267   -0.55722851  0.86346239  1.02124758  2.02232279
 -0.01393811 -0.68212758  0.53978438 -1.87853255]",12.6916993665467,2837
23,"[ 0.56349663 -1.378267   -0.55722851  0.86346239  1.02124758  2.02232279
 -0.01393811 -0.68212758  0.53978438 -1.87853255]",12.6916993665467,2966
24,"[ 0.56349663 -1.378267   -0.55722851  0.86346239  1.02124758  2.02232279
 -0.01393811 -0.68212758  0.53978438 -1.87853255]",12.6916993665467,3095
25,"[ 0.56349663 -1.378267   -0.55722851  0.86346239  1.02124758  2.02232279
 -0.01393811 -0.68212758  0.53978438 -1.87853255]",12.6916993665467,3224
26,"[ 0.50683063  0.6446484   0.60997824  0.80844599 -1.23888281 -0.31701756
 -0.75546967  0.10439667  1.86864637  0.23638109]",7.462786320024521,3353
27,"[ 0.50683063  0.6446484   0.60997824  0.80844599 -1.23888281 -0.31701756
 -0.75546967  0.10439667  1.86864637  0.23638109]",7.462786320024521,3482
28,"[ 0.50683063  0.6446484   0.60997824  0.80844599 -1.23888281 -0.31701756
 -0.75546967  0.10439667  1.86864637  0.23638109]",7.462786320024521,3611
29,"[ 0.50683063  0.6446484   0.60997824  0.80844599 -1.23888281 -0.31701756
 -0.75546967  0.10439667  1.86864637  0.23638109]",7.462786320024521,3740
30,"[-0.79684786 -1.4226274  -0.35200538 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157  0.04436106 -1.25416721]",7.333247931056758,3869
31,"[-0.79684786 -1.4226274  -0.35200538 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157  0.04436106 -1.25416721]",7.333247931056758,3998
32,"[-0.79684786 -1.4226274  -0.35200538 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157  0.04436106 -1.25416721]",7.333247931056758,4127
33,"[-0.79684786 -1.4226274  -0.35200538 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157  0.04436106 -1.25416721]",7.333247931056758,4256
34,"[-0.79684786 -1.4226274  -0.35200538 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157  0.04436106 -1.25416721]",7.333247931056758,4385
35,"[-0.25841333  0.38772518 -0.50387814 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157 -0.63491472  0.47354848]",4.073967934278032,4514
36,"[-0.25841333  0.38772518 -0.50387814 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157 -0.63491472  0.47354848]",4.073967934278032,4643
37,"[-0.25841333  0.38772518 -0.50387814 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157 -0.63491472  0.47354848]",4.073967934278032,4772
38,"[-0.25841333  0.38772518 -0.50387814 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157 -0.63491472  0.47354848]",4.073967934278032,4901
39,"[-0.25841333  0.38772518 -0.50387814 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157 -0.63491472  0.47354848]",4.073967934278032,5030
40,"[-0.25841333  0.38772518 -0.50387814 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157 -0.63491472  0.47354848]",4.073967934278032,5159
41,"[-0.25841333  0.38772518 -0.50387814 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157 -0.63491472  0.47354848]",4.073967934278032,5288
42,"[-0.25841333  0.38772518 -0.50387814 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157 -0.63491472  0.47354848]",4.073967934278032,5417
43,"[-0.25841333  0.38772518 -0.50387814 -0.83483813  0.81767482  0.99975044
  0.75350268  0.20685157 -0.63491472  0.47354848]",4.073967934278032,5546
44,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,5675
45,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,5804
46,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,5933
47,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,6062
48,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,6191
49,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,6320
50,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,6449
51,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,6578
52,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,6707
53,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,6836
54,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,6965
55,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,7094
56,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,7223
57,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,7352
58,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,7481
59,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,7610
60,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,7739
61,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,7868
62,"[ 0.78820614 -0.03096673  0.31908378  0.28555826 -0.76990401 -0.44999254
  0.17146618 -0.69170131 -0.25553949 -0.48037275]",2.4047410609098705,7997
63,"[ 0.25611687  0.6946291   0.02637998  0.62600982  0.06613407  0.87494212
  0.19006007 -0.24316776 -0.68674626 -0.16850608]",2.3058551580888107,8126
64,"[ 0.25611687  0.6946291   0.02637998  0.62600982  0.06613407  0.87494212
  0.19006007 -0.24316776 -0.68674626 -0.16850608]",2.3058551580888107,8255
65,"[ 0.08539119 -0.22154264 -0.67247088 -0.11574651  0.86506862  0.23374394
  0.37055877  0.01457835 -0.41057318  0.59278307]",1.9824555150743346,8384
66,"[ 0.08539119 -0.22154264 -0.67247088 -0.11574651  0.86506862  0.23374394
  0.37055877  0.01457835 -0.41057318  0.59278307]",1.3970960028820543,8513
67,"[ 0.08539119 -0.22154264 -0.67247088 -0.11574651  0.86506862  0.23374394
  0.37055877  0.01457835 -0.41057318  0.59278307]",1.3970960028820543,8642
68,"[ 0.08539119 -0.22154264 -0.67247088 -0.11574651  0.86506862  0.23374394
  0.37055877  0.01457835 -0.41057318  0.59278307]",1.3970960028820543,8771
69,"[-0.02142472 -0.25495893 -0.14168081  0.05554843 -0.21021396  0.94267717
 -0.01303694 -0.3433367   0.01377485  0.22006121]",1.1881190431002473,8900
70,"[-0.02142472 -0.25495893 -0.14168081  0.05554843 -0.21021396  0.94267717
 -0.01303694 -0.3433367   0.01377485  0.22006121]",1.1881190431002473,9029
71,"[-0.02142472 -0.25495893 -0.14168081  0.05554843 -0.21021396  0.94267717
 -0.01303694 -0.3433367   0.01377485  0.22006121]",1.1881190431002473,9158
72,"[-0.02142472 -0.25495893 -0.14168081  0.05554843 -0.21021396  0.94267717
 -0.01303694 -0.3433367   0.01377485  0.22006121]",1.1881190431002473,9287
73,"[-0.02142472 -0.25495893 -0.14168081  0.05554843 -0.21021396  0.94267717
 -0.01303694 -0.3433367   0.01377485  0.22006121]",1.1881190431002473,9416
74,"[-0.02142472 -0.25495893 -0.14168081  0.05554843 -0.21021396  0.94267717
 -0.01303694 -0.3433367   0.01377485  0.22006121]",1.1881190431002473,9545
75,"[-0.11545519 -0.28077508 -0.19996187  0.16127113  0.65077302 -0.47200032
  0.46733917 -0.25222041  0.03293507 -0.06834206]",1.0922238910475732,9674
76,"[ 0.46725794 -0.16152923 -0.29575482  0.05764609 -0.44869677 -0.17390394
  0.22852439  0.14937205  0.27442966 -0.58580503]",1.0598016117107352,9803
77,"[ 0.46725794 -0.16152923 -0.29575482  0.05764609 -0.44869677 -0.17390394
  0.22852439  0.14937205  0.27442966 -0.58580503]",1.0598016117107352,9932
78,"[-0.15951505  0.19535265  0.62287784 -0.32168317 -0.35833813 -0.12767187
 -0.13111926 -0.23568072  0.17273356  0.03731595]",0.8037379142588276,10061
79,"[-0.15951505  0.19535265  0.62287784 -0.32168317 -0.35833813 -0.12767187
 -0.13111926 -0.23568072  0.17273356  0.03731595]",0.8037379142588276,10190
80,"[-0.15951505  0.19535265  0.62287784 -0.32168317 -0.35833813 -0.12767187
 -0.13111926 -0.23568072  0.17273356  0.03731595]",0.8037379142588276,10319
81,"[-0.15951505  0.19535265  0.62287784 -0.32168317 -0.35833813 -0.12767187
 -0.13111926 -0.23568072  0.17273356  0.03731595]",0.8037379142588276,10448
82,"[ 0.07736947  0.01798338 -0.34604975  0.31360183 -0.07968764 -0.50967273
  0.29429173 -0.04017169 -0.07159552  0.37277858]",0.7228335614530625,10577
83,"[ 0.07736947  0.01798338 -0.34604975  0.31360183 -0.07968764 -0.50967273
  0.29429173 -0.04017169 -0.07159552  0.37277858]",0.7228335614530625,10706
84,"[ 0.07736947  0.01798338 -0.34604975  0.31360183 -0.07968764 -0.50967273
  0.29429173 -0.04017169 -0.07159552  0.37277858]",0.7228335614530625,10835
85,"[ 0.07736947  0.01798338 -0.34604975  0.31360183 -0.07968764 -0.50967273
  0.29429173 -0.04017169 -0.07159552  0.37277858]",0.7228335614530625,10964
86,"[-0.29811611 -0.0620227  -0.02525277  0.33737862  0.10044955 -0.16094882
  0.06973893 -0.25222041  0.00945684  0.04665167]",0.31392115554407407,11093
87,"[-0.29811611 -0.0620227  -0.02525277  0.33737862  0.10044955 -0.16094882
  0.06973893 -0.25222041  0.00945684  0.04665167]",0.31392115554407407,11222
88,"[-0.29811611 -0.0620227  -0.02525277  0.33737862  0.10044955 -0.16094882
  0.06973893 -0.25222041  0.00945684  0.04665167]",0.31392115554407407,11351
89,"[-0.29811611 -0.0620227  -0.02525277  0.33737862  0.10044955 -0.16094882
  0.06973893 -0.25222041  0.00945684  0.04665167]",0.31392115554407407,11480
90,"[-0.29811611 -0.0620227  -0.02525277  0.33737862  0.10044955 -0.16094882
  0.06973893 -0.25222041  0.00945684  0.04665167]",0.31392115554407407,11609
91,"[-0.29811611 -0.0620227  -0.02525277  0.33737862  0.10044955 -0.16094882
  0.06973893 -0.25222041  0.00945684  0.04665167]",0.31392115554407407,11738
92,"[-0.29811611 -0.0620227  -0.02525277  0.33737862  0.10044955 -0.16094882
  0.06973893 -0.25222041  0.00945684  0.04665167]",0.31392115554407407,11867
93,"[-0.29811611 -0.0620227  -0.02525277  0.33737862  0.10044955 -0.16094882
  0.06973893 -0.25222041  0.00945684  0.04665167]",0.31392115554407407,11996
94,"[-0.29811611 -0.0620227  -0.02525277  0.33737862  0.10044955 -0.16094882
  0.06973893 -0.25222041  0.00945684  0.04665167]",0.31392115554407407,12125
95,"[-0.13614571 -0.07742211  0.1983487   0.1675927   0.31892115  0.21874681
  0.23363242 -0.05996294 -0.07272807  0.03527733]",0.3062337461956337,12254
96,"[-0.13614571 -0.07742211  0.1983487   0.1675927   0.31892115  0.21874681
  0.23363242 -0.05996294 -0.07272807  0.03527733]",0.3062337461956337,12383
97,"[-0.13614571 -0.07742211  0.1983487   0.1675927   0.31892115  0.21874681
  0.23363242 -0.05996294 -0.07272807  0.03527733]",0.3062337461956337,12512
98,"[-0.13614571 -0.07742211  0.1983487   0.1675927   0.31892115  0.21874681
  0.23363242 -0.05996294 -0.07272807  0.03527733]",0.3062337461956337,12641
99,"[-0.13614571 -0.07742211  0.1983487   0.1675927   0.31892115  0.21874681
  0.23363242 -0.05996294 -0.07272807  0.03527733]",0.3062337461956337,12770
100,"[-0.01344553  0.00323186 -0.0346289  -0.2266284  -0.05903523 -0.15282728
  0.08822233 -0.17934699 -0.3525455   0.16801257]",0.272057230564925,12899
101,"[-0.01344553  0.00323186 -0.0346289  -0.2266284  -0.05903523 -0.15282728
  0.08822233 -0.17934699 -0.3525455   0.16801257]",0.272057230564925,13028
102,"[-0.01344553  0.00323186 -0.0346289  -0.2266284  -0.05903523 -0.15282728
  0.08822233 -0.17934699 -0.3525455   0.16801257]",0.272057230564925,13157
103,"[-0.01344553  0.00323186 -0.0346289  -0.2266284  -0.05903523 -0.15282728
  0.08822233 -0.17934699 -0.3525455   0.16801257]",0.272057230564925,13286
104,"[-0.03487167  0.11652928 -0.04796811 -0.05057994  0.07024385 -0.2731315
 -0.01247373  0.09694602  0.00888711 -0.39577385]",0.26545943783869413,13415
105,"[-0.03487167  0.11652928 -0.04796811 -0.05057994  0.07024385 -0.2731315
 -0.01247373  0.09694602  0.00888711 -0.39577385]",0.26545943783869413,13544
106,"[-0.03487167  0.11652928 -0.04796811 -0.05057994  0.07024385 -0.2731315
 -0.01247373  0.09694602  0.00888711 -0.39577385]",0.26545943783869413,13673
107,"[-0.03487167  0.11652928 -0.04796811 -0.05057994  0.07024385 -0.2731315
 -0.01247373  0.09694602  0.00888711 -0.39577385]",0.26545943783869413,13802
108,"[-0.03487167  0.11652928 -0.04796811 -0.05057994  0.07024385 -0.2731315
 -0.01247373  0.09694602  0.00888711 -0.39577385]",0.26545943783869413,13931
109,"[-0.04094778 -0.28770946  0.35558623  0.03789901 -0.01551176 -0.08186254
  0.05590001 -0.12026886  0.01341091  0.09735996]",0.24652166714866405,14060
110,"[-0.04094778 -0.28770946  0.35558623  0.03789901 -0.01551176 -0.08186254
  0.05590001 -0.12026886  0.01341091  0.09735996]",0.24652166714866405,14189
111,"[-0.04094778 -0.28770946  0.35558623  0.03789901 -0.01551176 -0.08186254
  0.05590001 -0.12026886  0.01341091  0.09735996]",0.24652166714866405,14318
112,"[-0.04094778 -0.28770946  0.35558623  0.03789901 -0.01551176 -0.08186254
  0.05590001 -0.12026886  0.01341091  0.09735996]",0.24652166714866405,14447
113,"[-0.04094778 -0.28770946  0.35558623  0.03789901 -0.01551176 -0.08186254
  0.05590001 -0.12026886  0.01341091  0.09735996]",0.24652166714866405,14576
114,"[-0.04094778 -0.28770946  0.35558623  0.03789901 -0.01551176 -0.08186254
  0.05590001 -0.12026886  0.01341091  0.09735996]",0.24652166714866405,14705
115,"[-0.04094778 -0.28770946  0.35558623  0.03789901 -0.01551176 -0.08186254
  0.05590001 -0.12026886  0.01341091  0.09735996]",0.24652166714866405,14834
116,"[-0.04094778 -0.28770946  0.35558623  0.03789901 -0.01551176 -0.08186254
  0.05590001 -0.12026886  0.01341091  0.09735996]",0.24652166714866405,14963
117,"[-0.04094778 -0.28770946  0.35558623  0.03789901 -0.01551176 -0.08186254
  0.05590001 -0.12026886  0.01341091  0.09735996]",0.24652166714866405,15092
118,"[-0.04094778 -0.28770946  0.35558623  0.03789901 -0.01551176 -0.08186254
  0.05590001 -0.12026886  0.01341091  0.09735996]",0.24652166714866405,15221
119,"[-0.20232935  0.02911084 -0.10896065  0.05369959  0.06267992  0.07155923
 -0.0320338   0.04342635  0.25501334 -0.15106622]",0.15635499255203406,15350
120,"[-0.04296232  0.06725235 -0.02581725  0.15728616 -0.00103731  0.00310355
  0.19123934 -0.25623005  0.08611654  0.03527733]",0.14267168712507924,15479
121,"[ 0.00101289 -0.17247467  0.07129708  0.017544   -0.04119396 -0.16912087
  0.05250307  0.04847876  0.07650664  0.11868695]",0.09048503559716568,15608
122,"[ 0.00101289 -0.17247467  0.07129708  0.017544   -0.04119396 -0.16912087
  0.05250307  0.04847876  0.07650664  0.11868695]",0.09048503559716568,15737
123,"[ 0.00101289 -0.17247467  0.07129708  0.017544   -0.04119396 -0.16912087
  0.05250307  0.04847876  0.07650664  0.11868695]",0.09048503559716568,15866
124,"[ 0.00101289 -0.17247467  0.07129708  0.017544   -0.04119396 -0.16912087
  0.05250307  0.04847876  0.07650664  0.11868695]",0.09048503559716568,15995
125,"[ 0.00101289 -0.17247467  0.07129708  0.017544   -0.04119396 -0.16912087
  0.05250307  0.04847876  0.07650664  0.11868695]",0.09048503559716568,16124
126,"[ 0.00877467  0.06725235  0.00717805  0.00721603 -0.1030366   0.07424245
  0.1128399   0.21481747  0.08611654  0.02293378]",0.08765335600292581,16253
127,"[ 0.00877467  0.06725235  0.00717805  0.00721603 -0.1030366   0.07424245
  0.1128399   0.21481747  0.08611654  0.02293378]",0.08765335600292581,16382
128,"[ 0.00877467  0.06725235  0.00717805  0.00721603 -0.1030366   0.07424245
  0.1128399   0.21481747  0.08611654  0.02293378]",0.08765335600292581,16511
129,"[ 0.00877467  0.06725235  0.00717805  0.00721603 -0.1030366   0.07424245
  0.1128399   0.21481747  0.08611654  0.02293378]",0.08765335600292581,16640
130,"[ 0.00877467  0.06725235  0.00717805  0.00721603 -0.1030366   0.07424245
  0.1128399   0.21481747  0.08611654  0.02293378]",0.08765335600292581,16769
131,"[ 0.00877467  0.06725235  0.00717805  0.00721603 -0.1030366   0.07424245
  0.1128399   0.21481747  0.08611654  0.02293378]",0.08765335600292581,16898
132,"[ 0.00877467  0.06725235  0.00717805  0.00721603 -0.1030366   0.07424245
  0.1128399   0.21481747  0.08611654  0.02293378]",0.08765335600292581,17027
133,"[ 0.00877467  0.06725235  0.00717805  0.00721603 -0.1030366   0.07424245
  0.1128399   0.21481747  0.08611654  0.02293378]",0.08765335600292581,17156
134,"[ 0.00877467  0.06725235  0.00717805  0.00721603 -0.1030366   0.07424245
  0.1128399   0.21481747  0.08611654  0.02293378]",0.08765335600292581,17285
135,"[-0.05092178 -0.19255117  0.02625584  0.00173697  0.03996372 -0.02198483
  0.03815581 -0.08931382  0.13074878 -0.08768666]",0.07665881859584434,17414
136,"[-0.05092178 -0.19255117  0.02625584  0.00173697  0.03996372 -0.02198483
  0.03815581 -0.08931382  0.13074878 -0.08768666]",0.07665881859584434,17543
137,"[-0.05092178 -0.19255117  0.02625584  0.00173697  0.03996372 -0.02198483
  0.03815581 -0.08931382  0.13074878 -0.08768666]",0.07665881859584434,17672
138,"[-0.05092178 -0.19255117  0.02625584  0.00173697  0.03996372 -0.02198483
  0.03815581 -0.08931382  0.13074878 -0.08768666]",0.05055391401667656,17801
139,"[-0.05092178 -0.19255117  0.02625584  0.00173697  0.03996372 -0.02198483
  0.03815581 -0.08931382  0.13074878 -0.08768666]",0.05055391401667656,17930
140,"[ 0.01750359 -0.03255297  0.10325818 -0.00181007 -0.05183889 -0.1344885
 -0.01826814  0.09359287 -0.02261808  0.03789197]",0.04384675527901613,18059
141,"[ 0.01750359 -0.03255297  0.10325818 -0.00181007 -0.05183889 -0.1344885
 -0.01826814  0.09359287 -0.02261808  0.03789197]",0.04384675527901613,18188
142,"[ 0.01750359 -0.03255297  0.10325818 -0.00181007 -0.05183889 -0.1344885
 -0.01826814  0.09359287 -0.02261808  0.03789197]",0.04384675527901613,18317
143,"[ 0.01750359 -0.03255297  0.10325818 -0.00181007 -0.05183889 -0.1344885
 -0.01826814  0.09359287 -0.02261808  0.03789197]",0.04384675527901613,18446
144,"[ 0.01750359 -0.03255297  0.10325818 -0.00181007 -0.05183889 -0.1344885
 -0.01826814  0.09359287 -0.02261808  0.03789197]",0.04384675527901613,18575
145,"[ 0.01750359 -0.03255297  0.10325818 -0.00181007 -0.05183889 -0.1344885
 -0.01826814  0.09359287 -0.02261808  0.03789197]",0.04203714280499697,18704
146,"[ 0.01750359 -0.03255297  0.10325818 -0.00181007 -0.05183889 -0.1344885
 -0.01826814  0.09359287 -0.02261808  0.03789197]",0.04203714280499697,18833
147,"[ 0.01750359 -0.03255297  0.10325818 -0.00181007 -0.05183889 -0.1344885
 -0.01826814  0.09359287 -0.02261808  0.03789197]",0.04203714280499697,18962
148,"[ 0.12616612  0.02414671  0.0768929   0.00532234 -0.0004466   0.06803746
 -0.00553816 -0.05280546 -0.08149923  0.01159448]",0.03666673895583498,19091
