#Gen,Best Ind,Fitness,#Evals
0,[-10.31286994 -10.55014468],61323.591829664045,0
1,[-7.8947264  -7.40064362],16829.45585299388,64
2,[0.0934993  0.59441753],0.9421690568912796,128
3,[-1.55365224 -1.02911445],17.371202475898603,192
4,[0.22940945 0.76692793],2.022241478163105,256
5,[-0.4551602  0.075077 ],0.2366054502548019,320
6,[-0.35142571  0.14975812],0.14660162818925646,384
7,[-0.30267847  0.20207369],0.13502864768448858,448
8,[-0.24688408  0.19893006],0.10625583066177503,512
9,[-0.21199083  0.16509068],0.0756994911317751,576
10,[-0.20179395  0.12630469],0.0573196417603831,640
11,[-0.15957208  0.11940529],0.041293021866756506,704
12,[-0.12596972  0.0875325 ],0.024133257732818797,768
13,[-0.08962634  0.07240484],0.014037221453165726,832
14,[-0.05675608  0.04479133],0.005496985174372832,896
15,[-0.0434301   0.02304372],0.0024189519943243415,960
16,[-0.01579662  0.01266963],0.00043281872978242873,1024
17,[-0.00215385  0.00283862],1.580042020549565e-05,1088
18,[0.00060402 0.00200425],9.700739915612386e-06,1152
19,[0.00470428 0.00117989],3.5997697961503664e-05,1216
20,[0.0032682  0.00083903],1.7501485753652624e-05,1280
21,[-0.00425012  0.0018545 ],2.1575895230730532e-05,1344
22,[-0.0016433  -0.00142959],9.812248005358517e-06,1408
23,[-0.00316451  0.00232023],1.5942202195054496e-05,1472
24,[ 0.00418354 -0.00260486],2.4550589692164118e-05,1536
25,[-0.00056169 -0.00348824],2.6689527516442178e-05,1600
26,[ 0.00440518 -0.00196308],2.3316653765355642e-05,1664
27,[-0.00034817  0.00222013],9.236480281081362e-06,1728
28,[-0.00048765 -0.0006558 ],1.4772104704511684e-06,1792
29,[ 0.006127   -0.00114152],4.253720296877739e-05,1856
30,[-0.00261981  0.00425295],3.3612581383219734e-05,1920
31,[-0.002042    0.00175738],7.800394721700504e-06,1984
32,[ 0.00050924 -0.00222404],9.0843395711685e-06,2048
33,[ 0.00202074 -0.00047262],4.595921315765576e-06,2112
34,[-0.00388119  0.00198716],1.901460745436418e-05,2176
35,[0.00078809 0.0038952 ],3.419165400010681e-05,2240
36,[-0.0049111   0.00182265],2.7841558773896673e-05,2304
37,[-0.00093058  0.00325872],1.928848926127502e-05,2368
38,[-0.0028543   0.00041254],9.346674228283987e-06,2432
39,[ 0.00560734 -0.00301503],4.057730562676241e-05,2496
40,[0.00544103 0.00266054],6.563992860588763e-05,2560
41,[ 9.90481985e-05 -4.07267377e-03],3.2782477470189246e-05,2624
42,[ 0.0005539  -0.00129937],3.0404878111878036e-06,2688
43,[-0.00546294 -0.0011782 ],4.651765118057442e-05,2752
44,[-0.00742421  0.00230588],6.241349552376078e-05,2816
45,[-0.00105541 -0.00309055],2.375737387076966e-05,2880
46,[ 0.00636028 -0.00124989],4.57412584906724e-05,2944
47,[-0.00652106  0.00184399],4.793114206504576e-05,3008
48,[ 0.00209135 -0.0037058 ],2.5183048395398084e-05,3072
49,[0.0015275  0.00441354],4.8617569101233585e-05,3136
50,[-0.0014883  -0.00294187],2.445653380599994e-05,3200
51,[-0.00167978  0.00023473],3.242961333421642e-06,3264
52,[-0.003644    0.00054689],1.5203767872078607e-05,3328
53,[0.0020868  0.00017295],5.8641221436380545e-06,3392
54,[ 0.00097268 -0.00247709],1.1045223020265767e-05,3456
55,[-0.00621278 -0.0015576 ],6.27781073775191e-05,3520
56,[0.00100903 0.00362397],3.119592452191642e-05,3584
57,[-0.00262451  0.00846501],0.00012970887403947418,3648
58,[-0.00881711  0.00241949],8.755172745974483e-05,3712
59,[-0.00991926 -0.00297301],0.0001701612832965352,3776
60,[ 0.00032476 -0.00479337],4.4528435229484354e-05,3840
61,[ 0.0011403  -0.00343011],2.1245395749176445e-05,3904
62,[-0.00217853  0.00147715],7.078423497499367e-06,3968
63,[ 0.00052213 -0.00103226],1.9329271212554255e-06,4032
64,[-0.00217249 -0.00471517],6.061007696154683e-05,4096
65,[0.00025623 0.00105696],2.587214354808946e-06,4160
66,[-0.00044337  0.00226157],9.472385777005603e-06,4224
67,[0.00853579 0.0004544 ],9.536675858867584e-05,4288
68,[0.00171226 0.00063441],5.556009552731837e-06,4352
69,[-0.005151   -0.00307639],6.794189519186723e-05,4416
70,[-0.00215441 -0.00123432],1.1508252253590688e-05,4480
71,[0.00107161 0.00095843],4.299671327982794e-06,4544
72,[0.00867575 0.0003463 ],9.733061974513639e-05,4608
73,[-0.00119873  0.00175423],5.847999302481495e-06,4672
74,[-0.00127106 -0.00131776],7.1674581848205e-06,4736
75,[ 0.00076171 -0.0032754 ],1.968696068898231e-05,4800
76,[ 0.00259526 -0.00585053],6.169335297835497e-05,4864
77,[-0.00494587  0.00012415],2.9993914786177942e-05,4928
78,[-0.00439346  0.0013124 ],2.1806914332450092e-05,4992
79,[0.00054224 0.00060842],1.4377922750183822e-06,5056
80,[-0.00652645 -0.00010711],5.396521859101888e-05,5120
81,[ 0.00220576 -0.00259311],1.381041919524538e-05,5184
82,[-0.00547214  0.00231989],3.549940465897211e-05,5248
83,[-0.00235291  0.00097963],6.534588565556232e-06,5312
84,[ 0.00022321 -0.00047294],4.0406157042856205e-07,5376
85,[0.00260251 0.00024882],9.237732995625334e-06,5440
86,[ 0.00220532 -0.00156859],7.540987528948199e-06,5504
87,[ 0.00128621 -0.00137792],4.092940323395924e-06,5568
88,[ 0.00392054 -0.00440451],4.074468760104836e-05,5632
89,[-0.00205816 -0.00416846],4.8627157373056685e-05,5696
90,[-0.00200913  0.00313268],1.837919830744396e-05,5760
91,[0.00107277 0.00247666],1.636323717597705e-05,5824
92,[-0.00095107  0.00183584],6.12530379459961e-06,5888
93,[-0.00252144 -0.00213743],2.2473848629152535e-05,5952
94,[ 0.00211503 -0.0075544 ],0.00010375366269595121,6016
95,[-0.00182518 -0.00409067],4.509807320359006e-05,6080
96,[0.00157452 0.00563968],7.559225548318012e-05,6144
97,[-0.00283042  0.003345  ],2.292438749659078e-05,6208
98,[-6.15204678e-04 -8.82492127e-05],5.429631945499303e-07,6272
99,[-0.00479714  0.00494712],5.3981659144173295e-05,6336
100,[-0.01099328  0.00725897],0.00017665076579004274,6400
101,[-0.00258017  0.00099833],7.73907402578272e-06,6464
102,[0.00141758 0.00090267],5.421147737719112e-06,6528
103,[-0.00561806  0.00427456],5.1982204647405994e-05,6592
