#Gen,Best Ind,Fitness,#Evals
0,[-10.53830042 -10.88827915],68644.31408776928,0
1,[-10.30086077  -7.66228479],27279.351222588757,64
2,[-5.44130315 -2.79726661],994.9253558409338,128
3,[-1.46737137  1.1665816 ],3.7366085804674594,192
4,[-1.89389349  0.73987959],4.178969591035644,256
5,[-1.60296975  1.01630199],3.6506576213838198,320
6,[-1.60552993  0.97404896],3.556696657886137,384
7,[-1.53807815  0.98926043],3.3951700517785333,448
8,[-1.45015043  1.01096619],3.213402953506832,512
9,[-1.4484825  0.9659526],3.093003782707184,576
10,[-1.39615796  0.9540706 ],2.9293338604698143,640
11,[-1.36558247  0.9242355 ],2.7807204102193275,704
12,[-1.31641983  0.92382007],2.6619305695345417,768
13,[-1.2875329   0.88323082],2.4984690776592386,832
14,[-1.24014412  0.83752376],2.2889246246483848,896
15,[-1.21100407  0.82214316],2.1915863615321216,960
16,[-1.16488128  0.80929424],2.0660165131127877,1024
17,[-1.16115872  0.76992172],1.978204810344909,1088
18,[-1.11467051  0.76216363],1.8670986160756242,1152
19,[-1.087904    0.71869679],1.7315283678996474,1216
20,[-1.02072885  0.72739768],1.6203169351136324,1280
21,[-1.00493015  0.67275008],1.4923150758510006,1344
22,[-0.97438157  0.64999135],1.3991146981357414,1408
23,[-0.92025114  0.63293668],1.2782265259584031,1472
24,[-0.8927877   0.59419824],1.172464822602011,1536
25,[-0.81894217  0.59451441],1.059527127689604,1600
26,[-0.79223465  0.55515231],0.961761651949031,1664
27,[-0.74854237  0.55301718],0.8991146181265309,1728
28,[-0.74180388  0.50306059],0.8211139248916567,1792
29,[-0.69041625  0.49215827],0.7409550174285172,1856
30,[-0.65134154  0.47898574],0.6777311258599952,1920
31,[-0.61911997  0.44748274],0.6029348882073338,1984
32,[-0.58231668  0.41137852],0.5229867753141861,2048
33,[-0.54746022  0.39229925],0.4678676826741211,2112
34,[-0.48786616  0.39088772],0.41286863462054346,2176
35,[-0.47334342  0.33911224],0.3496552933545898,2240
36,[-0.44127377  0.29720065],0.2889471341747236,2304
37,[-0.4346753   0.25028755],0.25267334940470626,2368
38,[-0.37162038  0.25267636],0.20643812699123784,2432
39,[-0.35395962  0.22294994],0.1771118062756813,2496
40,[-0.32237125  0.20704241],0.14889704989659375,2560
41,[-0.27980447  0.18889496],0.11637789523327174,2624
42,[-0.2500576   0.17292267],0.09473013809468268,2688
43,[-0.21244895  0.15371538],0.0710234475198144,2752
44,[-0.17689385  0.13879854],0.05309817931057214,2816
45,[-0.16014668  0.11474722],0.04001760847816829,2880
46,[-0.12558554  0.08754381],0.024048636455631017,2944
47,[-0.08621075  0.07373785],0.013808792741860471,3008
48,[-0.06591188  0.05036504],0.007184180888718033,3072
49,[-0.03668726  0.03295556],0.0026455778589016877,3136
50,[-0.00677042  0.01532216],0.00042311844165892487,3200
51,[-0.00204388  0.00559588],5.6412611046944896e-05,3264
52,[ 0.00143329 -0.00284536],1.4681815873708602e-05,3328
53,[-2.58760994e-05 -1.49437584e-03],4.505829057615253e-06,3392
54,[-0.00078214 -0.00053537],1.7566512125199091e-06,3456
55,[-0.00016425 -0.00257325],1.3699639640890078e-05,3520
56,[ 0.00293304 -0.00351466],2.5150398463752802e-05,3584
57,[0.00159042 0.00303562],2.6419892485040487e-05,3648
58,[0.00288984 0.00335261],4.260791212743021e-05,3712
59,[0.0075346  0.00091014],7.947746303175795e-05,3776
60,[-0.00154454  0.00071477],2.8998091759351846e-06,3840
61,[-0.00334165  0.00329425],2.465425172579256e-05,3904
62,[ 0.0008688  -0.00475277],4.199236657081274e-05,3968
63,[-0.00027904 -0.00080673],1.6240566057403537e-06,4032
64,[ 0.00310108 -0.00049899],1.097142778001603e-05,4096
65,[ 0.00242509 -0.00032887],6.770080223088569e-06,4160
66,[ 0.00545942 -0.00520019],6.295049157230594e-05,4224
67,[-0.00045454 -0.00275653],1.6708183867969746e-05,4288
68,[ 0.00203397 -0.00367237],2.467442193056737e-05,4352
69,[ 0.00321005 -0.00060971],1.1666849202560261e-05,4416
70,[ 0.00410323 -0.00184799],2.02930231667465e-05,4480
71,[-0.00378589 -0.00120886],2.5415617224572525e-05,4544
72,[-3.00345355e-05 -1.22918634e-03],3.0598461287074707e-06,4608
73,[-0.00585759 -0.00223684],6.599919237023986e-05,4672
74,[-0.00109758 -0.00154485],7.974572588487941e-06,4736
75,[0.00179011 0.00094393],7.477368943033592e-06,4800
76,[-0.01317623  0.00319907],0.00019533271725334278,4864
77,[ 0.00127759 -0.00325361],1.90555123325657e-05,4928
78,[ 0.0027991  -0.00044602],8.943088516209067e-06,4992
79,[ 0.00794987 -0.0002852 ],7.68961617202149e-05,5056
80,[ 0.00432522 -0.00118803],2.106878449015563e-05,5120
81,[ 0.00415101 -0.0016603 ],2.0159846768622178e-05,5184
82,[-0.00480557  0.00081587],2.627742881939455e-05,5248
83,[-0.00220728  0.00319442],1.944781270518523e-05,5312
84,[0.00119478 0.001641  ],9.130754814612981e-06,5376
85,[9.49674830e-05 3.57742429e-03],2.594711422606317e-05,5440
86,[0.00371011 0.00047058],1.939497403106818e-05,5504
87,[-0.00052764 -0.00276773],1.7129146817672062e-05,5568
88,[-0.00021301  0.00705138],9.800102749246422e-05,5632
89,[-0.00104177  0.00271028],1.3224395432870915e-05,5696
90,[ 0.00022803 -0.00555298],6.047089800074799e-05,5760
91,[0.00685917 0.0049696 ],0.0001422963894961971,5824
92,[ 0.00074969 -0.00206643],7.69363673421855e-06,5888
93,[-0.00766748 -0.00073072],8.015903463161006e-05,5952
94,[-0.00725981 -0.00285277],0.0001028698417743584,6016
95,[-0.00316735  0.00056528],1.13887874274527e-05,6080
96,[-0.00196284 -0.00056575],6.566592047766753e-06,6144
97,[ 7.54570293e-03 -5.61050320e-05],7.075517537173333e-05,6208
98,[ 0.00490427 -0.0060908 ],7.438974250515192e-05,6272
99,[-0.00424634  0.00302932],2.8029329723417774e-05,6336
100,[ 0.00356559 -0.0004075 ],1.4770914713895444e-05,6400
101,[0.00230177 0.00380089],4.426556209410999e-05,6464
