#Gen,Best Ind,Fitness,#Evals
0,[1.04496322 1.04599339],0.21320549433242825,0
1,[1.04496322 1.04599339],0.21320549433242825,256
2,[1.04496322 1.04599339],0.21320549433242825,513
3,[1.04496322 1.04599339],0.21320549433242825,770
4,[1.04496322 1.04599339],0.21320549433242825,1027
5,[1.04496322 1.04599339],0.21320549433242825,1284
6,[1.04496322 1.04599339],0.21320549433242825,1541
7,[1.04496322 1.04599339],0.21320549433242825,1798
8,[1.04496322 1.04599339],0.21320549433242825,2055
9,[1.04496322 1.04599339],0.21320549433242825,2312
10,[1.04496322 1.04599339],0.21320549433242825,2569
11,[1.04496322 1.04599339],0.21320549433242825,2826
12,[1.04496322 1.04599339],0.21320549433242825,3083
13,[1.04496322 1.04599339],0.21320549433242825,3340
14,[1.04496322 1.04599339],0.21320549433242825,3597
15,[1.04496322 1.04599339],0.21320549433242825,3854
16,[1.0748312  1.15757533],0.006134807922624442,4111
17,[1.0748312  1.15757533],0.006134807922624442,4368
18,[1.0748312  1.15757533],0.006134807922624442,4625
19,[1.0748312  1.15757533],0.006134807922624442,4882
20,[1.0748312  1.15757533],0.006134807922624442,5139
21,[1.0748312  1.15757533],0.006134807922624442,5396
22,[1.0748312  1.15757533],0.006134807922624442,5653
23,[1.0748312  1.15757533],0.006134807922624442,5910
24,[1.0748312  1.15757533],0.006134807922624442,6167
25,[1.0748312  1.15757533],0.006134807922624442,6424
26,[1.0748312  1.15757533],0.006134807922624442,6681
27,[1.0748312  1.15757533],0.006134807922624442,6938
28,[1.0748312  1.15757533],0.006134807922624442,7195
29,[1.0748312  1.15757533],0.006134807922624442,7452
30,[1.0748312  1.15757533],0.006134807922624442,7709
31,[1.0748312  1.15757533],0.006134807922624442,7966
32,[1.0748312  1.15757533],0.006134807922624442,8223
33,[1.0748312  1.15757533],0.006134807922624442,8480
34,[1.0748312  1.15757533],0.006134807922624442,8737
35,[1.0748312  1.15757533],0.006134807922624442,8994
36,[1.0748312  1.15757533],0.006134807922624442,9251
37,[1.0748312  1.15757533],0.006134807922624442,9508
38,[1.0748312  1.15757533],0.006134807922624442,9765
39,[1.0748312  1.15757533],0.006134807922624442,10022
40,[1.0748312  1.15757533],0.006134807922624442,10279
41,[1.0748312  1.15757533],0.006134807922624442,10536
42,[1.0748312  1.15757533],0.006134807922624442,10793
43,[1.0748312  1.15757533],0.006134807922624442,11050
44,[1.0748312  1.15757533],0.006134807922624442,11307
45,[1.0748312  1.15757533],0.006134807922624442,11564
46,[1.0748312  1.15757533],0.006134807922624442,11821
47,[0.95139985 0.90057891],0.004462153995223988,12078
48,[0.95139985 0.90057891],0.004462153995223988,12335
49,[0.95139985 0.90057891],0.004462153995223988,12592
50,[0.95139985 0.90057891],0.004462153995223988,12849
51,[0.95139985 0.90057891],0.004462153995223988,13106
52,[0.95139985 0.90057891],0.004462153995223988,13363
53,[1.05828032 1.11676639],0.004414743077520378,13620
54,[1.05828032 1.11676639],0.004414743077520378,13877
55,[1.05828032 1.11676639],0.004414743077520378,14134
56,[1.05828032 1.11676639],0.004414743077520378,14391
57,[1.05828032 1.11676639],0.004414743077520378,14648
58,[1.02422028 1.053474  ],0.0025640516545668754,14905
59,[1.02422028 1.053474  ],0.0025640516545668754,15162
60,[1.02422028 1.053474  ],0.0025640516545668754,15419
61,[1.02422028 1.053474  ],0.0025640516545668754,15676
62,[1.02422028 1.053474  ],0.0025640516545668754,15933
63,[1.02422028 1.053474  ],0.0025640516545668754,16190
64,[0.99909753 1.00088958],0.0007264239629269199,16447
65,[0.99909753 1.00088958],0.0007264239629269199,16704
66,[0.99909753 1.00088958],0.0007264239629269199,16961
67,[0.98569054 0.97098403],0.000240978759019243,17218
68,[0.98569054 0.97098403],0.000240978759019243,17475
69,[0.98569054 0.97098403],0.000240978759019243,17732
70,[0.98569054 0.97098403],0.000240978759019243,17989
71,[0.98569054 0.97098403],0.000240978759019243,18246
72,[0.98569054 0.97098403],0.000240978759019243,18503
73,[1.00981185 1.01902109],0.00014511692842947489,18760
74,[1.00981185 1.01902109],0.00014511692842947489,19017
75,[1.00981185 1.01902109],0.00014511692842947489,19274
76,[1.00981185 1.01902109],0.00014511692842947489,19531
77,[1.00981185 1.01902109],0.00014511692842947489,19788
78,[1.00981185 1.01902109],0.00014511692842947489,20045
79,[0.99474171 0.98891206],6.353148890025516e-05,20302
80,[0.99474171 0.98891206],6.353148890025516e-05,20559
81,[0.99474171 0.98891206],6.353148890025516e-05,20816
82,[0.99474171 0.98891206],6.353148890025516e-05,21073
83,[0.99474171 0.98891206],6.353148890025516e-05,21330
84,[1.00260306 1.00501175],1.0822022584053858e-05,21587
85,[1.00260306 1.00501175],1.0822022584053858e-05,21844
86,[1.00260306 1.00501175],1.0822022584053858e-05,22101
87,[1.00260306 1.00501175],1.0822022584053858e-05,22358
88,[1.00260306 1.00501175],1.0822022584053858e-05,22615
89,[1.00260306 1.00501175],1.0822022584053858e-05,22872
90,[1.00260306 1.00501175],1.0822022584053858e-05,23129
91,[1.00260306 1.00501175],1.0822022584053858e-05,23386
92,[0.99995834 0.99961505],9.099707169609443e-06,23643
93,[1.00119495 1.00240434],1.4448455883434324e-06,23900
94,[1.00119495 1.00240434],1.4448455883434324e-06,24157
95,[1.00119495 1.00240434],1.4448455883434324e-06,24414
96,[1.00119495 1.00240434],1.4448455883434324e-06,24671
97,[1.00004753 1.00012395],8.5694111214118e-08,24928
