#Gen,Best Ind,Fitness,#Evals
0,[-1.93397949  3.35322492],23.589140130859658,0
1,[1.42056226 1.91686918],1.1995589901479167,64
2,[1.42056226 1.91686918],1.1995589901479167,129
3,[1.42056226 1.91686918],1.1995589901479167,194
4,[1.42056226 1.91686918],1.1995589901479167,259
5,[1.42056226 1.91686918],1.1995589901479167,324
6,[1.42056226 1.91686918],1.1995589901479167,389
7,[1.42056226 1.91686918],1.1995589901479167,454
8,[1.42056226 1.91686918],1.1995589901479167,519
9,[1.42056226 1.91686918],1.1995589901479167,584
10,[1.61308213 2.52071158],1.0372026400672811,649
11,[1.61308213 2.52071158],1.0372026400672811,714
12,[1.61308213 2.52071158],1.0372026400672811,779
13,[1.61308213 2.52071158],1.0372026400672811,844
14,[1.61308213 2.52071158],1.0372026400672811,909
15,[1.61308213 2.52071158],1.0372026400672811,974
16,[1.61308213 2.52071158],1.0372026400672811,1039
17,[1.61308213 2.52071158],1.0372026400672811,1104
18,[1.61308213 2.52071158],1.0372026400672811,1169
19,[0.14882637 0.00267895],0.7624059388925901,1234
20,[0.69022701 0.51026354],0.21054302710869188,1299
21,[0.69022701 0.51026354],0.21054302710869188,1364
22,[0.69022701 0.51026354],0.21054302710869188,1429
23,[1.28793845 1.65913572],0.0829208194733167,1494
24,[1.28793845 1.65913572],0.0829208194733167,1559
25,[1.28793845 1.65913572],0.0829208194733167,1624
26,[1.28793845 1.65913572],0.0829208194733167,1689
27,[1.20884304 1.46251774],0.043763340962625144,1754
28,[1.20884304 1.46251774],0.043763340962625144,1819
29,[1.20884304 1.46251774],0.043763340962625144,1884
30,[1.20884304 1.46251774],0.043763340962625144,1949
31,[1.12606853 1.26610364],0.016264490779993153,2014
32,[1.12606853 1.26610364],0.016264490779993153,2079
33,[1.12606853 1.26610364],0.016264490779993153,2144
34,[1.12606853 1.26610364],0.016264490779993153,2209
35,[1.12606853 1.26610364],0.016264490779993153,2274
36,[1.12606853 1.26610364],0.016264490779993153,2339
37,[1.12606853 1.26610364],0.016264490779993153,2404
38,[1.12606853 1.26610364],0.016264490779993153,2469
39,[1.12606853 1.26610364],0.016264490779993153,2534
40,[1.12606853 1.26610364],0.016264490779993153,2599
41,[1.12606853 1.26610364],0.016264490779993153,2664
42,[1.12606853 1.26610364],0.016264490779993153,2729
43,[1.12606853 1.26610364],0.016264490779993153,2794
44,[1.12606853 1.26610364],0.016264490779993153,2859
45,[1.12606853 1.26610364],0.016264490779993153,2924
46,[1.12606853 1.26610364],0.016264490779993153,2989
47,[1.12606853 1.26610364],0.016264490779993153,3054
48,[1.12606853 1.26610364],0.016264490779993153,3119
49,[1.12606853 1.26610364],0.016264490779993153,3184
50,[0.91882162 0.8517988 ],0.012313821494677303,3249
51,[0.91882162 0.8517988 ],0.012313821494677303,3314
52,[0.91882162 0.8517988 ],0.012313821494677303,3379
53,[0.91882162 0.8517988 ],0.012313821494677303,3444
54,[0.91882162 0.8517988 ],0.012313821494677303,3509
55,[0.91882162 0.8517988 ],0.012313821494677303,3574
56,[0.91882162 0.8517988 ],0.012313821494677303,3639
57,[0.99310769 0.97785822],0.007111338255294613,3704
58,[0.99310769 0.97785822],0.007111338255294613,3769
59,[0.92060485 0.84665091],0.006377959086104514,3834
60,[0.92060485 0.84665091],0.006377959086104514,3899
61,[1.04773522 1.09935637],0.0025369856032420443,3964
62,[1.04773522 1.09935637],0.0025369856032420443,4029
63,[1.04773522 1.09935637],0.0025369856032420443,4094
64,[1.04773522 1.09935637],0.0025369856032420443,4159
65,[1.04773522 1.09935637],0.0025369856032420443,4224
66,[1.04773522 1.09935637],0.0025369856032420443,4289
67,[1.01628703 1.03166323],0.0004035868102641946,4354
68,[1.01628703 1.03166323],0.0004035868102641946,4419
69,[1.01628703 1.03166323],0.0004035868102641946,4484
70,[1.01628703 1.03166323],0.0004035868102641946,4549
71,[1.01628703 1.03166323],0.0004035868102641946,4614
72,[1.01628703 1.03166323],0.0004035868102641946,4679
73,[1.01628703 1.03166323],0.0004035868102641946,4744
74,[1.01628703 1.03166323],0.0004035868102641946,4809
75,[1.01628703 1.03166323],0.0004035868102641946,4874
76,[1.01628703 1.03166323],0.0004035868102641946,4939
77,[1.01628703 1.03166323],0.0004035868102641946,5004
78,[1.01628703 1.03166323],0.0004035868102641946,5069
79,[0.99432228 0.98951154],0.000101918173099937,5134
80,[0.99432228 0.98951154],0.000101918173099937,5199
81,[0.99432228 0.98951154],0.000101918173099937,5264
82,[0.99388443 0.98725001],6.834065760960108e-05,5329
83,[0.99388443 0.98725001],6.834065760960108e-05,5394
84,[0.99388443 0.98725001],6.834065760960108e-05,5459
85,[0.99388443 0.98725001],6.834065760960108e-05,5524
86,[0.99388443 0.98725001],6.834065760960108e-05,5589
87,[0.99388443 0.98725001],6.834065760960108e-05,5654
88,[0.99388443 0.98725001],6.834065760960108e-05,5719
89,[1.00032456 1.00071229],5.032020651567021e-07,5784
