#Gen,Best Ind,Fitness,#Evals
0,"[-5.21891898 -5.31544252 -5.54848481 -5.69672363 -6.09441952 -5.78855372
 -5.75717504 -5.28015229 -5.17077457 -5.44674392]",306.8076935112522,0
1,"[-3.8257072  -3.3624468  -4.08295245 -4.13306928 -4.24037269 -5.13115623
 -4.47608574 -4.58618446 -4.33303769 -3.75523121]",177.94977981522902,128
2,"[ 0.28519455  0.74789821  0.02039124 -0.03637085 -0.14429524 -1.02787559
 -0.37587128 -0.4858529  -0.22158014  0.36244777]",2.277574057501746,256
3,"[ 0.20563205  0.6545869  -0.08024165 -0.13108664 -0.24135676 -1.13513815
 -0.47417015 -0.55880464 -0.31099344  0.26327748]",2.5443145955756905,384
4,"[ 0.3815672   0.84332368  0.10173599  0.05375556 -0.05187796 -0.95870704
 -0.29292535 -0.39564656 -0.11753297  0.42439715]",2.228107139721603,512
5,"[ 0.36998776  0.82922643  0.08180672  0.05080961 -0.04579755 -0.94875303
 -0.2923455  -0.38223923 -0.12279875  0.41345828]",2.153611113019259,640
6,"[ 0.34461141  0.80340059  0.06615954  0.04674691 -0.06777985 -0.92512569
 -0.29555851 -0.39213933 -0.14330046  0.37948288]",2.036893902172196,768
7,"[ 0.33017812  0.79213225  0.05265918  0.05046582 -0.04672414 -0.89546462
 -0.2849628  -0.37539239 -0.13893163  0.35238808]",1.9114535218987772,896
8,"[ 0.32237429  0.77059743  0.06263242  0.06807399 -0.03257932 -0.86663271
 -0.24967689 -0.34686756 -0.12598261  0.35345462]",1.7818735734820412,1024
9,"[ 0.27104414  0.72288476  0.05421258  0.05606463 -0.05388877 -0.86603089
 -0.2525707  -0.34689697 -0.14126423  0.3386413 ]",1.6737860288250024,1152
10,"[ 0.28216906  0.70402274  0.06971107  0.0738798  -0.04177268 -0.82937868
 -0.23270387 -0.32924591 -0.12445795  0.34458939]",1.5719847962905678,1280
11,"[ 0.33407421  0.70943318  0.10131538  0.10764252  0.00121793 -0.74877225
 -0.19814715 -0.29124372 -0.06906948  0.39109794]",1.4792274720640748,1408
12,"[ 0.26994122  0.64962873  0.06394971  0.04561979 -0.04051476 -0.77926913
 -0.23944398 -0.32587824 -0.11996361  0.3394792 ]",1.4031257505472698,1536
13,"[ 0.25327469  0.62637347  0.05145637  0.05417299 -0.02769415 -0.75027229
 -0.23498032 -0.32115812 -0.13175912  0.30878506]",1.2968166951042313,1664
14,"[ 0.23705931  0.61923679  0.0750693   0.05616912 -0.01874392 -0.70405086
 -0.21058811 -0.30558519 -0.11336904  0.29629123]",1.1828513332550863,1792
15,"[ 0.22361757  0.59081154  0.0727843   0.03263367 -0.02958625 -0.68488074
 -0.22409005 -0.30751151 -0.12037234  0.26125246]",1.1028846083154338,1920
16,"[ 0.21362902  0.56510092  0.08279579  0.04562873 -0.03679764 -0.65166484
 -0.22296    -0.30380727 -0.12343303  0.25096088]",1.0201617546729005,2048
17,"[ 0.22020946  0.53918829  0.08879079  0.05520333 -0.02750372 -0.6227213
 -0.21921076 -0.28912697 -0.11811987  0.25984767]",0.9518065766472242,2176
18,"[ 0.20697028  0.51467096  0.06901509  0.05827926 -0.02481748 -0.57880764
 -0.22022848 -0.28010996 -0.09881464  0.25600569]",0.8537820600537778,2304
19,"[ 0.17163366  0.48483979  0.07275208  0.06728676 -0.03556714 -0.56607457
 -0.21915557 -0.26887789 -0.10162503  0.23856339]",0.7836181713727374,2432
20,"[ 0.19140245  0.494954    0.09381021  0.07493697 -0.03136787 -0.52036621
 -0.19967773 -0.23732889 -0.07266021  0.23534794]",0.7246595484772845,2560
21,"[ 0.16064569  0.4468553   0.06719832  0.03710271 -0.0498101  -0.51155978
 -0.21851598 -0.24318121 -0.0812048   0.22686512]",0.6605017116558576,2688
22,"[ 0.16873486  0.43860275  0.08004094  0.05854748 -0.02710376 -0.48301645
 -0.20984744 -0.19825408 -0.06109942  0.23785925]",0.6083684763135419,2816
23,"[ 0.14718116  0.41074159  0.06801205  0.03371614 -0.02520426 -0.45889609
 -0.20176307 -0.17467891 -0.04460848  0.24187105]",0.5390668154511432,2944
24,"[ 0.16464497  0.40718999  0.07278104  0.04600841 -0.01638459 -0.41405465
 -0.17195093 -0.15084701 -0.04092729  0.23216811]",0.47993423425719367,3072
25,"[ 0.13351272  0.3806684   0.0744182   0.02191001 -0.02847713 -0.3954962
 -0.16910591 -0.14222113 -0.04687744  0.21479631]",0.42313899347104345,3200
26,"[ 0.1158894   0.34500579  0.058738    0.01947591 -0.02263402 -0.36808767
 -0.17382066 -0.13558328 -0.05355937  0.20248976]",0.364756799075472,3328
27,"[ 0.10552545  0.32231401  0.0374894   0.020146   -0.03356782 -0.34513407
 -0.16172985 -0.14163377 -0.05139344  0.16824599]",0.3142422518162661,3456
28,"[ 0.11131181  0.28646019  0.05493438  0.02699311 -0.03822713 -0.3344783
 -0.14696018 -0.12905074 -0.03176048  0.14724699]",0.2724750138102122,3584
29,"[ 0.10555464  0.26473121  0.06609232  0.02682822 -0.0289595  -0.31863164
 -0.1317876  -0.10690088 -0.03755403  0.13471998]",0.23703266346812252,3712
30,"[ 0.12065505  0.24344881  0.09523371  0.03350262 -0.01445311 -0.27526831
 -0.11615703 -0.09125814 -0.05301295  0.12561763]",0.2004090485381729,3840
31,"[ 0.10262967  0.20750722  0.06837836  0.03223981 -0.03266298 -0.25979097
 -0.11835463 -0.08390719 -0.04996928  0.11665816]",0.1650196091440624,3968
32,"[ 0.10213599  0.18916075  0.05019164  0.03066092 -0.03234551 -0.24364405
 -0.1117435  -0.08634489 -0.04910867  0.10366361]",0.14318135542900454,4096
33,"[ 0.0826554   0.16801905  0.05367734  0.02607237 -0.0381968  -0.21104008
 -0.1079144  -0.05899027 -0.04414623  0.10010187]",0.11171489679961402,4224
34,"[ 0.07311235  0.1517305   0.05282795  0.04320763 -0.01885193 -0.19529835
 -0.09366223 -0.05423483 -0.04620587  0.09547255]",0.09448611333282221,4352
35,"[ 0.05916409  0.12281032  0.03614509  0.0437426  -0.01063432 -0.18615603
 -0.08568942 -0.05626617 -0.04404     0.09562999]",0.07816298023126993,4480
36,"[ 0.05009645  0.10969094  0.02483346  0.01573133 -0.01012238 -0.17210978
 -0.0908924  -0.03959454 -0.04258626  0.08117818]",0.06336281408854536,4608
