#Gen,Best Ind,Fitness,#Evals
0,"[-5.43286994 -5.67014468 -5.30939543 -5.84267966 -5.19421676 -5.57446025
 -6.08698267 -5.55715454 -6.01639106 -5.33354209]",314.62465395603783,0
1,"[-3.78247195 -5.0835112  -5.28234062 -4.83643458 -3.6901955  -4.1840194
 -3.90799544 -3.75772676 -4.60464272 -4.56860857]",194.03482065982203,128
2,"[ 0.27494526 -1.0411268  -1.23829177 -0.79478086  0.35568574 -0.14069588
  0.13977638  0.28016342 -0.55978267 -0.5076225 ]",4.139956915879085,256
3,"[ 0.59896503 -0.72322419 -0.9399384  -0.49723782  0.664453    0.16181424
  0.45496131  0.58413873 -0.24554937 -0.20226758]",3.1296381319447377,384
4,"[ 0.63996501 -0.69753784 -0.89591304 -0.46429974  0.68601888  0.1880338
  0.48154304  0.60288925 -0.22556155 -0.17186209]",3.0961010237395983,512
5,"[ 0.58574485 -0.71456794 -0.90696227 -0.49835992  0.61720974  0.15353881
  0.44416822  0.559939   -0.24640721 -0.2150937 ]",2.9469684774721188,640
6,"[ 0.55835231 -0.70232728 -0.91158789 -0.48404603  0.58846905  0.13320536
  0.42095927  0.52434882 -0.24427916 -0.2216082 ]",2.795284331554812,768
7,"[ 0.57204577 -0.65224778 -0.87481985 -0.43914768  0.60742854  0.18429352
  0.45026025  0.5328775  -0.19942036 -0.18130239]",2.6730892658021226,896
8,"[ 0.56622682 -0.63180936 -0.85611225 -0.40843515  0.58577076  0.1643404
  0.44301221  0.52263359 -0.19690297 -0.18375521]",2.531620936002275,1024
9,"[ 0.57262419 -0.60557672 -0.81389945 -0.3809946   0.58345086  0.17139735
  0.45243661  0.512702   -0.18975665 -0.16517305]",2.402854716609309,1152
10,"[ 0.54998823 -0.59670455 -0.79952825 -0.37012409  0.57301492  0.17250715
  0.44710701  0.49999438 -0.17798722 -0.13792833]",2.293488193294069,1280
11,"[ 0.52050869 -0.60192868 -0.79159063 -0.37161318  0.55026305  0.16394078
  0.41120059  0.47668139 -0.18504818 -0.14354857]",2.178785607104736,1408
12,"[ 0.51195418 -0.55343199 -0.75536821 -0.35957057  0.55021458  0.15037654
  0.40203813  0.46961214 -0.18318874 -0.12490536]",2.0249350557156913,1536
13,"[ 0.48300099 -0.53802429 -0.7562944  -0.35083123  0.53148504  0.13275883
  0.36825746  0.44422172 -0.1688228  -0.13225816]",1.8968649719333601,1664
14,"[ 0.51110284 -0.49534383 -0.71114304 -0.31313884  0.53131938  0.14511261
  0.38661941  0.46504671 -0.14456408 -0.10937019]",1.812333554551561,1792
15,"[ 0.45597002 -0.54048721 -0.71385227 -0.33761707  0.47593905  0.097085
  0.30616572  0.40606044 -0.17880115 -0.14634717]",1.6715587800611322,1920
16,"[ 0.44389415 -0.52041941 -0.66292099 -0.3111085   0.50556443  0.09204554
  0.30780607  0.41352358 -0.15261886 -0.13906311]",1.5765762783510564,2048
17,"[ 0.4440046  -0.49550875 -0.63530621 -0.29343945  0.49130675  0.08415722
  0.33555889  0.41241025 -0.13617352 -0.13684249]",1.5008055285481576,2176
18,"[ 0.44720094 -0.47038323 -0.58785238 -0.26370674  0.48946426  0.10077965
  0.30646358  0.40302597 -0.11597288 -0.14747508]",1.3776410054025896,2304
19,"[ 0.41767322 -0.48172129 -0.58825352 -0.27482964  0.44221045  0.05492762
  0.26557797  0.35006477 -0.14001173 -0.1587876 ]",1.2645407709773433,2432
20,"[ 0.40696991 -0.44796096 -0.55840203 -0.2685128   0.4545986   0.04780435
  0.26785552  0.3322117  -0.13729986 -0.1534977 ]",1.1836746168549714,2560
21,"[ 0.39328804 -0.40812368 -0.52305447 -0.2505481   0.46534482  0.06508104
  0.27257961  0.3443948  -0.11393927 -0.14715955]",1.1059276096796435,2688
22,"[ 0.35214577 -0.41541804 -0.51820864 -0.27141605  0.41133806  0.05398645
  0.25261888  0.33058664 -0.13395351 -0.18370599]",1.0356944564013353,2816
23,"[ 0.35325166 -0.39387086 -0.47272599 -0.2540966   0.41645689  0.03996332
  0.25624525  0.33672097 -0.1082114  -0.15753555]",0.9585591419411924,2944
24,"[ 0.34837007 -0.34989005 -0.46770863 -0.23655923  0.39834483  0.0396543
  0.26081351  0.33520025 -0.07666896 -0.15256568]",0.8882847647585449,3072
25,"[ 0.30520539 -0.33997945 -0.45242514 -0.24454611  0.36657432  0.03042196
  0.24828173  0.30940481 -0.09669674 -0.15580547]",0.7995306410884718,3200
26,"[ 0.31594411 -0.31140357 -0.42402584 -0.2118169   0.3481813   0.02502031
  0.24884667  0.31060529 -0.06773278 -0.14288246]",0.726716842486322,3328
27,"[ 0.26832418 -0.30915896 -0.422124   -0.20043943  0.33237095  0.01961506
  0.21475302  0.28430951 -0.06276509 -0.15439325]",0.6515244536216384,3456
28,"[ 0.25235138 -0.28506393 -0.38977887 -0.16612986  0.33058458  0.01782671
  0.21995266  0.27695878 -0.04054669 -0.14428872]",0.5816219230620511,3584
29,"[ 0.21420892 -0.28364193 -0.35474583 -0.1638288   0.31969177  0.02209483
  0.21524788  0.24940664 -0.04347375 -0.12675499]",0.5082058115208468,3712
30,"[ 0.19626854 -0.28731971 -0.32416642 -0.14102925  0.30284726  0.02481358
  0.18768568  0.24828747 -0.05884427 -0.13746467]",0.4576110132153054,3840
31,"[ 0.18460784 -0.24613667 -0.29659084 -0.12191207  0.29420838  0.04698591
  0.18818469  0.24129578 -0.05414554 -0.12874605]",0.39940265767045124,3968
32,"[ 0.14968399 -0.24969376 -0.28135769 -0.10379874  0.26666665  0.02841716
  0.17613139  0.19449136 -0.04754706 -0.12582255]",0.3335484331048813,4096
33,"[ 0.13972568 -0.22595099 -0.27158092 -0.09496897  0.24002158  0.0171709
  0.16453823  0.18426299 -0.05549267 -0.11784553]",0.2892503038992602,4224
34,"[ 0.13275837 -0.18436672 -0.24454136 -0.08145352  0.24004735  0.02766576
  0.14126065  0.18191797 -0.05566251 -0.10505784]",0.24362333222085952,4352
35,"[ 0.12867859 -0.14818242 -0.21407659 -0.07305258  0.23646674  0.01259256
  0.12388228  0.14368464 -0.05396846 -0.09488356]",0.19366434832757487,4480
36,"[ 0.10207967 -0.15382214 -0.1997038  -0.07605709  0.19556407 -0.00536273
  0.12144432  0.13458468 -0.07234899 -0.10661696]",0.16748517286591394,4608
37,"[ 0.08757563 -0.12070032 -0.18089488 -0.06198017  0.16275668  0.00382216
  0.11224448  0.13558219 -0.05126808 -0.08931923]",0.12689459516054116,4736
