#Gen,Best Ind,Fitness,#Evals
0,"[-10.3624719  -10.39682957 -10.2502608  -10.73234378 -10.92104399
 -10.94731469 -10.90104575 -10.24163637 -10.75999364 -10.12960886]",7146437390.740136,0
1,"[ -9.6851681   -9.29771227 -10.14060101  -8.48572281 -10.83049683
 -10.09690189  -8.40431503  -8.46380759  -8.59233363  -7.96141288]",3628570163.37132,128
2,"[-0.70198188 -0.33364128 -1.18406258  0.51400798 -1.82629324 -1.10229807
  0.58907801  0.52930208  0.40028161  1.01513315]",21.094404380419384,256
3,"[-0.50419885 -0.14064327 -0.9885131   0.71173817 -1.6240338  -0.90874477
  0.79330143  0.71889723  0.59993159  1.21746139]",2748.6232389354986,384
4,"[-0.62804593 -0.26186731 -1.10489917  0.6041073  -1.73446574 -1.02100211
  0.67034959  0.61409336  0.48505765  1.0996565 ]",296.4098751103613,512
5,"[-0.7624433  -0.40172777 -1.24001759  0.47363433 -1.87364803 -1.1618177
  0.5045045   0.46234527  0.33854671  0.97427945]",8.918561370232355,640
6,"[-0.78068198 -0.41452564 -1.24281635  0.46205133 -1.88273457 -1.18219115
  0.47964809  0.44056523  0.31382846  0.96074754]",9.057470954420726,768
7,"[-0.76813004 -0.39253259 -1.22037505  0.46282116 -1.85884378 -1.17326858
  0.47492742  0.46510287  0.32534966  0.97780735]",8.784067742359497,896
8,"[-0.7679342  -0.37825548 -1.21423359  0.48183123 -1.81958105 -1.15852295
  0.46525294  0.45261574  0.33075166  0.95807323]",8.546379358029165,1024
9,"[-0.76749651 -0.38319489 -1.22535786  0.48123166 -1.79338455 -1.14682276
  0.45419794  0.44826654  0.33356572  0.94449414]",8.41256841253563,1152
10,"[-0.766096   -0.38458093 -1.20912236  0.50001334 -1.77126671 -1.13475877
  0.44943242  0.45285652  0.32457172  0.93727717]",8.2768006337357,1280
11,"[-0.76084271 -0.39093379 -1.20257763  0.49544572 -1.77489707 -1.12313612
  0.45256881  0.44818817  0.33068578  0.90960412]",8.17796699451675,1408
