#Gen,Best Ind,Fitness,#Evals
0,[-10.00548644 -10.01620033],51307.22550151499,0
1,[-6.88569355 -5.7945963 ],7447.589869743229,1024
2,[-0.64220513  0.43798918],0.6181111011391696,2048
3,[-0.64090881  0.42704406],0.6046211734149597,3072
4,[-0.54138207  0.4194943 ],0.4917027125438364,4096
5,[-0.5155107   0.33416582],0.383290726447301,5120
6,[-0.40212189  0.3186782 ],0.2772830015518436,6144
7,[-0.36248938  0.25445737],0.20153593347181675,7168
8,[-0.29500812  0.22292138],0.14244385740752777,8192
9,[-0.24103501  0.17032391],0.08959494163717138,9216
10,[-0.18106809  0.123173  ],0.04902367954173474,10240
11,[-0.12354871  0.08921177],0.023976400574617963,11264
12,[-0.06487807  0.04679456],0.006605018196092432,12288
13,[-0.02010385  0.01074988],0.0005202120323143408,13312
14,[-0.00141716  0.00053858],2.327314409846385e-06,14336
15,[-5.21599742e-04 -1.22080443e-05],3.4674865478518466e-07,15360
16,[ 0.00139883 -0.00092678],2.867323059269085e-06,16384
17,[ 0.00093622 -0.00011312],1.0153234833691456e-06,17408
18,[0.00140882 0.00102753],6.04021380888872e-06,18432
19,[0.00135812 0.00051022],3.5192159263318405e-06,19456
20,[-0.00053419  0.0007099 ],9.85382628431255e-07,20480
21,[-0.00212504  0.00046427],5.089226645842447e-06,21504
22,[ 0.00025911 -0.00043267],3.4621342017883295e-07,22528
23,[-0.00044952  0.00098286],1.7427918254146347e-06,23552
24,[-0.00072148 -0.00131017],5.029006119187105e-06,24576
25,[ 7.54518859e-05 -8.14242467e-04],1.2716620565215875e-06,25600
26,[ 0.00095421 -0.000284  ],1.0284569827442798e-06,26624
27,[0.00010353 0.00070852],1.0907621594200873e-06,27648
28,[-0.00052121 -0.00015381],4.670628434658078e-07,28672
29,[ 1.15479570e-03 -2.64973492e-05],1.6377466745720394e-06,29696
30,[-7.76145219e-04  3.44576705e-05],7.286322723650065e-07,30720
31,[-0.0005366   0.00106203],2.0458372086747365e-06,31744
32,[-0.00028118  0.00049078],4.42554433816073e-07,32768
33,[ 0.00075193 -0.0007134 ],1.188192621276913e-06,33792
34,[ 5.94923902e-04 -1.47845222e-05],4.3405956621509515e-07,34816
35,[-0.0020722   0.00115502],5.642220704441681e-06,35840
36,[0.00042709 0.00026177],4.76853834844979e-07,36864
