#Gen,Best Ind,Fitness,#Evals
0,"[-10.31286994 -10.55014468 -10.18939543 -10.72267966 -10.07421676
 -10.45446025 -10.96698267 -10.43715454 -10.89639106 -10.21354209]",13226464.095752295,0
1,"[ -8.30281978  -8.0596727   -9.28770859  -8.80022422  -8.12196657
  -8.57384492  -9.30335545  -8.66964324  -8.37313886 -10.97163737]",6284157.468627488,1024
2,"[ 0.50239909  0.72098447 -0.49096875  0.00534202  0.67626811  0.22655455
 -0.4891099   0.13413216  0.41710876 -2.16903392]",783.4979796558405,2048
3,"[ 0.60509396  0.81360478 -0.40814227  0.12051092  0.7600086   0.3397965
 -0.38448183  0.23010171  0.50655108 -2.06363927]",786.7644734353544,3072
4,"[ 0.54477964  0.71442049 -0.45923668  0.05339621  0.68326814  0.27783557
 -0.44142542  0.1765999   0.40013216 -2.10951654]",726.5230237517685,4096
5,"[ 0.55375127  0.69536574 -0.4323703   0.08773671  0.68720483  0.27285534
 -0.39547391  0.19781428  0.40087377 -2.04690578]",679.5764082317545,5120
6,"[ 0.56719888  0.67144827 -0.3980649   0.11344339  0.67525988  0.29100874
 -0.38250707  0.20065468  0.36094142 -2.00429614]",625.7453128184286,6144
7,"[ 0.54107249  0.62976298 -0.38341193  0.10390407  0.62935601  0.28416065
 -0.37777225  0.19439816  0.30848575 -1.96590503]",572.0582537191615,7168
8,"[ 0.62680368  0.66496032 -0.31142876  0.18413513  0.67726761  0.33749965
 -0.29085111  0.27077686  0.34489054 -1.8551053 ]",530.5345248108183,8192
9,"[ 0.63252827  0.63866287 -0.30528461  0.18582627  0.65340228  0.30979266
 -0.30978882  0.24519096  0.30814496 -1.81575326]",492.99900830549717,9216
10,"[ 0.61596116  0.59252055 -0.30624369  0.14342716  0.60190609  0.28026
 -0.32353712  0.2116068   0.2520043  -1.79521606]",455.91598761905857,10240
11,"[ 0.64192991  0.59062605 -0.25001431  0.17761809  0.6066785   0.311152
 -0.29185754  0.23671025  0.24368143 -1.72764034]",420.03282807849354,11264
12,"[ 0.70365648  0.61072558 -0.16564502  0.24653197  0.62853415  0.3603396
 -0.24540939  0.25484743  0.25832858 -1.64774774]",388.4268297186976,12288
13,"[ 0.69710627  0.5845299  -0.16558888  0.23297548  0.59721114  0.34259935
 -0.25580611  0.25752899  0.21782562 -1.58273654]",351.6337565819117,13312
14,"[ 0.73045942  0.59900397 -0.11403101  0.27250241  0.62339665  0.35329957
 -0.20677959  0.28256907  0.22218694 -1.48890068]",320.3392709039754,14336
15,"[ 0.72133238  0.57948652 -0.09050378  0.28050073  0.60071191  0.35410482
 -0.19526846  0.28154118  0.21026066 -1.41611865]",289.48087575849786,15360
16,"[ 0.75346599  0.60109589 -0.03699027  0.31351276  0.61501225  0.38444669
 -0.15183865  0.31286581  0.21400592 -1.33481275]",266.46848772400097,16384
17,"[ 7.77689455e-01  6.03201500e-01 -2.88134181e-04  3.28355839e-01
  6.31736678e-01  4.04891431e-01 -1.01953930e-01  3.09251338e-01
  2.16977819e-01 -1.24779314e+00]",241.09038106983436,17408
18,"[ 0.77777085  0.59184774  0.00316657  0.33883336  0.59648136  0.38883702
 -0.09203727  0.31025557  0.19308838 -1.18249147]",216.1050996075072,18432
19,"[ 0.79231275  0.57158099  0.0319031   0.34915451  0.57433647  0.3819608
 -0.07725926  0.30690302  0.1811469  -1.12018415]",194.06141249257055,19456
20,"[ 0.77927754  0.55106669  0.05599887  0.34250805  0.54940466  0.36555287
 -0.05865211  0.29457197  0.15786556 -1.06256845]",172.4925391414725,20480
21,"[ 0.83366688  0.61339812  0.13513663  0.40086527  0.59425015  0.42323854
  0.01488241  0.34678208  0.19326271 -0.94877049]",156.72094838299603,21504
22,"[ 0.80430521  0.57039425  0.14333179  0.36311654  0.55565365  0.3869752
  0.00398256  0.32068856  0.15652818 -0.92062756]",140.33011942012018,22528
23,"[ 0.78881904  0.55960069  0.16902509  0.35663411  0.5264773   0.3818175
  0.02493357  0.30583558  0.14081911 -0.85895397]",122.61630094653032,23552
24,"[ 0.83984568  0.63056434  0.2661503   0.4413819   0.56542278  0.43260538
  0.10173942  0.35406295  0.18905518 -0.73384767]",106.60827694824833,24576
25,"[ 0.8836909   0.6560542   0.32825705  0.4799946   0.59302453  0.46417755
  0.14880049  0.35977411  0.20681427 -0.64477253]",93.65859383994214,25600
26,"[ 0.89976091  0.70230263  0.40436268  0.51908844  0.62382127  0.49424314
  0.20854972  0.38353569  0.23564924 -0.54295172]",79.21153772329592,26624
27,"[ 0.92720768  0.73271037  0.48354334  0.56796409  0.6605457   0.52144637
  0.27912849  0.40973866  0.24047326 -0.45881356]",65.76348627765748,27648
28,"[ 0.9683673   0.80848029  0.57303264  0.63360134  0.68486197  0.56455467
  0.34193421  0.44028682  0.2824302  -0.37026696]",54.0344476409408,28672
29,"[ 1.03804743  0.89427096  0.69470255  0.74443078  0.76500773  0.67032837
  0.45685589  0.52859115  0.36010271 -0.21005105]",40.17744974162538,29696
30,"[ 1.05787851  0.94238744  0.79393012  0.81604097  0.81563305  0.7321424
  0.54160547  0.57890982  0.38909373 -0.13856499]",27.953816700765902,30720
31,"[ 1.05717967  0.97115032  0.84297602  0.85081015  0.83090568  0.74240348
  0.61015385  0.5854439   0.39407237 -0.10115538]",19.09880314135772,31744
32,"[ 1.05984405  0.98547324  0.9008109   0.89971528  0.86061985  0.77519973
  0.6689589   0.60586831  0.39964041 -0.03738148]",11.233487535442501,32768
33,"[ 1.04144862  0.99989013  0.94016824  0.92024005  0.88749386  0.8000273
  0.70317971  0.60103796  0.38494702 -0.00396935]",5.981302363592505,33792
34,"[1.04554252 1.01361532 0.97602617 0.95289456 0.90969493 0.82900295
 0.73299012 0.61164181 0.38194303 0.05627357]",3.1152622714413325,34816
35,"[1.01600868 1.00452047 0.98138269 0.94703268 0.9018394  0.83908005
 0.74752657 0.59538708 0.3531699  0.08167638]",1.44153989797255,35840
36,"[1.00691639 1.00642202 0.98792323 0.95459724 0.91933825 0.85147091
 0.75481526 0.58451593 0.31309683 0.08409067]",1.0712789887280625,36864
37,"[1.00705736 0.99245589 0.97639552 0.94498218 0.9195351  0.85530725
 0.74016976 0.55885865 0.30245861 0.09085483]",0.9505614016087287,37888
38,"[0.99809236 0.99111154 0.98472077 0.95688167 0.91782163 0.85663361
 0.74401676 0.57638317 0.31967817 0.11734678]",0.8787456203548878,38912
39,"[1.00802481 0.99559332 0.98551479 0.96262104 0.93912784 0.87649656
 0.76343263 0.58949978 0.3485279  0.12157878]",0.747770198156718,39936
40,"[0.99477464 0.98472291 0.97476732 0.95872236 0.92920506 0.87777958
 0.76488457 0.58447617 0.33928813 0.11335945]",0.7340459976813387,40960
41,"[1.00521178 1.00470742 0.99007758 0.981126   0.94849528 0.89108293
 0.78263241 0.61834505 0.36938654 0.1351925 ]",0.7070534330642839,41984
42,"[1.00382131 0.99256091 0.97672159 0.96279395 0.94021687 0.88882416
 0.77593309 0.60876441 0.36247937 0.12364434]",0.722071532862989,43008
43,"[1.00513722 0.99958453 0.99099404 0.97495296 0.94935699 0.88645517
 0.78557486 0.62748617 0.39154004 0.13389358]",0.6653968409704475,44032
44,"[0.9936827  0.99243816 0.98427886 0.97094261 0.93712227 0.87273823
 0.77840052 0.61450405 0.37869838 0.13890185]",0.6517514139419016,45056
45,"[0.99896965 0.99681761 0.97669698 0.96137588 0.93250133 0.88466884
 0.77944981 0.60476611 0.38709848 0.14329018]",0.7161331468437595,46080
46,"[1.00411454 0.99411517 0.97396599 0.97156915 0.93471638 0.88830574
 0.79681486 0.62834518 0.39877149 0.1682871 ]",0.7025982851440216,47104
47,"[1.01189664 0.99974435 0.99107671 0.9775463  0.94515739 0.89319837
 0.81365426 0.65036914 0.4183616  0.17868385]",0.6313006134827583,48128
48,"[0.99028561 0.98533183 0.97675599 0.9633704  0.93217595 0.88015089
 0.79637207 0.63593997 0.40183697 0.1604175 ]",0.629685264119495,49152
49,"[0.99327751 0.99837965 0.99073613 0.96864258 0.94358868 0.88493976
 0.79271245 0.6440318  0.40844954 0.17172713]",0.6171695435796809,50176
50,"[0.9948778  0.9961814  0.98351786 0.96399573 0.9426974  0.90108133
 0.8011201  0.64835568 0.4255366  0.19129302]",0.5834306573252037,51200
51,"[0.9963224  0.99584051 0.98167649 0.98178848 0.95786113 0.89144708
 0.79734631 0.64787461 0.42907338 0.18135262]",0.6454651856042861,52224
52,"[1.00415848 1.00470879 0.99021953 0.9780671  0.95141511 0.90316775
 0.81867744 0.67141967 0.44730109 0.18745178]",0.518840885458805,53248
53,"[0.99749071 0.99207662 0.97763033 0.97008061 0.9378122  0.89864393
 0.79677736 0.66092012 0.44484126 0.18942412]",0.6366733762443353,54272
54,"[0.98773142 0.9836297  0.98929481 0.97953417 0.94846393 0.89749149
 0.80384702 0.65812453 0.45597502 0.20327246]",0.6008140430421784,55296
55,"[0.99329246 0.99174932 0.98578613 0.98918254 0.95352925 0.90673702
 0.82230547 0.67945203 0.4703457  0.21729351]",0.5326145506268966,56320
56,"[1.00025478 0.9926747  0.98017236 0.97565654 0.95735436 0.91511751
 0.83171421 0.68260779 0.46519342 0.21131595]",0.473719453676585,57344
57,"[0.99184066 0.98486535 0.98427385 0.97095698 0.96484666 0.91780829
 0.82326635 0.68557113 0.47504495 0.20751641]",0.5802229761929296,58368
58,"[0.98779476 0.99116907 0.99298467 0.98508646 0.96464832 0.91269403
 0.82837339 0.69019029 0.48643232 0.22787519]",0.4903213888670209,59392
59,"[0.99204223 0.99196742 0.9838853  0.99036684 0.96022586 0.92134254
 0.83772435 0.69340629 0.4930598  0.24308962]",0.5185080200814063,60416
60,"[0.99078963 0.99186759 0.98345421 0.97932017 0.96134249 0.91906929
 0.834273   0.67832587 0.4792664  0.24032602]",0.52934520633602,61440
61,"[0.99704018 0.98388386 0.98383811 0.97863399 0.96389599 0.91890576
 0.82916061 0.68450743 0.47661286 0.23589305]",0.510781474960643,62464
62,"[1.0028535  1.0030974  1.00104104 0.98795874 0.96206387 0.91837268
 0.84119174 0.69896587 0.49273816 0.24834933]",0.44228836827614393,63488
63,"[1.00171234 0.9963657  0.98788922 0.97759997 0.95400016 0.9159317
 0.84159049 0.69722229 0.48634701 0.24044085]",0.41620639669708587,64512
64,"[1.0056643  1.00113349 0.99684364 0.98354035 0.96538638 0.92262223
 0.83844336 0.71520869 0.50779154 0.26031791]",0.42311123812539253,65536
65,"[1.00735252 1.0002588  0.98183015 0.97897066 0.96195741 0.91016325
 0.8395413  0.70941895 0.5088473  0.26428947]",0.4850335624674057,66560
66,"[0.99092175 1.00067949 0.99414346 0.97858561 0.952803   0.91026392
 0.83149698 0.71007271 0.50505074 0.25605558]",0.4569902078691791,67584
67,"[0.99826014 0.99181701 0.97772291 0.96987198 0.95191884 0.89887323
 0.83043707 0.71169243 0.50705162 0.24162437]",0.5352059572393639,68608
68,"[1.00116465 0.99386632 0.98059328 0.97530342 0.95953676 0.92209307
 0.8491909  0.72804777 0.50236659 0.2418788 ]",0.4839543434949486,69632
69,"[0.99683491 0.99976442 0.99501191 0.98685843 0.9768413  0.92867484
 0.85580214 0.71521665 0.51139249 0.25981945]",0.4535563218948462,70656
70,"[0.99259419 0.99592853 0.99968461 0.97922604 0.9650571  0.92472976
 0.85034154 0.70794475 0.51829396 0.25823286]",0.47866689621105507,71680
71,"[1.00678507 1.0098314  0.99712863 0.99044331 0.96706581 0.92093183
 0.84455161 0.71492254 0.51621398 0.26966053]",0.44608746520636744,72704
72,"[1.00213911 0.98559397 0.99548948 0.97843358 0.94959933 0.9041672
 0.83260496 0.70119025 0.50756825 0.25427682]",0.5430572615866975,73728
73,"[0.99642527 0.99085838 0.99705674 0.98005613 0.95573879 0.90961021
 0.83631805 0.70317847 0.50706077 0.26652223]",0.44983191013224433,74752
74,"[1.00182417 0.99538579 0.99251026 0.98039404 0.96226607 0.91241203
 0.84961371 0.71171516 0.51651074 0.26503968]",0.42663968027308796,75776
75,"[0.98654714 0.98555998 0.9837423  0.9710436  0.95073819 0.90891205
 0.82827644 0.70537003 0.50314028 0.24955091]",0.4578275786924427,76800
76,"[0.9884389  0.99773905 0.98969568 0.97752638 0.95786035 0.91020778
 0.85093831 0.7205484  0.512574   0.25831634]",0.45906037381163967,77824
77,"[1.00015053 0.99603403 0.98215072 0.97392077 0.95930605 0.92656111
 0.86546314 0.72939965 0.52542727 0.27627044]",0.40823937141769057,78848
78,"[1.01036109 0.99551867 0.99676653 0.99172572 0.96307642 0.93894024
 0.8726124  0.7341274  0.54349931 0.29199909]",0.5090908278683856,79872
79,"[0.99767607 0.99285489 0.98556396 0.96924271 0.95222284 0.91559868
 0.85000159 0.72480237 0.53546823 0.27862448]",0.38093656453422664,80896
80,"[0.99894859 1.0012231  0.9893565  0.96632426 0.9550214  0.9278608
 0.85570269 0.73635901 0.53990481 0.2971426 ]",0.4225835783844969,81920
81,"[0.99916857 0.99904693 0.98060759 0.97972827 0.95870862 0.92676366
 0.86472733 0.74788491 0.56507795 0.31406311]",0.35784020266596683,82944
82,"[1.00427114 0.99585117 0.99758513 0.97665036 0.958057   0.92435436
 0.85846573 0.74848559 0.57589267 0.32995497]",0.37083581267553234,83968
83,"[1.00903693 1.00202047 1.00194944 0.98710253 0.96948172 0.93515903
 0.8602469  0.75158624 0.57416784 0.33779125]",0.3762626303974358,84992
84,"[1.00280071 1.00263357 0.9904483  0.99246102 0.96712609 0.92644453
 0.86517043 0.75576595 0.56466732 0.3256803 ]",0.36868176135013303,86016
85,"[0.99507878 0.99023651 0.98959291 0.98457779 0.95756416 0.92434166
 0.85434469 0.75570141 0.56781218 0.31948276]",0.3745730604690193,87040
86,"[0.99809751 1.00051782 0.99711871 0.98104241 0.96287847 0.92349902
 0.86533427 0.74786898 0.56725447 0.33642857]",0.3422007021014406,88064
87,"[1.00190116 1.00746865 0.9994705  0.98353158 0.96225246 0.9199128
 0.86522835 0.75651881 0.57328301 0.34195166]",0.3831624631356998,89088
88,"[1.00467537 0.99685233 1.00070272 0.98644525 0.97395386 0.93597415
 0.86826815 0.75550235 0.57811472 0.34834032]",0.3506723756238943,90112
89,"[0.98463151 0.99441203 0.99445129 0.98576816 0.96922909 0.94207777
 0.87667146 0.76564752 0.58105122 0.3420926 ]",0.335254357352984,91136
90,"[0.99943177 1.00941334 0.99996014 0.97974121 0.96297708 0.93791271
 0.8765404  0.76588113 0.57907295 0.35205551]",0.388096357176421,92160
91,"[0.99613334 0.98660286 0.98056804 0.97217732 0.95292345 0.91853099
 0.86145853 0.75441507 0.57455991 0.34440608]",0.37751943000355004,93184
92,"[1.0016995  0.99747423 0.99472645 0.97910547 0.96062953 0.9313844
 0.8682806  0.7613313  0.59508064 0.34688608]",0.30172553591569873,94208
93,"[1.00821305 1.00164143 0.98351369 0.97648185 0.95834324 0.93206816
 0.87631804 0.76370521 0.59788754 0.33873689]",0.3946503803729645,95232
94,"[0.99653122 0.99711993 0.9906838  0.98813466 0.97068193 0.93058493
 0.87123233 0.77179214 0.60288439 0.36005406]",0.28186112901931587,96256
95,"[0.98252678 0.99170226 0.99659894 0.97658487 0.95882349 0.91761167
 0.86847435 0.76940188 0.59587379 0.35936422]",0.456738478858558,97280
96,"[0.98481758 0.98705867 0.98814964 0.98416618 0.96209769 0.92939907
 0.86798421 0.76876067 0.58648231 0.35604583]",0.3514936690060108,98304
97,"[0.99541821 0.99629003 0.98620106 0.98447073 0.96086637 0.93100672
 0.87062829 0.77250098 0.59682788 0.35107183]",0.2970225468702191,99328
98,"[0.99337337 0.99210135 0.99095118 0.98524517 0.96700194 0.92802072
 0.87203922 0.77522959 0.59193192 0.35042585]",0.29654537972991607,100352
99,"[0.99293292 0.99614684 0.98940673 0.9812543  0.96194449 0.9311617
 0.88337711 0.77609514 0.58485234 0.34654182]",0.31909824586041297,101376
100,"[1.00803991 1.0009831  0.98436324 0.97548641 0.9638728  0.92620793
 0.86249807 0.75663827 0.5800318  0.33963909]",0.361387949614123,102400
