#Gen,Best Ind,Fitness,#Evals
0,[0.50256017 0.09730528],2.6580579205251524,0
1,[0.50256017 0.09730528],2.6580579205251524,32
2,[0.50256017 0.09730528],2.6580579205251524,65
3,[0.50256017 0.09730528],2.6580579205251524,98
4,[0.50256017 0.09730528],2.6580579205251524,131
5,[0.50256017 0.09730528],2.6580579205251524,164
6,[0.50256017 0.09730528],2.6580579205251524,197
7,[0.50256017 0.09730528],2.6580579205251524,230
8,[0.50256017 0.09730528],2.6580579205251524,263
9,[0.40253378 0.09730528],0.7759393119059008,296
10,[0.40253378 0.09730528],0.7759393119059008,329
11,[0.95906586 0.90652309],0.0193226860791666,362
12,[0.95906586 0.90652309],0.0193226860791666,395
13,[0.95906586 0.90652309],0.0193226860791666,428
14,[0.95906586 0.90652309],0.0193226860791666,461
15,[0.95906586 0.90652309],0.0193226860791666,494
16,[0.95906586 0.90652309],0.0193226860791666,527
17,[0.95906586 0.90652309],0.0193226860791666,560
18,[0.95906586 0.90652309],0.0193226860791666,593
19,[0.95906586 0.90652309],0.0193226860791666,626
20,[0.95906586 0.90652309],0.0193226860791666,659
21,[0.95906586 0.90652309],0.0193226860791666,692
22,[0.95906586 0.90652309],0.0193226860791666,725
23,[0.95906586 0.90652309],0.0193226860791666,758
24,[0.95906586 0.90652309],0.0193226860791666,791
25,[0.95906586 0.90652309],0.0193226860791666,824
26,[0.95906586 0.90652309],0.0193226860791666,857
27,[0.95906586 0.90652309],0.0193226860791666,890
28,[0.95906586 0.90652309],0.0193226860791666,923
29,[0.95906586 0.90652309],0.0193226860791666,956
30,[0.95906586 0.90652309],0.0193226860791666,989
31,[0.99528168 1.00105625],0.010985669574408838,1022
32,[0.99528168 1.00105625],0.010985669574408838,1055
33,[0.99528168 1.00105625],0.010985669574408838,1088
34,[0.99528168 1.00105625],0.010985669574408838,1121
35,[0.99528168 1.00105625],0.010985669574408838,1154
36,[0.99528168 1.00105625],0.010985669574408838,1187
37,[0.99528168 1.00105625],0.010985669574408838,1220
38,[0.99528168 1.00105625],0.010985669574408838,1253
39,[0.99528168 1.00105625],0.010985669574408838,1286
40,[0.99528168 1.00105625],0.010985669574408838,1319
41,[0.99528168 1.00105625],0.010985669574408838,1352
42,[0.99528168 1.00105625],0.010985669574408838,1385
43,[0.93668397 0.87534559],0.004421524571251731,1418
44,[0.93668397 0.87534559],0.004421524571251731,1451
45,[0.93668397 0.87534559],0.004421524571251731,1484
46,[0.93668397 0.87534559],0.004421524571251731,1517
47,[0.93668397 0.87534559],0.004421524571251731,1550
48,[0.93668397 0.87534559],0.004421524571251731,1583
49,[0.93668397 0.87534559],0.004421524571251731,1616
50,[0.93668397 0.87534559],0.004421524571251731,1649
51,[0.98459032 0.97580328],0.004314524557298731,1682
52,[0.98459032 0.97580328],0.004314524557298731,1715
53,[0.98459032 0.97580328],0.004314524557298731,1748
54,[0.98459032 0.97580328],0.004314524557298731,1781
55,[0.98459032 0.97580328],0.004314524557298731,1814
56,[0.99528168 0.9887736 ],0.00035060437677155473,1847
57,[0.99112216 0.98266253],9.033484831355854e-05,1880
58,[0.99112216 0.98266253],9.033484831355854e-05,1913
59,[0.99112216 0.98266253],9.033484831355854e-05,1946
60,[0.99112216 0.98266253],9.033484831355854e-05,1979
61,[0.99112216 0.98266253],9.033484831355854e-05,2012
62,[0.99112216 0.98266253],9.033484831355854e-05,2045
63,[0.99112216 0.98266253],9.033484831355854e-05,2078
64,[0.99112216 0.98266253],9.033484831355854e-05,2111
65,[0.99112216 0.98266253],9.033484831355854e-05,2144
66,[0.99112216 0.98266253],9.033484831355854e-05,2177
67,[0.99112216 0.98266253],9.033484831355854e-05,2210
68,[1.005157   1.01067555],3.7814799629154924e-05,2243
69,[1.005157   1.01067555],3.7814799629154924e-05,2276
70,[1.005157   1.01067555],3.7814799629154924e-05,2309
71,[1.005157   1.01067555],3.7814799629154924e-05,2342
72,[1.005157   1.01067555],3.7814799629154924e-05,2375
73,[1.005157   1.01067555],3.7814799629154924e-05,2408
74,[1.005157   1.01067555],3.7814799629154924e-05,2441
75,[1.005157   1.01067555],3.7814799629154924e-05,2474
76,[1.005157   1.01067555],3.7814799629154924e-05,2507
77,[1.005157   1.01067555],3.7814799629154924e-05,2540
78,[1.00200251 1.00405418],4.213963221392689e-06,2573
79,[1.00200251 1.00405418],4.213963221392689e-06,2606
80,[1.00200251 1.00405418],4.213963221392689e-06,2639
81,[1.00200251 1.00405418],4.213963221392689e-06,2672
82,[1.00200251 1.00405418],4.213963221392689e-06,2705
83,[1.00200251 1.00405418],4.213963221392689e-06,2738
84,[1.00200251 1.00405418],4.213963221392689e-06,2771
85,[1.00200251 1.00405418],4.213963221392689e-06,2804
86,[1.00200251 1.00405418],4.213963221392689e-06,2837
87,[1.00200251 1.00405418],4.213963221392689e-06,2870
88,[1.00168533 1.00346378],3.655345416165883e-06,2903
89,[1.00168533 1.00346378],3.655345416165883e-06,2936
90,[0.9996709 0.9994441],1.1527292454693758e-06,2969
91,[0.9996709 0.9994441],1.1527292454693758e-06,3002
92,[0.9996709 0.9994441],1.1527292454693758e-06,3035
93,[0.9996709 0.9994441],1.1527292454693758e-06,3068
94,[0.9996709 0.9994441],1.1527292454693758e-06,3101
95,[0.9996709 0.9994441],1.1527292454693758e-06,3134
96,[0.9996709 0.9994441],1.1527292454693758e-06,3167
97,[0.99964755 0.99931761],1.743141981062224e-07,3200
