#Gen,Best Ind,Fitness,#Evals
0,[-33.30630042 -33.65627915],22.056529254839308,0
1,[-34.52558683 -32.69169647],22.183898047941284,64
2,[-34.55189494 -32.71259173],22.140093107893765,128
3,[-35.41976703 -33.57020497],22.28747515169323,192
4,[-35.42289011 -33.56313961],22.293048755630707,256
5,[-33.31588293 -31.45638853],22.182231243092442,320
6,[-20.37702394 -18.511722  ],21.886165030730456,384
7,[-1.0659462   0.79593402],4.326118480966969,448
8,[-0.35690964  1.48667091],6.1620194082648965,512
9,[-1.06503489  0.77176043],4.4190962228003805,576
10,[-0.74603514  1.08169713],4.583289730418905,640
11,[-0.88246439  0.93927295],3.7486169645766734,704
12,[-0.92313581  0.91854474],3.6744916932175475,768
13,[-0.95008406  0.95487027],3.5869596364151204,832
14,[-0.96261023  0.96448381],3.575684213040145,896
15,[-0.97446988  0.96529042],3.5756748978381343,960
16,[-0.97030339  0.96981992],3.5745788363765887,1024
17,[-0.96648899  0.96554788],3.5747600110656923,1088
18,[-0.96815211  0.97070973],3.5745840206079156,1152
19,[-0.96471846  0.9672665 ],3.5748405231354607,1216
20,[-0.96587936  0.9727704 ],3.5751210702857787,1280
21,[-0.96751028  0.97014247],3.5745502462679295,1344
22,[-0.96656526  0.96173146],3.5756752254701465,1408
23,[-0.96947348  0.96928272],3.574492333669046,1472
24,[-0.9658976   0.96376527],3.5751620993478004,1536
25,[-0.96644288  0.96276466],3.5753639858532833,1600
26,[-0.96854216  0.96844171],3.574452021710361,1664
27,[-0.97122618  0.97461121],3.575584016492851,1728
28,[-0.97054519  0.96625731],3.5746970545465655,1792
29,[-0.96590388  0.9691816 ],3.5746376360717744,1856
30,[-0.96954907  0.97117596],3.574662723265338,1920
31,[-0.96835002  0.96287934],3.575249167473356,1984
32,[-0.96576349  0.97205277],3.57498845548264,2048
33,[-0.96720973  0.96575529],3.5746751763180957,2112
34,[-0.96691544  0.96954234],3.5745467995735827,2176
35,[-0.96644198  0.97411831],3.575400469800702,2240
36,[-0.96399222  0.97224788],3.575365215890614,2304
37,[-0.97079535  0.96473772],3.574964720604989,2368
38,[-0.9668353   0.96725905],3.5745547336965093,2432
39,[-0.96676632  0.97320384],3.575117988930565,2496
40,[-0.97179394  0.96930439],3.574746803158732,2560
41,[-0.96857953  0.96550166],3.574679040792987,2624
42,[-0.97098826  0.96150932],3.5758856099408516,2688
43,[-0.96601632  0.97004674],3.574677842060759,2752
44,[-0.97197334  0.96858154],3.5747657077318142,2816
45,[-0.96409893  0.97119415],3.5751550741556497,2880
46,[-0.96708836  0.97144642],3.574736106105885,2944
47,[-0.96490704  0.96561301],3.574965188990586,3008
48,[-0.97246718  0.96557812],3.57509951206977,3072
49,[-0.96795772  0.96750048],3.5744822030145618,3136
50,[-0.96952628  0.97419107],3.575309841959044,3200
51,[-0.97022611  0.96629051],3.5746604808687654,3264
52,[-0.96991039  0.96476639],3.574867166535775,3328
53,[-0.9668758   0.96618026],3.574644752546203,3392
54,[-0.96974946  0.96656202],3.574592222436799,3456
55,[-0.96514704  0.96638131],3.574832738760826,3520
56,[-0.96472252  0.96596138],3.57495348618555,3584
57,[-0.96401066  0.97007201],3.5750408830807356,3648
58,[-0.96273927  0.97036096],3.5754042710768954,3712
59,[-0.96272592  0.97265649],3.5757932183770653,3776
60,[-0.97045985  0.96923795],3.5745646012284706,3840
61,[-0.97040399  0.97396863],3.575303779265806,3904
62,[-0.97190217  0.96558079],3.574987943028479,3968
63,[-0.97262405  0.96816563],3.5748993650490104,4032
64,[-0.96669035  0.96807654],3.5745362315298945,4096
65,[-0.96736697  0.96824602],3.574484302415169,4160
66,[-0.96787764  0.9631685 ],3.5751725961664893,4224
67,[-0.96740479  0.95947921],3.5765147908701675,4288
68,[-0.97339171  0.96481166],3.575453059640339,4352
69,[-0.97198538  0.97224607],3.575108244842554,4416
70,[-0.96901699  0.96946925],3.574483485741386,4480
71,[-0.9676867   0.96449351],3.5748663353177936,4544
72,[-0.96948631  0.96673197],3.5745595372394274,4608
73,[-0.96958265  0.96678925],3.5745599468445595,4672
74,[-0.96607108  0.97015497],3.574680409962593,4736
75,[-0.96373303  0.96830762],3.5750249229664885,4800
76,[-0.9755405   0.97004387],3.5757810874673734,4864
77,[-0.97147201  0.96565359],3.574903302211631,4928
78,[-0.96920224  0.96789032],3.5744750430258816,4992
79,[-0.96130744  0.96817614],3.5757568951898375,5056
80,[-0.96809515  0.96567587],3.574653979793912,5120
81,[-0.96590062  0.9688547 ],3.5746272725952086,5184
82,[-0.96836516  0.9687519 ],3.5744541923258493,5248
83,[-0.96967781  0.97195551],3.574791720728918,5312
84,[-0.96599185  0.96945799],3.5746394960029737,5376
85,[-0.967657    0.97143382],3.574698602675227,5440
86,[-0.96540798  0.97003908],3.5747650292967745,5504
87,[-0.96703013  0.96267466],3.5753450709756938,5568
88,[-0.96681492  0.97239435],3.5749303002889445,5632
89,[-0.96763434  0.96806259],3.574473782392609,5696
90,[-0.9679656   0.96409177],3.5749445349007414,5760
91,[-0.96697858  0.97452411],3.5754696696453334,5824
92,[-0.96827146  0.96872284],3.5744546105006134,5888
93,[-0.97649938  0.9702478 ],3.576167560113181,5952
94,[-0.97242799  0.96598476],3.5750320178427164,6016
95,[-0.96701284  0.96697406],3.57456004849918,6080
96,[-0.97263633  0.96527833],3.5751851970967476,6144
97,[-0.96363224  0.97214969],3.575433743595291,6208
98,[-0.9650099  0.9666271],3.5748329268185377,6272
99,[-0.97194033  0.96774143],3.5747791856050104,6336
100,[-0.96544722  0.97103891],3.5748708701663223,6400
101,[-0.97102688  0.9743508 ],3.57547949204335,6464
102,[-0.96779764  0.96921358],3.5744786276614673,6528
103,[-0.97067928  0.96587529],3.5747611482335384,6592
104,[-0.96868817  0.96695355],3.574513110178622,6656
105,[-0.96105097  0.97788082],3.5782789657676735,6720
106,[-0.96920092  0.96396727],3.574990986915403,6784
107,[-0.96398233  0.96775234],3.5749738597580536,6848
108,[-0.96671515  0.97090972],3.574691973756711,6912
109,[-0.97226299  0.96716042],3.57487483815169,6976
110,[-0.966224    0.96710005],3.574623806913593,7040
111,[-0.97043945  0.96910382],3.5745583141798503,7104
112,[-0.97160791  0.96961459],3.574729952891133,7168
113,[-0.96694465  0.96726848],3.5745455826455523,7232
114,[-0.95985974  0.95866857],3.5785782696546033,7296
115,[-0.96850322  0.96256688],3.5753419038004606,7360
116,[-0.97008588  0.96917992],3.5745286623027863,7424
117,[-0.9694624   0.97005929],3.574537862774808,7488
118,[-0.96895207  0.96780397],3.5744699226885364,7552
119,[-0.97130924  0.97114191],3.574825656468257,7616
120,[-0.96682272  0.96829422],3.5745221830046217,7680
121,[-0.96165805  0.97316732],3.5762670967879022,7744
122,[-0.96860263  0.96211424],3.5754846124834896,7808
123,[-0.96901807  0.97674636],3.576217146865073,7872
124,[-0.96973307  0.96719853],3.5745374634172937,7936
125,[-0.97063812  0.97119581],3.574750136434958,8000
126,[-0.96673191  0.96901809],3.5745392673395213,8064
127,[-0.96440967  0.97218236],3.575257886092349,8128
128,[-0.96719829  0.96322642],3.5751821352333875,8192
129,[-0.96546613  0.96715304],3.5747200827593706,8256
130,[-0.96542229  0.97086019],3.5748510535550193,8320
131,[-0.97355788  0.9662448 ],3.57526663923758,8384
132,[-0.96945192  0.96309277],3.5752261096859574,8448
133,[-0.97176903  0.96967891],3.5747596951982854,8512
134,[-0.96896735  0.96799431],3.5744644917015695,8576
135,[-0.97026775  0.97202517],3.574845440483586,8640
136,[-0.96978965  0.97115026],3.574672690324029,8704
137,[-0.97165668  0.96889198],3.574713507295368,8768
138,[-0.96981907  0.97089191],3.5746414017295405,8832
139,[-0.97746131  0.96819369],3.576544985472069,8896
