#Gen,Best Ind,Fitness,#Evals
0,"[-18.1524105    7.81367254  -0.97619209  -5.9107722   -2.77046552
  -6.13573492   0.9391577  -19.84190158   0.60212321  22.03229911]",19.07528117336076,0
1,"[-18.1524105    7.81367254  -0.97619209  -5.9107722   -2.77046552
  -6.13573492   0.9391577  -19.84190158   0.60212321  22.03229911]",19.07528117336076,512
2,"[-18.1524105    7.81367254  -0.97619209  -5.9107722   -2.77046552
  -6.13573492   0.9391577  -19.84190158   0.60212321  22.03229911]",19.07528117336076,1025
3,"[-18.1524105    7.81367254  -0.97619209  -5.9107722   -2.77046552
  -6.13573492   0.9391577  -19.84190158   0.60212321  22.03229911]",19.07528117336076,1538
4,"[ -1.70540999  -5.26190835  -3.89656587  -1.92439096  11.90981253
  -9.31395572  -1.73500653   2.85421483 -18.75771608   0.87749876]",17.33059413136413,2051
5,"[ -1.70540999  -5.26190835  -3.89656587  -1.92439096  11.90981253
  -9.31395572  -1.73500653   2.85421483 -18.75771608   0.87749876]",17.33059413136413,2564
6,"[ -1.70540999  -5.26190835  -3.89656587  -1.92439096  11.90981253
  -9.31395572  -1.73500653   2.85421483 -18.75771608   0.87749876]",17.33059413136413,3077
7,"[ -1.70540999  -5.26190835  -3.89656587  -1.92439096  11.90981253
  -9.31395572  -1.73500653   2.85421483 -18.75771608   0.87749876]",17.33059413136413,3590
8,"[ -1.70540999  -5.26190835  -3.89656587  -1.92439096  11.90981253
  -9.31395572  -1.73500653   2.85421483 -18.75771608   0.87749876]",17.33059413136413,4103
9,"[ -1.70540999  -5.26190835  -3.89656587  -1.92439096  11.90981253
  -9.31395572  -1.73500653   2.85421483 -18.75771608   0.87749876]",17.33059413136413,4616
10,"[ -1.70540999  -5.26190835  -3.89656587  -1.92439096  11.90981253
  -9.31395572  -1.73500653   2.85421483 -18.75771608   0.87749876]",17.33059413136413,5129
11,"[ -0.07923863   9.04996501  13.28922895   5.03903519   8.8821008
  11.89854086 -11.32342064  -1.7705657   -0.99121874   0.26227985]",17.06363923252018,5642
12,"[ -0.07923863   9.04996501  13.28922895   5.03903519   8.8821008
  11.89854086 -11.32342064  -1.7705657   -0.99121874   0.26227985]",17.06363923252018,6155
13,"[ -0.07923863   9.04996501  13.28922895   5.03903519   8.8821008
  11.89854086 -11.32342064  -1.7705657   -0.99121874   0.26227985]",17.06363923252018,6668
14,"[ -0.07923863   9.04996501  13.28922895   5.03903519   8.8821008
  11.89854086 -11.32342064  -1.7705657   -0.99121874   0.26227985]",17.06363923252018,7181
15,"[ 7.17952529  5.23587689  0.3879143   4.1874071   1.4515254  -3.05929788
 -5.98646214 -9.95304098 12.84865753  0.70367841]",15.882262551691714,7694
16,"[ 7.17952529  5.23587689  0.3879143   4.1874071   1.4515254  -3.05929788
 -5.98646214 -9.95304098 12.84865753  0.70367841]",15.882262551691714,8207
17,"[ 7.17952529  5.23587689  0.3879143   4.1874071   1.4515254  -3.05929788
 -5.98646214 -9.95304098 12.84865753  0.70367841]",15.882262551691714,8720
18,"[  2.18371047  -6.57391442   7.0032769   -6.04475023  -8.75827862
   2.10748841   3.20355752 -10.18066366  -1.06975529  -6.32576775]",15.377760498642601,9233
19,"[  2.18371047  -6.57391442   7.0032769   -6.04475023  -8.75827862
   2.10748841   3.20355752 -10.18066366  -1.06975529  -6.32576775]",15.377760498642601,9746
20,"[  2.18371047  -6.57391442   7.0032769   -6.04475023  -8.75827862
   2.10748841   3.20355752 -10.18066366  -1.06975529  -6.32576775]",15.377760498642601,10259
21,"[  2.18371047  -6.57391442   7.0032769   -6.04475023  -8.75827862
   2.10748841   3.20355752 -10.18066366  -1.06975529  -6.32576775]",15.377760498642601,10772
22,"[  2.18371047  -6.57391442   7.0032769   -6.04475023  -8.75827862
   2.10748841   3.20355752 -10.18066366  -1.06975529  -6.32576775]",15.377760498642601,11285
23,"[  2.18371047  -6.57391442   7.0032769   -6.04475023  -8.75827862
   2.10748841   3.20355752 -10.18066366  -1.06975529  -6.32576775]",15.377760498642601,11798
24,"[ 6.9328038   9.22004701  7.05672597 -0.97502291 -2.60733667  3.69510869
 -7.96493607  4.62525526  2.44267867  3.87654461]",14.935998258122009,12311
25,"[ 6.9328038   9.22004701  7.05672597 -0.97502291 -2.60733667  3.69510869
 -7.96493607  4.62525526  2.44267867  3.87654461]",14.935998258122009,12824
26,"[ 6.9328038   9.22004701  7.05672597 -0.97502291 -2.60733667  3.69510869
 -7.96493607  4.62525526  2.44267867  3.87654461]",14.935998258122009,13337
27,"[ 6.9328038   9.22004701  7.05672597 -0.97502291 -2.60733667  3.69510869
 -7.96493607  4.62525526  2.44267867  3.87654461]",14.935998258122009,13850
28,"[ 6.9328038   9.22004701  7.05672597 -0.97502291 -2.60733667  3.69510869
 -7.96493607  4.62525526  2.44267867  3.87654461]",14.935998258122009,14363
29,"[-7.7167357  -2.78357967  0.07060533  3.18073621  5.04530277  5.54700386
 10.06493571  5.02418575 -3.72406342 -5.8239257 ]",14.704328750019165,14876
30,"[-7.7167357  -2.78357967  0.07060533  3.18073621  5.04530277  5.54700386
 10.06493571  5.02418575 -3.72406342 -5.8239257 ]",14.704328750019165,15389
31,"[-7.7167357  -2.78357967  0.07060533  3.18073621  5.04530277  5.54700386
 10.06493571  5.02418575 -3.72406342 -5.8239257 ]",14.704328750019165,15902
32,"[-7.7167357  -2.78357967  0.07060533  3.18073621  5.04530277  5.54700386
 10.06493571  5.02418575 -3.72406342 -5.8239257 ]",14.704328750019165,16415
33,"[ -1.88816536   1.11970998  -2.90031261 -11.9538334   -3.91286552
   5.12408121  -1.89193966   0.89049156  -4.45134879   8.02621658]",13.960627796911204,16928
34,"[ -1.88816536   1.11970998  -2.90031261 -11.9538334   -3.91286552
   5.12408121  -1.89193966   0.89049156  -4.45134879   8.02621658]",13.960627796911204,17441
35,"[ 2.58061628  4.88788809  7.05672597  4.06121547  2.39309296  3.69510869
 -0.654071    1.11329298  2.44267867  3.87654461]",12.16510755385721,17954
