#Gen,Best Ind,Fitness,#Evals
0,[2.23014802 1.61286758],-1.7181544041243404,0
1,[2.24221431 1.59606509],-1.750207640225344,512
2,[2.24221431 1.59606509],-1.750207640225344,1025
3,[2.19380086 1.59612228],-1.7739045313192272,1538
4,[2.19380086 1.59612228],-1.7739045313192272,2051
5,[2.23130079 1.56492593],-1.786752615511716,2564
6,[2.23130079 1.56492593],-1.786752615511716,3077
7,[2.23130079 1.56492593],-1.786752615511716,3590
8,[2.23130079 1.56492593],-1.786752615511716,4103
9,[2.20644638 1.57304372],-1.8008945232565392,4616
10,[2.20644638 1.57304372],-1.8008945232565392,5129
11,[2.20644638 1.57304372],-1.8008945232565392,5642
12,[2.20644638 1.57304372],-1.8008945232565392,6155
13,[2.20644638 1.57304372],-1.8008945232565392,6668
14,[2.20187572 1.57181553],-1.8012440855940346,7181
15,[2.20187572 1.57181553],-1.8012440855940346,7694
16,[2.20187572 1.57181553],-1.8012440855940346,8207
17,[2.20187572 1.57181553],-1.8012440855940346,8720
18,[2.20258163 1.57010913],-1.8012825878653702,9233
19,[2.20258163 1.57010913],-1.8012825878653702,9746
20,[2.20258163 1.57010913],-1.8012825878653702,10259
21,[2.20258163 1.57010913],-1.8012825878653702,10772
22,[2.20258163 1.57010913],-1.8012825878653702,11285
23,[2.20258163 1.57010913],-1.8012825878653702,11798
24,[2.20336747 1.57030174],-1.8012900372516296,12311
25,[2.20336747 1.57030174],-1.8012900372516296,12824
26,[2.20250897 1.57081332],-1.801300843041255,13337
27,[2.20250897 1.57081332],-1.801300843041255,13850
28,[2.20328364 1.57080394],-1.8013010836129015,14363
29,[2.20328364 1.57080394],-1.8013010836129015,14876
30,[2.20322942 1.57071877],-1.8013014611168212,15389
31,[2.20307173 1.57087814],-1.8013026899916151,15902
32,[2.20307173 1.57087814],-1.8013026899916151,16415
33,[2.20286925 1.57084884],-1.8013032770275654,16928
