#Gen,Best Ind,Fitness,#Evals
0,[0.10054881 0.01531552],0.014665173141492778,0
1,[0.10054881 0.01531552],0.014665173141492778,1024
2,[0.10054881 0.01531552],0.014665173141492778,2049
3,[0.10054881 0.01531552],0.014665173141492778,3074
4,[0.10054881 0.01531552],0.014665173141492778,4099
5,[0.10054881 0.01531552],0.014665173141492778,5124
6,[-0.05058866  0.00656559],0.002953207715330436,6149
7,[-0.05058866  0.00656559],0.002953207715330436,7174
8,[-0.05058866  0.00656559],0.002953207715330436,8199
9,[-0.05058866  0.00656559],0.002953207715330436,9224
10,[-0.05058866  0.00656559],0.002953207715330436,10249
11,[-0.00487967  0.00930732],0.00015760195858879926,11274
12,[-0.00487967  0.00930732],0.00015760195858879926,12299
13,[-0.00487967  0.00930732],0.00015760195858879926,13324
14,[-0.00487967  0.00930732],0.00015760195858879926,14349
15,[-0.00487967  0.00930732],0.00015760195858879926,15374
16,[-0.00487967  0.00930732],0.00015760195858879926,16399
17,[-0.00487967  0.00930732],0.00015760195858879926,17424
18,[-0.00487967  0.00930732],0.00015760195858879926,18449
19,[-0.00487967  0.00930732],0.00015760195858879926,19474
20,[-0.00368519  0.0022945 ],1.9049532842195012e-05,20499
21,[-0.00368519  0.0022945 ],1.9049532842195012e-05,21524
22,[-0.00368519  0.0022945 ],1.9049532842195012e-05,22549
23,[-0.00368519  0.0022945 ],1.9049532842195012e-05,23574
24,[ 0.00103243 -0.00084165],1.8801854863866473e-06,24599
25,[ 0.00103243 -0.00084165],1.8801854863866473e-06,25624
26,[ 0.00103243 -0.00084165],1.8801854863866473e-06,26649
27,[ 0.00103243 -0.00084165],1.8801854863866473e-06,27674
28,[ 0.00103243 -0.00084165],1.8801854863866473e-06,28699
29,[-4.55232403e-04 -2.73693003e-05],2.7300323008234477e-07,29724
