#Gen,Best Ind,Fitness,#Evals
0,[ 0.13733217 -0.0279028 ],0.02130309599036233,0
1,[ 0.13733217 -0.0279028 ],0.02130309599036233,1024
2,[ 0.13733217 -0.0279028 ],0.02130309599036233,2049
3,[ 0.13733217 -0.0279028 ],0.02130309599036233,3074
4,[ 0.13733217 -0.0279028 ],0.02130309599036233,4099
5,[ 0.13733217 -0.0279028 ],0.02130309599036233,5124
6,[ 0.13733217 -0.0279028 ],0.02130309599036233,6149
7,[ 0.04990145 -0.08782083],0.014170925324880285,7174
8,[ 0.07855848 -0.03638693],0.007503808682893699,8199
9,[ 0.07855848 -0.03638693],0.007503808682893699,9224
10,[ 0.07855848 -0.03638693],0.007503808682893699,10249
11,[-0.01104183  0.00970355],0.0002335756856539233,11274
12,[-0.01104183  0.00970355],0.0002335756856539233,12299
13,[-0.01104183  0.00970355],0.0002335756856539233,13324
14,[-0.01104183  0.00970355],0.0002335756856539233,14349
15,[-0.01104183  0.00970355],0.0002335756856539233,15374
16,[-0.01104183  0.00970355],0.0002335756856539233,16399
17,[-0.01104183  0.00970355],0.0002335756856539233,17424
18,[-0.00720261  0.00569688],8.87235102856243e-05,18449
19,[-0.00720261  0.00569688],8.87235102856243e-05,19474
20,[-0.00720261  0.00569688],8.87235102856243e-05,20499
21,[ 0.00447868 -0.00605868],7.135371547477865e-05,21524
22,[-0.00074033  0.00312838],1.794262430548878e-05,22549
23,[-0.00074033  0.00312838],1.794262430548878e-05,23574
24,[-0.00074033  0.00312838],1.794262430548878e-05,24599
25,[-6.14348251e-04  5.42502612e-05],4.443373496274181e-07,25624
