#Gen,Best Ind,Fitness,#Evals
0,"[2.34086551 0.10233844 2.42446412 1.88982561 2.1874483  0.97756325
 2.52676682 1.3652848  3.09779577 2.26349705]",-3.643945030991425,0
1,"[2.34086551 0.10233844 2.42446412 1.88982561 2.1874483  0.97756325
 2.52676682 1.3652848  3.09779577 2.26349705]",-3.643945030991425,256
2,"[2.34086551 0.10233844 2.42446412 1.88982561 2.1874483  0.97756325
 2.52676682 1.3652848  3.09779577 2.26349705]",-3.643945030991425,513
3,"[1.9701254  1.10361601 1.32060546 2.54361854 2.2402898  2.47045245
 1.89852799 1.38498928 2.4653395  2.05597801]",-3.9135793659306057,770
4,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,1027
5,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,1284
6,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,1541
7,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,1798
8,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,2055
9,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,2312
10,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,2569
11,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,2826
12,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,3083
13,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,3340
14,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,3597
15,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,3854
16,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,4111
17,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,4368
18,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,4625
19,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,4882
20,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,5139
21,"[2.35896975 1.57423433 3.06004477 1.11506273 2.21523125 0.94150717
 2.53576123 1.75366943 1.29571508 0.23687437]",-6.096340779590588,5396
