#Gen,Best Ind,Fitness,#Evals
0,"[ 2.1172194   0.62307191  0.4521467   1.36056701  0.03489378  1.10514747
 -1.72863293 -2.31998695  0.67605268 -0.73084686]",17.510679929458007,0
1,"[ 2.1172194   0.62307191  0.4521467   1.36056701  0.03489378  1.10514747
 -1.72863293 -2.31998695  0.67605268 -0.73084686]",17.510679929458007,1024
2,"[ 1.34713029 -1.66140805 -0.58800442 -1.01927972 -2.31860037 -0.53539757
  1.97962907 -0.06424684 -0.71727011  0.15156352]",16.082782136498277,2049
3,"[ 1.34713029 -1.66140805 -0.58800442 -1.01927972 -2.31860037 -0.53539757
  1.97962907 -0.06424684 -0.71727011  0.15156352]",16.082782136498277,3074
4,"[ 1.34713029 -1.66140805 -0.58800442 -1.01927972 -2.31860037 -0.53539757
  1.97962907 -0.06424684 -0.71727011  0.15156352]",16.082782136498277,4099
5,"[ 2.52894764  0.10421683  1.44913096  0.68622498  1.05958492 -0.65115527
 -2.06189326  0.41783437 -0.96859585 -0.41010016]",16.056395450360323,5124
6,"[ 2.52894764  0.10421683  1.44913096  0.68622498  1.05958492 -0.65115527
 -2.06189326  0.41783437 -0.96859585 -0.41010016]",16.056395450360323,6149
7,"[-1.70817492 -0.74122313 -0.86404804 -0.30459759 -0.8092381  -1.61402098
  0.8072353   1.85262095  0.48336418 -1.60595068]",14.463113777386797,7174
8,"[-1.70817492 -0.74122313 -0.86404804 -0.30459759 -0.8092381  -1.61402098
  0.8072353   1.85262095  0.48336418 -1.60595068]",14.463113777386797,8199
9,"[-1.70817492 -0.74122313 -0.86404804 -0.30459759 -0.8092381  -1.61402098
  0.8072353   1.85262095  0.48336418 -1.60595068]",14.463113777386797,9224
10,"[-1.70817492 -0.74122313 -0.86404804 -0.30459759 -0.8092381  -1.61402098
  0.8072353   1.85262095  0.48336418 -1.60595068]",14.463113777386797,10249
11,"[-0.3631919   1.1422318   1.72857783  1.5689957  -2.0678631  -0.1682953
  0.17370532 -1.20321623 -0.02472689  0.70733149]",13.169543856489094,11274
12,"[-0.3631919   1.1422318   1.72857783  1.5689957  -2.0678631  -0.1682953
  0.17370532 -1.20321623 -0.02472689  0.70733149]",13.169543856489094,12299
13,"[-0.3631919   1.1422318   1.72857783  1.5689957  -2.0678631  -0.1682953
  0.17370532 -1.20321623 -0.02472689  0.70733149]",13.169543856489094,13324
14,"[-2.23687876 -0.77967762 -0.21727396 -1.32389695 -0.00961393  1.18883437
  0.99249035 -0.45269019 -1.19675478  0.10299617]",11.457650204192085,14349
15,"[-2.23687876 -0.77967762 -0.21727396 -1.32389695 -0.00961393  1.18883437
  0.99249035 -0.45269019 -1.19675478  0.10299617]",11.457650204192085,15374
16,"[-2.23687876 -0.77967762 -0.21727396 -1.32389695 -0.00961393  1.18883437
  0.99249035 -0.45269019 -1.19675478  0.10299617]",11.457650204192085,16399
17,"[-0.41223231  0.44432046 -0.01441061  1.94703795 -0.67937168  1.36140402
  0.72018261  0.9090698   0.32387136 -0.55338363]",8.229684372006732,17424
18,"[-0.41223231  0.44432046 -0.01441061  1.94703795 -0.67937168  1.36140402
  0.72018261  0.9090698   0.32387136 -0.55338363]",8.229684372006732,18449
19,"[-0.41223231  0.44432046 -0.01441061  1.94703795 -0.67937168  1.36140402
  0.72018261  0.9090698   0.32387136 -0.55338363]",8.229684372006732,19474
20,"[ 0.61991063  1.15134947  0.68586897 -1.4621265   0.57496508  1.11255273
  0.09672671 -0.90576966  0.85581152 -0.10225873]",7.4591282804539,20499
21,"[ 0.61991063  1.15134947  0.68586897 -1.4621265   0.57496508  1.11255273
  0.09672671 -0.90576966  0.85581152 -0.10225873]",7.4591282804539,21524
22,"[ 0.61991063  1.15134947  0.68586897 -1.4621265   0.57496508  1.11255273
  0.09672671 -0.90576966  0.85581152 -0.10225873]",7.4591282804539,22549
23,"[ 0.27079616 -0.40139249 -0.1308212   0.47122399 -0.24326958 -0.39829858
  1.23357103  1.57236398  1.54239746 -0.19629423]",7.102981891326575,23574
24,"[ 0.70325845 -0.2472052  -0.02183369  1.41965501  0.60179195 -0.70240343
 -0.45859259  0.78425215 -0.50207405 -0.76355163]",5.08755208581655,24599
25,"[ 0.70325845 -0.2472052  -0.02183369  1.41965501  0.60179195 -0.70240343
 -0.45859259  0.78425215 -0.50207405 -0.76355163]",5.08755208581655,25624
26,"[ 0.70325845 -0.2472052  -0.02183369  1.41965501  0.60179195 -0.70240343
 -0.45859259  0.78425215 -0.50207405 -0.76355163]",5.08755208581655,26649
27,"[ 0.70325845 -0.2472052  -0.02183369  1.41965501  0.60179195 -0.70240343
 -0.45859259  0.78425215 -0.50207405 -0.76355163]",5.08755208581655,27674
28,"[ 0.70325845 -0.2472052  -0.02183369  1.41965501  0.60179195 -0.70240343
 -0.45859259  0.78425215 -0.50207405 -0.76355163]",5.08755208581655,28699
29,"[ 0.70325845 -0.2472052  -0.02183369  1.41965501  0.60179195 -0.70240343
 -0.45859259  0.78425215 -0.50207405 -0.76355163]",4.524081114165268,29724
30,"[ 0.70325845 -0.2472052  -0.02183369  1.41965501  0.60179195 -0.70240343
 -0.45859259  0.78425215 -0.50207405 -0.76355163]",4.524081114165268,30749
31,"[ 0.70325845 -0.2472052  -0.02183369  1.41965501  0.60179195 -0.70240343
 -0.45859259  0.78425215 -0.50207405 -0.76355163]",4.524081114165268,31774
32,"[-0.1851304   0.88808992  0.90150253  0.37773747 -0.42443345  0.14872012
  0.25706472  1.35834522 -0.33201131 -0.70799578]",4.503304350831655,32799
33,"[-0.1851304   0.88808992  0.90150253  0.37773747 -0.42443345  0.14872012
  0.25706472  1.35834522 -0.33201131 -0.70799578]",4.503304350831655,33824
34,"[-0.1851304   0.88808992  0.90150253  0.37773747 -0.42443345  0.14872012
  0.25706472  1.35834522 -0.33201131 -0.70799578]",4.503304350831655,34849
35,"[-0.1851304   0.88808992  0.90150253  0.37773747 -0.42443345  0.14872012
  0.25706472  1.35834522 -0.33201131 -0.70799578]",4.503304350831655,35874
36,"[ 0.2743737  -0.40172657  0.4945005   0.66484075 -0.53433803 -0.49799268
  0.58079808 -0.54573286 -1.2137933  -0.75880872]",4.14095858169762,36899
37,"[ 0.2743737  -0.40172657  0.4945005   0.66484075 -0.53433803 -0.49799268
  0.58079808 -0.54573286 -1.2137933  -0.75880872]",4.14095858169762,37924
38,"[ 0.42957495 -0.37950707  0.71785657 -0.20582333  0.50648428  0.13881961
 -0.25621415 -0.58045115 -0.7567243   0.93406134]",3.0097102414577828,38949
39,"[ 0.42957495 -0.37950707  0.71785657 -0.20582333  0.50648428  0.13881961
 -0.25621415 -0.58045115 -0.7567243   0.93406134]",3.0097102414577828,39974
