#Gen,Best Ind,Fitness,#Evals
0,[-6.07388967 -6.08162168],73.87825796744693,0
1,[-3.38362409 -2.3094295 ],16.78237657519671,256
2,[-0.61608847  0.44933024],0.5814626716854608,512
3,[-0.53137912  0.54533006],0.5797486526979819,768
4,[-0.51581072  0.48366181],0.4999894397308495,1024
5,[-0.43925891  0.46289486],0.40722004526235667,1280
6,[-0.40553087  0.41118936],0.33353197123557343,1536
7,[-0.37551376  0.3559084 ],0.2676813698412203,1792
8,[-0.33672303  0.31132929],0.21030832264443777,2048
9,[-0.30046664  0.25308639],0.15433292157407236,2304
10,[-0.21596882  0.24010105],0.10429104608427683,2560
11,[-0.17092024  0.19056763],0.0655297530250553,2816
12,[-0.13063527  0.14287294],0.03747825046302833,3072
13,[-0.10124579  0.10056579],0.020364187640386798,3328
14,[-0.0586781  0.0699934],0.008342195068548101,3584
15,[-0.02987113  0.0292696 ],0.0017489938260728407,3840
16,[-0.00571095  0.004712  ],5.481785186149175e-05,4096
17,[0.00192572 0.00227498],8.88395877254794e-06,4352
18,[-0.0016398  -0.00122872],4.1986963174581985e-06,4608
19,[0.00035011 0.00053593],4.097978143974152e-07,4864
20,[ 0.00502039 -0.00247551],3.1332480287813803e-05,5120
21,[ 0.00326658 -0.00263369],1.7606908927981685e-05,5376
22,[-8.11815558e-05 -1.35818187e-03],1.8512484440014668e-06,5632
23,[0.0010584  0.00200744],5.15002899807808e-06,5888
24,[ 0.00084997 -0.00205096],4.9288862318851385e-06,6144
25,[-0.00023995 -0.00155646],2.480147651563337e-06,6400
26,[-0.00158583 -0.00115217],3.842335156441159e-06,6656
27,[-0.00364236  0.00202689],1.737506465424572e-05,6912
28,[-0.00075412 -0.00240652],6.360052837645238e-06,7168
29,[5.62841316e-05 3.51276857e-03],1.2342710953849721e-05,7424
30,[-0.00065156 -0.00088315],1.204487159840763e-06,7680
31,[0.00044627 0.00101882],1.237145789714178e-06,7936
32,[-0.00044241  0.00031611],2.9565152113163166e-07,8192
33,[ 0.00014928 -0.00077289],6.196415215505997e-07,8448
34,[ 0.00085597 -0.00177612],3.887267241418119e-06,8704
35,[ 0.00078522 -0.00111389],1.857319343189441e-06,8960
36,[0.00028709 0.00068608],5.531222079913644e-07,9216
37,[-0.00223432  0.00012985],5.009057745755069e-06,9472
38,[0.00039764 0.0004104 ],3.2654747794347646e-07,9728
39,[ 0.00188936 -0.00178132],6.7427825180949485e-06,9984
40,[-0.00381621  0.00108669],1.574435442572811e-05,10240
41,[-0.0011317   0.00019803],1.3199607885251567e-06,10496
42,[0.00147921 0.00163814],4.871565740410768e-06,10752
43,[-0.00063794 -0.0009109 ],1.2367125125853862e-06,11008
44,[-0.00039121 -0.00021739],2.0030246133925048e-07,11264
45,[8.48307820e-05 7.56592564e-04],5.796285690023264e-07,11520
46,[0.00046802 0.00040485],3.8294289443906205e-07,11776
47,[-0.00196718  0.00086844],4.62398142095927e-06,12032
48,[-6.26268944e-05 -1.32066193e-03],1.7480700502216844e-06,12288
49,[-1.37805963e-05 -2.54076273e-03],6.455665140558235e-06,12544
50,[ 0.00133864 -0.00147233],3.959730849894844e-06,12800
51,[ 0.00057907 -0.00028323],4.155414349401122e-07,13056
52,[-0.00057579 -0.0022897 ],5.574257754048845e-06,13312
53,[ 0.00217341 -0.00117172],6.09661574486008e-06,13568
54,[0.00184782 0.00052256],3.6875134967695994e-06,13824
55,[-0.00154728  0.00156209],4.834200661659265e-06,14080
56,[ 0.00027396 -0.00120709],1.532128168497895e-06,14336
57,[-0.00021883  0.00022394],9.803544974222614e-08,14592
58,[0.00059268 0.00136865],2.2244592969983073e-06,14848
59,[ 0.00110014 -0.00034224],1.327446080362078e-06,15104
60,[ 0.00236899 -0.00086988],6.368821879005914e-06,15360
61,[-0.00164564  0.00190019],6.318860646117932e-06,15616
62,[-0.00013871 -0.00131139],1.7389757006877602e-06,15872
63,[-2.29880740e-04 -7.69856517e-05],5.8771945188956346e-08,16128
64,[-0.00064099 -0.00137663],2.3059707453433386e-06,16384
65,[-1.86059052e-03 -4.95319339e-05],3.4642505036000955e-06,16640
66,[-0.002019   -0.00163919],6.763301596423101e-06,16896
67,[-0.00121519 -0.00168792],4.325769515310735e-06,17152
68,[0.00063771 0.00082171],1.0818848196586478e-06,17408
69,[0.00053235 0.00044385],4.80395538535156e-07,17664
70,[0.00116391 0.00243669],7.292130745275258e-06,17920
71,[ 0.00055394 -0.0015885 ],2.8301871900114188e-06,18176
72,[-0.00035374  0.00025581],1.9056681446018207e-07,18432
73,[ 0.0004777  -0.00120889],1.6896071299228405e-06,18688
74,[0.0005224  0.00395646],1.592650035519864e-05,18944
75,[0.00141324 0.00076156],2.577212295731518e-06,19200
76,[1.19212154e-05 2.70433249e-04],7.327625731499981e-08,19456
77,[ 8.58190509e-04 -2.24156223e-05],7.369934107104712e-07,19712
78,[ 0.0012096  -0.00072911],1.9947339136150232e-06,19968
79,[0.00039017 0.00118505],1.5565832231479975e-06,20224
80,[0.0004317 0.0009396],1.0692193661052775e-06,20480
81,[-0.00113153  0.00158008],3.7770054963788686e-06,20736
82,[-0.00021623  0.00024741],1.0796631554407984e-07,20992
83,[0.00196106 0.00121583],5.323987935114032e-06,21248
84,[-0.00114731 -0.00102048],2.357710413021341e-06,21504
85,[ 0.00069174 -0.00105668],1.5950833617926527e-06,21760
86,[-0.00085397 -0.00121609],2.2081409020241117e-06,22016
87,[2.21626525e-04 4.23317606e-05],5.091029447905408e-08,22272
88,[0.00081696 0.00042004],8.438603581883957e-07,22528
89,[-0.00097984 -0.00236118],6.535246691026453e-06,22784
90,[ 0.00226336 -0.00051732],5.390396963814314e-06,23040
91,[-0.0011507  -0.00049191],1.5660871441459426e-06,23296
92,[ 0.00023333 -0.00027189],1.2836737258663588e-07,23552
93,[-0.00016578  0.00127629],1.6564004912158997e-06,23808
94,[ 0.00093981 -0.00245652],6.91773274274919e-06,24064
95,[-0.00113981 -0.00055339],1.605407585529868e-06,24320
96,[-0.00102705 -0.00211771],5.539510534173084e-06,24576
97,[-0.00117763  0.00032645],1.4933733533502424e-06,24832
98,[ 2.90194453e-04 -9.91675224e-05],9.4047018100092e-08,25088
99,[0.00379568 0.00012239],1.4422195003704646e-05,25344
100,[-0.00072012 -0.00139286],2.4586367356849566e-06,25600
101,[0.00040475 0.00267878],7.339670865201041e-06,25856
102,[ 6.20064008e-04 -6.58726295e-05],3.888185769493732e-07,26112
103,[-0.00283361 -0.001746  ],1.1077885179219395e-05,26368
104,[-0.00146488  0.00055886],2.458205128494555e-06,26624
105,[0.00089273 0.00279486],8.608200704930727e-06,26880
106,[ 0.00069664 -0.00127102],2.100801803683194e-06,27136
107,[-0.00091949 -0.00170482],3.751893401027081e-06,27392
108,[0.00010046 0.00182458],3.3391748235099413e-06,27648
109,[-0.00263623  0.0002979 ],7.038466204925428e-06,27904
110,[-5.13130921e-05 -2.00233640e-04],4.272654388672624e-08,28160
111,[ 0.00042907 -0.00080831],8.374609283297787e-07,28416
112,[-0.00102389 -0.00042316],1.2274209674952017e-06,28672
113,[ 0.00115695 -0.00027636],1.4149058057202194e-06,28928
114,[-0.00030774 -0.00013077],1.1180280917442532e-07,29184
115,[0.00057781 0.00172178],3.298399235448728e-06,29440
116,[0.00033339 0.00318301],1.0242730338302669e-05,29696
117,[0.00045994 0.0006526 ],6.37429484862841e-07,29952
118,[ 0.00311231 -0.00195041],1.3490594649298872e-05,30208
119,[0.00128075 0.00010358],1.6510568701581804e-06,30464
120,[ 0.00068225 -0.00085733],1.2004672670191621e-06,30720
121,[ 0.00107012 -0.00111735],2.3936227624165132e-06,30976
122,[ 0.00155037 -0.00141022],4.392343327593621e-06,31232
123,[-0.00245839 -0.00108477],7.220440625774107e-06,31488
124,[-9.18833362e-06 -6.54627157e-04],4.2862113996600146e-07,31744
125,[-0.00183678 -0.00094997],4.276213774563118e-06,32000
126,[-0.00259205 -0.00261272],1.3545034207084608e-05,32256
127,[0.00087841 0.00026601],8.423586759013558e-07,32512
128,[-0.00151339 -0.00302297],1.1428734104220571e-05,32768
129,[0.00091471 0.00043499],1.0259035519484413e-06,33024
130,[-0.00278967 -0.00162641],1.042744998077659e-05,33280
131,[-0.00138982  0.00122891],3.44181639616227e-06,33536
132,[-0.00083842  0.0003775 ],8.454487315280684e-07,33792
133,[-0.00163971 -0.00023103],2.742025695588579e-06,34048
134,[ 0.00104702 -0.00076281],1.6781385168130646e-06,34304
135,[ 0.00040397 -0.0013544 ],1.997588748394059e-06,34560
136,[-0.00073191  0.00146354],2.677649899657534e-06,34816
137,[-8.27886765e-05  8.65131724e-04],7.553068648639056e-07,35072
138,[-0.00201131 -0.00117084],5.416253110466383e-06,35328
139,[-0.00109225 -0.00148336],3.3933619155285244e-06,35584
140,[ 0.00088997 -0.00011484],8.05228294961686e-07,35840
141,[0.00164754 0.00082482],3.3946980669570005e-06,36096
142,[0.00057615 0.00054389],6.277659180228237e-07,36352
143,[-0.00165859  0.00248935],8.947795057383012e-06,36608
144,[0.00066894 0.00099972],1.4469218953077366e-06,36864
145,[-7.07615114e-04 -6.01205764e-05],5.043336338045273e-07,37120
146,[-0.00063  -0.001404],2.368129690575022e-06,37376
147,[2.85560291e-05 2.25134009e-03],5.069347625640008e-06,37632
148,[0.0020083 0.000236 ],4.088976811588365e-06,37888
149,[ 0.00097468 -0.00188653],4.509024129962075e-06,38144
150,[ 0.00089947 -0.00156818],3.268235550017406e-06,38400
151,[ 0.00213373 -0.00191347],8.214171068460698e-06,38656
152,[0.00159598 0.00508164],2.837017724469541e-05,38912
153,[ 0.00141791 -0.00365977],1.5404374148091358e-05,39168
154,[-0.001037    0.00117157],2.447952308183666e-06,39424
155,[ 6.55391171e-05 -3.03782085e-03],9.232650879308759e-06,39680
156,[0.00129716 0.00127123],3.298649297143808e-06,39936
157,[ 0.00090078 -0.0005248 ],1.086825464158985e-06,40192
158,[0.00169034 0.00116638],4.217689881547509e-06,40448
159,[ 0.00074106 -0.00035053],6.720404206471031e-07,40704
160,[-0.00124525  0.00164685],4.2627686341230735e-06,40960
161,[1.54606497e-03 7.93478012e-05],2.3966129555097293e-06,41216
162,[-0.00237443 -0.00075401],6.206433618902555e-06,41472
163,[-0.00257382 -0.0029609 ],1.5391492372720546e-05,41728
164,[0.00079567 0.00054066],9.254040578988041e-07,41984
165,[-0.0011009   0.00105227],2.3192380695287786e-06,42240
166,[-1.64546179e-05  3.13954381e-03],9.857006114795758e-06,42496
167,[0.00121923 0.00097226],2.431802424068551e-06,42752
168,[-0.00083348 -0.00096608],1.6280032190027967e-06,43008
169,[0.00101768 0.00083765],1.7373250439596373e-06,43264
170,[ 1.64240879e-05 -5.45691057e-04],2.980484805198928e-07,43520
171,[-0.00168954 -0.00052124],3.1262466590164237e-06,43776
172,[0.0045099  0.00096055],2.1261853115412486e-05,44032
173,[-0.00020479 -0.00128073],1.6822022012413527e-06,44288
