#Gen,Best Ind,Fitness,#Evals
0,[-5.43286994 -5.67014468],61.66661650109779,0
1,[-2.50659916 -2.22063328],11.214251531439352,256
2,[-0.11895408  0.18195976],0.047259426776334226,512
3,[-0.14122084  0.1727589 ],0.049788965521987444,768
4,[-0.12085551  0.11197051],0.027143448268315013,1024
5,[-0.07377279  0.06747751],0.009995639669385846,1280
6,[-0.04206137  0.02476201],0.0023823156003052897,1536
7,[-0.00658319  0.00059068],4.3687317006526745e-05,1792
8,[ 0.00146649 -0.00423753],2.010723255554849e-05,2048
9,[-0.00034162 -0.00141092],2.107408819115414e-06,2304
10,[ 0.00035067 -0.00032216],2.2676008498896498e-07,2560
11,[-0.0014002 -0.0022553],7.0469309866135515e-06,2816
12,[-0.00426421  0.00079621],1.8817408203172947e-05,3072
13,[-0.00058082 -0.00032651],4.4395397879419263e-07,3328
14,[-0.00104455 -0.00102739],2.146604974320809e-06,3584
15,[ 0.00226358 -0.00174769],8.17820895318286e-06,3840
16,[-0.00122404  0.00046086],1.7106597889643242e-06,4096
17,[ 0.00173724 -0.00096057],3.940690864383826e-06,4352
18,[ 0.00256428 -0.00028273],6.655486184409758e-06,4608
19,[ 0.00103449 -0.00321024],1.1375834500406828e-05,4864
20,[-0.00128226 -0.0007893 ],2.2671788270298618e-06,5120
21,[0.00163857 0.00056556],3.004775157985616e-06,5376
22,[0.00095791 0.00114163],2.220906643980993e-06,5632
23,[-0.00242953 -0.00153257],8.251387328171106e-06,5888
24,[ 0.00030172 -0.00040376],2.540605244338895e-07,6144
25,[0.00144823 0.00052196],2.3698106936841048e-06,6400
26,[ 1.16301238e-03 -1.51761679e-05],1.3528281006085166e-06,6656
27,[-1.78095901e-05  1.00192529e-04],1.0355724416727301e-08,6912
28,[0.00094893 0.0026274 ],7.803666728655983e-06,7168
29,[0.00166312 0.00027656],2.842450346258877e-06,7424
30,[ 6.87729654e-05 -8.95425617e-04],8.065167559338449e-07,7680
31,[0.00198455 0.00134037],5.735017021460666e-06,7936
32,[-0.00039209 -0.00070511],6.509114579000045e-07,8192
33,[-0.00025606 -0.00127891],1.7011771830393742e-06,8448
34,[-0.00149973  0.00147435],4.422895695100052e-06,8704
35,[-8.22742016e-04  6.10514680e-05],6.806317063388107e-07,8960
36,[0.00024795 0.00118477],1.4651489938235779e-06,9216
37,[-0.00143276  0.00092556],2.9094682389645884e-06,9472
38,[-0.00208699  0.00098255],5.3209573479546755e-06,9728
39,[-0.00049821  0.00084235],9.577668819161549e-07,9984
40,[0.00032503 0.00069533],5.891325500165298e-07,10240
41,[-0.00076024  0.0005516 ],8.822258510296627e-07,10496
42,[-0.00070446  0.00123763],2.0279882347940745e-06,10752
43,[-0.00109814  0.00160927],3.7956479984951733e-06,11008
44,[0.00089149 0.00037922],9.385536702338052e-07,11264
45,[ 0.00141287 -0.00208338],6.336667631033306e-06,11520
46,[ 0.00218435 -0.00016779],4.799553186068822e-06,11776
47,[-0.00059121  0.0002691 ],4.219367741494322e-07,12032
48,[0.00136552 0.0004952 ],2.109868184308105e-06,12288
49,[-0.00017733 -0.00016519],5.873472979083218e-08,12544
50,[ 0.00098242 -0.00123275],2.484832709637276e-06,12800
51,[-0.00060541 -0.00350371],1.26424811097244e-05,13056
52,[0.00110187 0.00045454],1.4207199443637e-06,13312
53,[-0.00146724 -0.00231399],7.507351763461359e-06,13568
54,[-2.27052845e-03 -1.28508642e-05],5.155464605149841e-06,13824
55,[-0.00220224  0.00102714],5.904874586362683e-06,14080
56,[ 0.00148783 -0.00069893],2.702143959124444e-06,14336
57,[0.00115233 0.00130445],3.029457073994842e-06,14592
58,[-0.00015261 -0.00169822],2.907250368193058e-06,14848
59,[-0.00213969  0.00263921],1.1543714264204604e-05,15104
60,[ 0.00129529 -0.00025972],1.7452218797395314e-06,15360
61,[0.00047087 0.00054056],5.139252956184754e-07,15616
62,[0.00137937 0.00133944],3.696755291454594e-06,15872
63,[ 6.46029744e-05 -1.31378943e-03],1.7302162005430164e-06,16128
64,[0.00112409 0.00066392],1.7043649601517516e-06,16384
65,[-0.00021006 -0.0025595 ],6.595144383685861e-06,16640
66,[-9.66404998e-05 -4.79563549e-04],2.393205839098057e-07,16896
67,[ 0.00035615 -0.00129168],1.7952728793705635e-06,17152
68,[-0.00102842  0.00141584],3.062253060863368e-06,17408
69,[0.00182928 0.00176597],6.464932345400024e-06,17664
70,[-0.00227471  0.00046979],5.395003141891431e-06,17920
71,[-0.00031332 -0.00101712],1.1327066064363147e-06,18176
72,[-0.00109798  0.00035326],1.3303494134550483e-06,18432
73,[-1.19814790e-03 -3.07078738e-05],1.4365013731314215e-06,18688
74,[-0.00149605 -0.00019636],2.276706522316334e-06,18944
