#Gen,Best Ind,Fitness,#Evals
0,[-5.65830042 -6.00827915],68.11578194690583,0
1,[-2.76406023 -2.75027036],15.20401599341854,256
2,[0.02936414 0.04209542],0.0026342768907778,512
3,[-0.00434933 -0.00631386],5.87814771627687e-05,768
4,[0.00261717 0.0009558 ],7.76313629604523e-06,1024
5,[0.00260556 0.00091055],7.61803958564818e-06,1280
6,[0.00113783 0.00297834],1.0165172680212687e-05,1536
7,[-0.00095897 -0.00021055],9.639543780665964e-07,1792
8,[ 0.00228306 -0.00015867],5.237557053011413e-06,2048
9,[0.0012306 0.000426 ],1.6958534139631472e-06,2304
10,[-0.00142147  0.00033127],2.1303251047512566e-06,2560
11,[ 0.00052508 -0.0040565 ],1.673088144244465e-05,2816
12,[ 0.00304305 -0.00112059],1.0515886802402731e-05,3072
13,[ 0.0009039  -0.00081981],1.4891292970295133e-06,3328
14,[0.00034196 0.00030765],2.1158191235926118e-07,3584
15,[0.00129674 0.00441166],2.114426384858436e-05,3840
16,[-9.70020035e-05 -1.17907497e-03],1.399627176390747e-06,4096
17,[-0.00201017 -0.00196337],7.895591245847482e-06,4352
18,[-0.00046355 -0.00040251],3.768899168077382e-07,4608
19,[7.11061488e-06 1.10143006e-03],1.2131987351870078e-06,4864
20,[ 0.00080598 -0.00106697],1.7880356566455698e-06,5120
21,[0.00056306 0.00031488],4.161882716524494e-07,5376
22,[0.00111795 0.00132242],2.9986006895980457e-06,5632
23,[0.00236718 0.00368142],1.9156382178941845e-05,5888
24,[-0.00052408 -0.00050306],5.277227920849824e-07,6144
25,[ 0.00219614 -0.00045919],5.033885487845843e-06,6400
26,[-0.00127585 -0.00025555],1.6930990385268158e-06,6656
27,[ 0.00013585 -0.00113315],1.3024837000196018e-06,6912
28,[0.00182215 0.00076223],3.901212199018033e-06,7168
29,[0.00094174 0.00158504],3.3992472525328226e-06,7424
30,[-1.79469362e-04  9.66210768e-05],4.154488435591001e-08,7680
31,[ 0.0003623  -0.00035311],2.559477883044642e-07,7936
32,[-0.00156879  0.00014656],2.4825824167625163e-06,8192
33,[ 0.00359536 -0.00142913],1.496904685428535e-05,8448
34,[-9.84689157e-05 -9.39736187e-04],8.928002289232386e-07,8704
35,[ 0.00056237 -0.00023714],3.7248881820512133e-07,8960
36,[ 0.00197237 -0.00120592],5.344509491726208e-06,9216
37,[-0.00080729  0.0002922 ],7.37088547955784e-07,9472
38,[ 8.86283588e-04 -4.93269118e-05],7.879317419373869e-07,9728
39,[-0.00092711  0.00107948],2.024814373787716e-06,9984
40,[-0.00138726  0.00107375],3.077439643443445e-06,10240
41,[ 0.00212874 -0.00017092],4.560768856537659e-06,10496
42,[5.10915048e-04 7.72454856e-05],2.6700105162356305e-07,10752
43,[0.00013107 0.001022  ],1.061652413903833e-06,11008
44,[0.00105495 0.00154831],3.510200421139993e-06,11264
45,[ 0.00165794 -0.00128916],4.4106849470873466e-06,11520
46,[-0.00118416 -0.0015806 ],3.900547168723104e-06,11776
47,[0.00040536 0.00021394],2.1008832260728938e-07,12032
48,[-8.17242965e-04 -7.68307664e-05],6.737890307664816e-07,12288
49,[-0.00099022  0.00167167],3.7750258135965668e-06,12544
50,[0.0011546  0.00049857],1.5816806787856862e-06,12800
51,[-0.00132448 -0.00069334],2.2349602024126038e-06,13056
52,[0.00055087 0.00098517],1.274022968816829e-06,13312
53,[0.00246896 0.00322987],1.6527821014276068e-05,13568
54,[-0.00230535 -0.00034529],5.43384896531705e-06,13824
55,[ 0.00188367 -0.0033259 ],1.4609815142120905e-05,14080
56,[ 0.00126188 -0.00478534],2.4491835979156447e-05,14336
57,[ 0.00074766 -0.00223597],5.558548261742929e-06,14592
58,[-2.54882845e-03 -2.92125939e-05],6.497379862098959e-06,14848
59,[0.00084699 0.00151116],3.0009871623706302e-06,15104
60,[0.00035692 0.00258977],6.834294068143538e-06,15360
61,[-0.00128355 -0.00250019],7.898438793611292e-06,15616
62,[ 0.00153254 -0.00027122],2.422235471099874e-06,15872
63,[ 2.32064523e-05 -4.31653211e-05],2.401784375344696e-09,16128
64,[-0.0031408  -0.00080269],1.0508958907254968e-05,16384
65,[0.00253335 0.00307142],1.5851514611165365e-05,16640
66,[-0.00339082  0.00197596],1.540207242890081e-05,16896
67,[-0.00075835 -0.00114799],1.8929633327900809e-06,17152
68,[-0.00044458 -0.0024439 ],6.170324139101398e-06,17408
69,[-0.00034569  0.00145177],2.2271462922776473e-06,17664
70,[-0.00026143 -0.00469823],2.214173912588175e-05,17920
71,[-0.00249714 -0.00168028],9.059043793612189e-06,18176
72,[0.00069651 0.00131332],2.2099266836254764e-06,18432
73,[ 0.00271206 -0.00167952],1.017606978694142e-05,18688
74,[ 0.00418405 -0.00038031],1.7650927656757775e-05,18944
75,[-0.00095767  0.00036669],1.0515930315549618e-06,19200
76,[-0.00103461  0.00294054],9.71716425655429e-06,19456
77,[0.00147507 0.00029406],2.262296377916141e-06,19712
78,[ 0.00236799 -0.00075322],6.1746956301933225e-06,19968
79,[ 0.00267975 -0.00094667],8.077253177279486e-06,20224
80,[-0.00068673  0.00010297],4.822076395830137e-07,20480
81,[ 0.00135675 -0.00046725],2.059092562067439e-06,20736
82,[-0.00131521 -0.00169404],4.599546270144553e-06,20992
83,[-0.000523    0.00289759],8.66956684649249e-06,21248
84,[-6.18605978e-05 -2.86140351e-03],8.191456799637226e-06,21504
85,[ 0.00057153 -0.00174287],3.3642603139287285e-06,21760
86,[ 0.0028543 -0.0018062],1.1409342056931228e-05,22016
87,[ 0.00077976 -0.00146448],2.7527186173524737e-06,22272
88,[ 0.00163164 -0.00029635],2.750064540949706e-06,22528
89,[-0.00010633  0.00221612],4.922476489523656e-06,22784
90,[-0.00276585  0.00086502],8.398176200601056e-06,23040
91,[-4.48653235e-03 -4.96804837e-05],2.0131440699775993e-05,23296
92,[0.00111435 0.00136721],3.1110391755415775e-06,23552
93,[-0.00022607  0.00177698],3.208757749357756e-06,23808
94,[ 0.00063124 -0.00164052],3.0897610825671048e-06,24064
95,[ 0.00109299 -0.00113023],2.4720606136325665e-06,24320
96,[ 0.00056262 -0.00137688],2.2123262004721245e-06,24576
97,[ 0.00169016 -0.00082068],3.5301461121211544e-06,24832
98,[-0.00268075  0.00097254],8.132240819426291e-06,25088
99,[-6.71313944e-04  3.86872113e-05],4.5215911214806295e-07,25344
100,[ 0.00031247 -0.00196072],3.942066568307473e-06,25600
101,[ 0.00038936 -0.00082212],8.274862576564363e-07,25856
102,[-8.10313825e-04  1.26164438e-05],6.567676699354752e-07,26112
103,[0.00194436 0.00115751],5.120389045989444e-06,26368
104,[-1.11466408e-03  7.73160330e-05],1.248453772004483e-06,26624
105,[ 0.0010168  -0.00168889],3.886242203158036e-06,26880
106,[0.00027392 0.00060031],4.354015440490418e-07,27136
107,[-0.00199855  0.00119763],5.428540939514295e-06,27392
108,[ 0.00043573 -0.00259605],6.929353420650659e-06,27648
109,[-0.00109493 -0.00207644],5.510486278387086e-06,27904
110,[-0.00054266  0.003385  ],1.1752727844871249e-05,28160
111,[1.58199381e-03 4.72713938e-05],2.5049390089691315e-06,28416
112,[ 0.00134756 -0.00036825],1.951516888039834e-06,28672
113,[-0.00118919  0.0013869 ],3.3376729513862954e-06,28928
114,[-0.00323468 -0.00292669],1.9028611940675685e-05,29184
115,[ 0.00367368 -0.00119828],1.4931841997643056e-05,29440
116,[ 0.00159812 -0.00094679],3.4503911402413875e-06,29696
117,[0.00125764 0.00025072],1.644525645722028e-06,29952
118,[9.69981624e-04 3.61808569e-05],9.421734058759554e-07,30208
119,[ 0.00270443 -0.00253698],1.3750217950739666e-05,30464
120,[-0.00081352 -0.00073692],1.2048671828613049e-06,30720
121,[-0.0033513   0.00044373],1.1428086945656774e-05,30976
122,[0.0003965  0.00090835],9.823116349135258e-07,31232
123,[ 0.00204205 -0.00057167],4.496787041851678e-06,31488
124,[-0.00030078  0.00079375],7.205134320771958e-07,31744
125,[ 4.45739469e-06 -1.05124166e-03],1.1051288874242077e-06,32000
126,[-4.52183370e-05 -1.77269863e-03],3.144505140980407e-06,32256
127,[-0.00044442 -0.00104471],1.288930293283977e-06,32512
128,[-0.00073265  0.00098003],1.4972490782863841e-06,32768
129,[ 0.0018602  -0.00139483],5.405879961217386e-06,33024
