#Gen,Best Ind,Fitness,#Evals
0,[-0.47122248  0.29944178],0.315806946123356,0
1,[ 0.09098786 -0.18788611],0.0642666114590677,512
2,[ 0.09098786 -0.18788611],0.0642666114590677,1025
3,[-0.13573469  0.16915658],0.05740262254811846,1538
4,[-0.13573469  0.16915658],0.05740262254811846,2051
5,[-0.13573469  0.16915658],0.05740262254811846,2564
6,[-0.13573469  0.16915658],0.05740262254811846,3077
7,[-0.05562404 -0.03242843],0.0077877163602603555,3590
8,[-0.05562404 -0.03242843],0.0077877163602603555,4103
9,[-0.05562404 -0.03242843],0.0077877163602603555,4616
10,[-0.05562404 -0.03242843],0.0077877163602603555,5129
11,[-0.05562404 -0.03242843],0.0077877163602603555,5642
12,[-0.05562404 -0.03242843],0.0077877163602603555,6155
13,[0.01939244 0.01557967],0.0012580713454284698,6668
14,[0.01939244 0.01557967],0.0012580713454284698,7181
15,[0.01939244 0.01557967],0.0012580713454284698,7694
16,[0.01939244 0.01557967],0.0012580713454284698,8207
17,[0.00514019 0.0176113 ],0.00074403404622705,8720
18,[-0.01314465 -0.0065655 ],0.0003885198748562485,9233
19,[5.39396923e-03 2.49754785e-05],3.650464943322767e-05,9746
20,[5.39396923e-03 2.49754785e-05],3.650464943322767e-05,10259
21,[5.39396923e-03 2.49754785e-05],3.650464943322767e-05,10772
22,[-0.00275301  0.00249916],1.5085203598873992e-05,11285
23,[-0.00275301  0.00249916],1.5085203598873992e-05,11798
24,[-0.00275301  0.00249916],1.5085203598873992e-05,12311
25,[-0.00250942  0.00132691],8.063095618709869e-06,12824
26,[-0.00250942  0.00132691],8.063095618709869e-06,13337
27,[-0.00250942  0.00132691],8.063095618709869e-06,13850
28,[ 0.00086939 -0.00027288],8.564947359090031e-07,14363
