#Gen,Best Ind,Fitness,#Evals
0,"[2.39334947 1.6055038  0.33998636 1.08751521 1.78345303 0.03156604
 1.42425565 1.30381702 0.7555216  0.78050256]",-4.1653857188941235,0
1,"[2.39334947 1.6055038  0.33998636 1.08751521 1.78345303 0.03156604
 1.42425565 1.30381702 0.7555216  0.78050256]",-4.1653857188941235,1024
2,"[2.39334947 1.6055038  0.33998636 1.08751521 1.78345303 0.03156604
 1.42425565 1.30381702 0.7555216  0.78050256]",-4.1653857188941235,2049
3,"[2.39334947 1.6055038  0.33998636 1.08751521 1.78345303 0.03156604
 1.42425565 1.30381702 0.7555216  0.78050256]",-4.1653857188941235,3074
4,"[2.39334947 1.6055038  0.33998636 1.08751521 1.78345303 0.03156604
 1.42425565 1.30381702 0.7555216  0.78050256]",-4.1653857188941235,4099
5,"[2.39334947 1.6055038  0.33998636 1.08751521 1.78345303 0.03156604
 1.42425565 1.30381702 0.7555216  0.78050256]",-4.1653857188941235,5124
6,"[2.20556929 0.75847776 1.2703374  3.0876745  3.14159265 2.09694339
 0.69094128 2.08619082 1.95311463 1.22275148]",-4.442132757802767,6149
7,"[1.26427512 1.58817929 1.40128754 1.09742165 2.98190141 0.92337303
 1.46533692 1.56826867 2.9499314  1.23804551]",-4.839967490143452,7174
8,"[1.26427512 1.58817929 1.40128754 1.09742165 2.98190141 0.92337303
 1.46533692 1.56826867 2.9499314  1.23804551]",-4.839967490143452,8199
9,"[1.26427512 1.58817929 1.40128754 1.09742165 2.98190141 0.92337303
 1.46533692 1.56826867 2.9499314  1.23804551]",-4.839967490143452,9224
10,"[1.26427512 1.58817929 1.40128754 1.09742165 2.98190141 0.92337303
 1.46533692 1.56826867 2.9499314  1.23804551]",-4.839967490143452,10249
11,"[1.26427512 1.58817929 1.40128754 1.09742165 2.98190141 0.92337303
 1.46533692 1.56826867 2.9499314  1.23804551]",-4.839967490143452,11274
12,"[1.26427512 1.58817929 1.40128754 1.09742165 2.98190141 0.92337303
 1.46533692 1.56826867 2.9499314  1.23804551]",-4.839967490143452,12299
13,"[1.26427512 1.58817929 1.40128754 1.09742165 2.98190141 0.92337303
 1.46533692 1.56826867 2.9499314  1.23804551]",-4.839967490143452,13324
14,"[2.16188935 0.         0.         1.11417422 1.07305978 1.55598781
 2.21483568 3.14159265 1.2656574  2.3402896 ]",-5.185020933101361,14349
15,"[2.1993214  1.48480331 1.29040977 0.         1.04059858 3.14159265
 1.88258084 1.30962564 1.2912505  2.70704292]",-5.577318221867219,15374
16,"[2.1993214  1.48480331 1.29040977 0.         1.04059858 3.14159265
 1.88258084 1.30962564 1.2912505  2.70704292]",-5.577318221867219,16399
17,"[2.1993214  1.48480331 1.29040977 0.         1.04059858 3.14159265
 1.88258084 1.30962564 1.2912505  2.70704292]",-5.577318221867219,17424
18,"[2.1993214  1.48480331 1.29040977 0.         1.04059858 3.14159265
 1.88258084 1.30962564 1.2912505  2.70704292]",-5.577318221867219,18449
19,"[2.1993214  1.48480331 1.29040977 0.         1.04059858 3.14159265
 1.88258084 1.30962564 1.2912505  2.70704292]",-5.577318221867219,19474
20,"[2.1993214  1.48480331 1.29040977 0.         1.04059858 3.14159265
 1.88258084 1.30962564 1.2912505  2.70704292]",-5.577318221867219,20499
